Timestamp,3370-01-AI156,3370-01-AI153,3370-01-AI109,3370-01-AI110,3370-01-EBB08
 2024-08-16 21:00:53,8.735,7.948,53.331,52.583,8.662
 2024-08-16 21:46:35,8.694,7.981,56.444,53.56,8.895
 2024-08-16 21:59:57,8.703,7.931,52.568,53.468,8.781
 2024-08-16 22:00:05,8.515,8.143,53.537,53.323,8.813
 2024-08-16 22:19:31,9.069,8.051,53.453,53.674,8.744
 2024-08-16 22:56:12,8.753,8.124,53.3,53.491,9.001
 2024-08-16 22:59:55,8.767,7.948,53.659,53.529,8.886
 2024-08-16 23:00:11,8.662,8.185,53.476,53.59,8.959
 2024-08-16 23:07:15,8.895,8.086,53.514,53.415,8.772
 2024-08-16 23:38:47,8.781,8.107,53.575,53.499,9.037
 2024-08-17 00:00:00,8.808,7.828,53.392,53.484,8.936
 2024-08-17 00:00:08,8.744,8.78,53.484,53.537,8.955
 2024-08-17 00:46:51,8.991,8.196,53.468,53.468,8.776
 2024-08-17 00:52:07,8.886,8.198,53.522,53.522,11.395
 2024-08-17 00:59:35,8.955,8.2,53.445,53.529,9.197
 2024-08-17 01:01:00,8.776,8.194,53.499,53.537,9.193
 2024-08-17 01:59:08,9.046,8.196,53.506,53.468,9.207
 2024-08-17 01:59:54,8.941,8.198,53.522,53.506,9.193
 2024-08-17 02:00:10,8.955,8.196,53.453,53.499,9.197
 2024-08-17 02:00:56,8.776,8.196,53.491,53.484,9.193
 2024-08-17 02:59:36,10.841,8.194,53.484,53.522,9.197
 2024-08-17 03:00:22,9.197,8.196,53.468,53.514,9.193
 2024-08-17 03:00:30,9.193,8.194,53.506,53.506,9.197
 2024-08-17 03:56:42,9.188,8.196,53.499,53.491,9.193
 2024-08-17 04:08:17,9.207,8.194,53.491,53.514,9.197
 2024-08-17 04:11:14,9.197,8.194,53.468,53.499,9.193
 2024-08-17 04:42:29,9.193,8.192,53.499,53.491,9.193
 2024-08-17 05:43:42,9.197,8.181,53.484,53.514,9.188
 2024-08-17 05:47:18,9.197,8.196,53.476,53.506,9.193
 2024-08-17 06:17:33,9.193,8.194,53.499,53.499,9.188
 2024-08-17 06:24:30,9.197,8.192,53.491,53.4,9.193
 2024-08-17 06:52:09,9.193,6.709,53.484,53.59,9.193
 2024-08-17 07:01:47,9.197,8.456,53.377,53.4,9.188
 2024-08-17 07:32:55,9.193,8.116,55.658,53.445,9.197
 2024-08-17 07:33:03,9.188,8.12,53.415,50.943,9.184
 2024-08-17 07:59:48,9.193,8.133,53.468,52.362,9.193
 2024-08-17 08:00:11,9.188,8.03,50.966,52.332,9.188
 2024-08-17 08:10:36,9.193,8.034,52.354,52.286,9.376
 2024-08-17 08:21:55,9.193,8.055,52.393,52.545,7.659
 2024-08-17 08:59:59,9.188,8.068,52.309,52.499,9.12
 2024-08-17 09:00:07,9.184,7.964,52.583,52.507,9.129
 2024-08-17 09:48:29,9.197,7.998,52.522,52.461,9.028
 2024-08-17 09:59:56,9.193,7.992,52.507,52.698,9.033
 2024-08-17 10:00:03,9.188,8.007,52.484,52.675,9.055
 2024-08-17 10:00:26,7.664,7.903,52.713,52.721,9.069
 2024-08-17 10:57:42,9.348,7.933,52.69,52.629,8.95
 2024-08-17 10:59:53,9.12,7.91,52.728,52.866,9.001
 2024-08-17 11:00:08,9.124,7.939,52.652,52.835,8.964
 2024-08-17 11:02:12,9.129,7.834,52.881,52.812,9.001
 2024-08-17 11:57:23,9.028,7.843,52.843,52.759,8.891
 2024-08-17 11:59:57,9.033,7.849,52.827,53.011,8.923
 2024-08-17 12:00:05,9.055,7.87,53.049,52.927,8.909
 2024-08-17 12:00:21,9.074,7.754,52.782,52.972,8.927
 2024-08-17 12:53:28,8.959,7.777,52.934,51.988,8.831
 2024-08-17 12:59:54,9.001,7.782,52.995,54.933,8.84
 2024-08-17 13:00:01,8.996,7.796,51.95,54.323,8.836
 2024-08-17 13:11:43,9.005,7.683,54.926,54.353,8.868
 2024-08-17 13:59:19,8.895,7.712,54.308,52.126,8.753
 2024-08-17 13:59:50,8.927,7.723,54.338,55.109,8.772
 2024-08-17 14:00:05,8.904,7.737,52.049,54.422,8.79
 2024-08-17 14:03:03,8.936,7.618,55.093,53.957,8.795
 2024-08-17 14:55:54,8.827,7.647,54.407,53.407,8.68
 2024-08-17 14:59:53,8.849,7.639,53.949,54.895,8.717
 2024-08-17 15:00:01,8.845,9.215,53.392,54.453,8.721
 2024-08-17 15:06:50,8.863,7.222,54.88,54.491,8.73
 2024-08-17 15:59:12,8.753,7.664,54.437,54.88,8.607
 2024-08-17 15:59:58,8.776,7.662,54.475,52.484,8.634
 2024-08-17 16:00:06,8.785,8.345,54.887,52.652,8.643
 2024-08-17 16:07:34,8.795,7.346,52.446,52.606,9.669
 2024-08-17 16:07:41,8.676,7.769,52.606,52.957,8.03
 2024-08-17 16:51:40,8.717,7.718,52.568,52.278,8.662
 2024-08-17 17:02:51,8.694,8.24,52.911,52.759,8.698
 2024-08-17 17:05:02,8.726,7.561,52.225,52.721,10.049
 2024-08-17 17:36:25,8.607,7.803,52.698,52.736,8.351
 2024-08-17 17:59:57,8.63,7.811,52.675,52.225,8.822
 2024-08-17 18:00:05,8.639,8.33,52.698,52.545,8.758
 2024-08-17 18:03:41,8.058,8.103,52.179,52.476,9.326
 2024-08-17 18:31:13,8.767,8.137,52.507,53.773,8.305
 2024-08-17 18:59:54,8.662,7.916,52.431,51.996,8.524
 2024-08-17 19:00:02,8.694,8.379,53.743,52.438,8.566
 2024-08-17 19:35:24,10.049,8.28,51.958,52.332,8.552
 2024-08-17 19:38:06,8.346,8.145,52.393,52.698,9.11
 2024-08-17 19:59:57,8.813,8.501,52.293,51.912,8.836
 2024-08-17 20:00:05,8.776,7.834,52.66,52.202,8.891
 2024-08-17 20:02:08,9.316,8.339,51.874,52.293,8.639
 2024-08-17 20:17:34,8.305,8.345,52.148,52.576,9.161
 2024-08-17 20:59:45,8.529,7.79,52.248,51.714,9.019
 2024-08-17 21:00:01,8.57,9.365,52.53,51.92,8.891
 2024-08-17 21:33:45,8.561,8.324,51.668,51.698,8.598
 2024-08-17 21:40:03,9.11,8.326,51.874,52.423,9.49
 2024-08-17 21:59:59,8.827,8.324,51.653,51.492,9.38
 2024-08-17 22:00:07,8.891,8.322,52.377,52.095,9.399
 2024-08-17 22:07:57,8.643,8.324,51.447,52.057,8.95
 2024-08-17 22:14:30,9.165,8.324,52.057,51.263,10.813
 2024-08-17 22:59:54,9.014,8.322,52.011,54.59,9.321
 2024-08-17 23:03:30,8.9,5.659,51.218,53.201,9.326
 2024-08-17 23:29:36,8.611,8.501,54.597,53.056,9.321
 2024-08-17 23:58:25,9.5,8.273,53.186,52.972,9.321
 2024-08-18 00:02:55,9.385,8.257,53.041,53.835,9.326
 2024-08-18 00:09:28,9.367,8.276,52.957,53.499,9.321
 2024-08-18 01:12:14,8.973,8.177,53.819,53.468,9.316
 2024-08-18 01:12:22,10.749,8.208,53.476,53.514,9.321
 2024-08-18 02:24:32,9.321,8.212,53.445,53.323,9.326
 2024-08-18 02:37:55,9.326,8.221,53.491,53.407,6.506
 2024-08-18 02:38:10,9.321,8.12,53.3,53.423,9.545
 2024-08-18 02:59:54,9.321,8.143,53.384,53.453,9.28
 2024-08-18 03:00:02,9.326,8.124,53.4,53.384,9.252
 2024-08-18 03:08:54,9.321,7.7,53.362,53.392,9.271
 2024-08-18 03:58:03,9.321,8.408,53.438,53.384,9.184
 2024-08-18 03:59:59,9.326,8.171,53.377,53.453,9.207
 2024-08-18 04:00:07,9.49,8.17,53.362,53.43,9.202
 2024-08-18 04:01:47,6.574,8.171,53.438,53.423,9.216
 2024-08-18 04:53:14,9.275,8.17,53.407,53.438,9.115
 2024-08-18 04:59:55,9.252,8.171,53.4,53.392,9.133
 2024-08-18 05:00:03,9.266,5.686,53.423,53.407,9.12
 2024-08-18 05:05:50,9.179,8.383,53.377,53.415,9.559
 2024-08-18 05:06:36,9.211,7.994,53.384,53.43,9.042
 2024-08-18 05:59:43,9.207,7.985,53.392,53.4,9.17
 2024-08-18 06:00:45,9.22,8.042,53.415,53.407,9.165
 2024-08-18 06:26:51,9.115,7.931,53.384,53.415,9.17
 2024-08-18 06:58:53,9.129,7.954,53.392,53.43,9.17
 2024-08-18 07:00:41,9.12,7.964,53.4,53.407,9.165
 2024-08-18 07:51:14,8.987,8.063,53.415,53.423,9.234
 2024-08-18 07:53:56,9.431,7.105,53.384,53.415,6.579
 2024-08-18 07:59:58,9.165,7.782,53.4,54.941,8.744
 2024-08-18 08:00:06,9.17,7.761,53.392,52.301,8.73
 2024-08-18 08:02:17,9.165,7.79,54.918,53.545,8.79
 2024-08-18 08:53:21,9.17,7.615,52.286,53.514,8.676
 2024-08-18 08:59:55,9.165,7.655,53.529,53.506,8.698
 2024-08-18 09:00:02,9.229,7.632,53.491,53.712,8.708
 2024-08-18 09:20:45,6.533,7.628,53.484,53.69,8.804
 2024-08-18 09:22:48,8.749,9.552,53.705,53.667,8.062
 2024-08-18 10:00:00,8.73,7.754,53.674,53.88,8.534
 2024-08-18 10:00:07,8.785,7.748,53.659,53.842,8.529
 2024-08-18 10:03:43,8.671,7.771,53.857,53.865,8.557
 2024-08-18 10:46:10,8.698,7.649,53.827,53.827,8.383
 2024-08-18 10:59:56,8.703,7.674,53.842,54.01,8.419
 2024-08-18 11:00:03,8.813,7.693,53.804,53.949,8.405
 2024-08-18 11:02:15,8.012,7.706,53.995,53.979,8.378
 2024-08-18 11:02:46,8.538,7.594,53.934,53.949,10.223
 2024-08-18 11:59:53,8.524,7.626,53.964,54.147,8.749
 2024-08-18 12:00:08,8.552,7.615,53.926,54.124,8.758
 2024-08-18 12:06:11,8.383,7.628,54.132,54.147,8.767
 2024-08-18 12:59:41,8.41,7.506,54.109,54.094,8.657
 2024-08-18 12:59:57,8.396,7.54,54.132,54.277,8.685
 2024-08-18 13:00:04,8.383,7.536,54.086,54.262,8.694
 2024-08-18 13:03:33,10.021,7.546,54.262,54.277,8.698
 2024-08-18 13:55:23,8.749,7.435,54.247,54.216,8.593
 2024-08-18 14:00:00,8.744,7.46,54.239,54.391,8.616
 2024-08-18 14:00:08,8.767,7.456,54.201,54.384,8.607
 2024-08-18 14:04:23,8.648,7.201,54.376,54.361,8.625
 2024-08-18 14:53:54,8.689,7.586,54.369,54.33,8.515
 2024-08-18 14:59:57,8.694,7.477,54.346,54.506,8.543
 2024-08-18 15:00:04,8.698,7.483,54.315,54.491,8.534
 2024-08-18 15:04:43,8.589,8.267,54.498,54.483,8.547
 2024-08-18 15:58:36,8.611,7.264,54.475,52.499,8.433
 2024-08-18 15:59:53,8.607,7.59,54.468,55.086,8.465
 2024-08-18 16:00:01,8.625,7.603,52.476,54.437,8.46
 2024-08-18 16:07:59,8.515,7.523,55.07,54.399,8.286
 2024-08-18 16:08:30,8.538,7.765,54.414,54.849,8.524
 2024-08-18 16:28:19,8.534,7.714,54.384,51.469,8.474
 2024-08-18 17:05:52,8.543,7.71,54.834,53.293,8.479
 2024-08-18 17:07:24,8.437,7.666,51.416,53.484,9.664
 2024-08-18 17:32:45,8.46,7.862,53.27,53.682,8.314
 2024-08-18 17:59:54,8.451,7.782,53.468,50.76,8.657
 2024-08-18 18:00:01,11.166,7.798,53.651,51.797,8.575
 2024-08-18 18:02:13,8.254,7.761,50.722,52.141,8.524
 2024-08-18 18:41:26,8.474,8.505,51.752,52.347,8.895
 2024-08-18 18:59:50,8.479,7.862,52.095,50.417,8.726
 2024-08-18 18:59:58,9.605,7.906,52.309,51.355,8.758
 2024-08-18 19:00:52,8.318,7.861,50.356,51.042,8.653
 2024-08-18 19:59:23,8.666,8.093,51.309,52.019,8.973
 2024-08-18 19:59:54,8.557,8.034,50.996,50.073,8.79
 2024-08-18 20:00:01,8.511,8.068,51.973,50.615,8.849
 2024-08-18 20:48:46,8.914,7.95,50.02,50.989,9.092
 2024-08-18 20:59:04,8.749,8.202,50.554,49.921,8.689
 2024-08-18 20:59:50,8.735,8.158,50.943,53.14,8.799
 2024-08-18 20:59:58,8.616,8.162,49.875,52.072,8.813
 2024-08-18 21:04:51,8.973,8.608,53.102,52.026,8.776
 2024-08-18 21:56:19,8.799,6.71,52.049,51.759,8.996
 2024-08-18 21:59:55,8.84,8.198,52.003,54.063,8.941
 2024-08-18 22:00:03,9.115,8.196,51.736,53.003,8.964
 2024-08-18 22:03:00,8.698,8.088,54.048,52.957,8.872
 2024-08-18 22:38:53,8.799,8.313,52.988,52.873,9.142
 2024-08-18 22:59:58,8.817,8.24,52.942,53.079,9.051
 2024-08-18 23:00:06,8.776,8.236,52.858,53.011,9.06
 2024-08-18 23:00:29,9.046,7.908,53.056,53.026,8.442
 2024-08-18 23:36:30,8.946,8.675,52.995,52.927,10.282
 2024-08-18 23:59:55,8.978,8.271,53.011,52.942,9.202
 2024-08-19 00:00:02,8.872,8.278,52.904,52.95,9.197
 2024-08-19 00:16:15,9.142,8.269,52.927,53.011,9.083
 2024-08-19 00:40:10,9.046,8.274,52.934,52.942,9.312
 2024-08-19 00:59:52,9.06,8.273,52.995,52.995,9.243
 2024-08-19 01:00:00,8.465,8.286,52.927,52.98,9.234
 2024-08-19 01:57:14,10.319,8.267,52.98,55.505,7.966
 2024-08-19 01:57:22,9.202,8.274,52.965,51.828,9.792
 2024-08-19 01:59:48,9.197,8.273,55.49,53.033,9.271
 2024-08-19 02:00:04,9.078,8.274,51.813,53.072,9.275
 2024-08-19 02:01:59,9.312,8.274,53.018,53.064,9.266
 2024-08-19 02:56:00,9.248,8.273,53.056,53.3,9.271
 2024-08-19 03:04:14,9.229,8.274,53.041,53.27,9.275
 2024-08-19 03:21:35,7.815,8.274,53.285,53.262,9.266
 2024-08-19 03:58:08,9.655,8.273,53.247,53.255,9.271
 2024-08-19 04:04:18,9.271,8.274,53.262,53.476,9.275
 2024-08-19 04:29:08,9.275,8.274,53.239,53.468,9.271
 2024-08-19 04:59:52,9.266,8.273,53.453,53.476,9.271
 2024-08-19 05:01:24,9.271,8.274,53.445,51.256,9.275
 2024-08-19 05:28:48,9.275,8.274,53.461,54.865,9.271
 2024-08-19 05:59:40,9.28,8.273,51.21,53.423,9.271
 2024-08-19 06:01:21,9.266,8.431,54.849,53.43,9.275
 2024-08-19 06:28:53,9.271,7.185,53.4,53.529,9.271
 2024-08-19 06:58:59,9.275,8.088,53.415,53.354,9.271
 2024-08-19 07:00:24,9.271,8.105,53.331,53.384,9.275
 2024-08-19 07:04:46,9.271,8.137,53.522,53.362,9.271
 2024-08-19 07:59:49,9.275,7.948,53.362,55.894,9.275
 2024-08-19 08:00:12,9.271,8.061,53.339,50.867,9.271
 2024-08-19 08:30:34,9.271,8.07,55.887,52.316,9.422
 2024-08-19 08:42:39,9.275,6.73,50.897,52.171,7.096
 2024-08-19 08:59:53,9.271,8.246,52.339,51.828,8.817
 2024-08-19 09:00:01,9.275,7.855,52.171,52.385,8.859
 2024-08-19 09:03:45,9.271,7.862,51.836,52.316,8.872
 2024-08-19 09:57:15,9.275,7.866,52.393,52.271,8.717
 2024-08-19 09:59:57,9.275,7.706,52.362,55.673,8.79
 2024-08-19 10:00:05,9.271,7.746,52.293,51.698,8.795
 2024-08-19 10:12:33,9.435,7.75,55.673,52.843,8.108
 2024-08-19 10:12:49,6.593,7.752,51.729,52.858,9.065
 2024-08-19 10:59:53,8.817,7.578,52.873,52.82,8.611
 2024-08-19 11:00:01,8.854,7.615,52.835,53.201,8.616
 2024-08-19 11:05:40,8.877,7.603,52.827,53.133,8.625
 2024-08-19 11:58:17,8.726,7.632,53.209,53.117,8.456
 2024-08-19 11:59:57,8.781,7.447,53.156,50.829,8.483
 2024-08-19 12:00:05,8.795,7.487,53.125,54.857,8.506
 2024-08-19 12:57:36,7.838,7.46,50.859,54.285,8.346
 2024-08-19 12:59:55,9.078,7.384,54.849,54.269,8.387
 2024-08-19 13:00:02,8.607,9.383,54.269,54.239,8.369
 2024-08-19 13:05:57,8.616,7.529,54.254,54.445,8.401
 2024-08-19 13:56:38,8.625,7.557,54.231,54.353,8.218
 2024-08-19 13:59:51,8.451,7.449,54.43,54.361,8.245
 2024-08-19 13:59:59,8.479,7.475,54.338,54.529,8.218
 2024-08-19 14:11:56,8.506,7.471,54.346,54.483,8.163
 2024-08-19 14:24:02,8.341,7.117,54.506,54.506,10.722
 2024-08-19 14:59:55,8.383,7.62,54.468,54.483,8.529
 2024-08-19 15:00:02,8.373,7.487,54.491,54.643,8.552
 2024-08-19 15:51:37,8.396,7.485,54.468,54.597,8.451
 2024-08-19 15:59:51,8.218,8.154,54.62,54.605,8.465
 2024-08-19 15:59:59,8.25,7.265,54.575,54.582,8.47
 2024-08-19 16:11:18,8.222,7.534,54.59,54.765,8.071
 2024-08-19 16:12:04,8.163,7.426,54.567,54.72,8.584
 2024-08-19 16:57:29,10.667,7.702,54.742,54.712,8.483
 2024-08-19 17:08:49,8.529,7.578,54.704,50.653,8.488
 2024-08-19 17:11:38,8.552,7.582,54.697,55.254,9.879
 2024-08-19 17:51:30,8.557,7.479,50.684,54.765,8.044
 2024-08-19 17:59:52,8.447,7.779,55.238,54.75,8.557
 2024-08-19 18:00:00,8.47,7.676,54.75,55.048,8.415
 2024-08-19 18:07:50,8.46,7.679,54.735,52.271,8.758
 2024-08-19 18:09:08,8.145,7.534,54.994,53.514,8.181
 2024-08-19 18:59:55,8.561,7.876,52.24,53.621,8.341
 2024-08-19 19:00:03,8.483,7.79,53.484,53.934,8.328
 2024-08-19 19:21:48,8.488,7.767,53.583,53.186,8.259
 2024-08-19 19:38:32,9.811,7.668,53.903,53.499,8.57
 2024-08-19 19:59:53,8.039,7.925,53.163,53.407,8.442
 2024-08-19 20:00:00,8.543,7.828,53.468,53.644,8.437
 2024-08-19 20:11:42,8.415,7.826,53.377,53.056,8.657
 2024-08-19 20:16:13,8.703,7.74,53.59,53.239,8.309
 2024-08-19 20:59:56,8.19,7.983,53.033,53.369,8.557
 2024-08-19 21:00:04,8.337,7.859,53.217,53.484,8.506
 2024-08-19 21:00:19,8.328,7.88,53.331,51.523,8.41
 2024-08-19 21:59:14,8.25,7.462,53.453,53.178,8.712
 2024-08-19 21:59:53,8.575,8.252,51.485,53.209,8.625
 2024-08-19 22:00:00,8.447,8.015,53.148,52.042,8.639
 2024-08-19 22:13:45,8.433,8.017,53.178,52.484,8.488
 2024-08-19 22:44:45,8.3,8.013,52.003,52.377,8.776
 2024-08-19 22:59:55,8.671,8.015,52.446,52.614,8.602
 2024-08-19 23:00:03,8.552,8.019,52.339,51.752,8.634
 2024-08-19 23:40:26,8.511,8.006,52.576,52.003,8.52
 2024-08-19 23:52:01,8.415,8.015,51.721,52.072,9.774
 2024-08-19 23:59:43,8.721,8.028,51.965,51.95,9.01
 2024-08-19 23:59:59,8.625,8.011,52.034,56.718,9.014
 2024-08-20 00:29:50,8.643,8.015,51.912,53.339,9.01
 2024-08-20 00:59:48,8.483,8.017,56.703,53.293,9.01
 2024-08-20 01:01:52,8.776,8.015,53.323,53.522,9.014
 2024-08-20 01:55:37,8.607,8.015,53.285,52.934,9.001
 2024-08-20 01:59:43,8.634,8.017,53.506,53.072,9.01
 2024-08-20 02:00:22,8.529,8.015,52.919,53.079,9.014
 2024-08-20 02:29:18,9.866,8.017,53.056,54.216,9.01
 2024-08-20 02:59:02,9.01,8.015,53.094,51.927,9.014
 2024-08-20 03:00:04,9.014,8.017,54.201,52.255,9.01
 2024-08-20 03:04:18,9.01,8.015,51.904,52.347,9.014
 2024-08-20 03:10:52,9.01,8.017,52.24,53.896,9.005
 2024-08-20 03:59:29,9.014,8.015,52.324,53.201,9.01
 2024-08-20 04:00:00,9.005,8.017,53.873,53.178,9.014
 2024-08-20 04:00:08,9.01,8.015,53.186,53.041,9.01
 2024-08-20 04:59:50,9.014,8.08,53.163,53.209,9.014
 2024-08-20 05:00:44,9.01,5.324,53.026,53.125,9.01
 2024-08-20 05:29:48,9.014,7.979,53.194,53.148,9.014
 2024-08-20 05:59:15,9.01,7.981,53.102,53.171,9.014
 2024-08-20 06:00:55,9.019,7.994,53.125,53.079,9.01
 2024-08-20 06:25:37,9.005,7.893,53.156,53.117,9.014
 2024-08-20 06:59:57,9.01,7.901,53.064,53.11,9.01
 2024-08-20 07:00:05,9.014,7.92,53.102,53.102,9.014
 2024-08-20 07:00:51,9.01,7.925,53.094,53.156,9.01
 2024-08-20 07:58:53,9.014,7.819,53.087,53.148,9.014
 2024-08-20 08:00:33,9.01,7.861,53.14,53.14,9.01
 2024-08-20 08:54:34,9.014,7.832,53.133,53.11,9.207
 2024-08-20 08:54:42,9.01,7.853,53.125,53.148,6.625
 2024-08-20 08:59:59,9.014,7.758,53.094,53.117,8.969
 2024-08-20 09:00:06,9.01,7.769,53.133,53.125,8.973
 2024-08-20 09:02:18,9.014,7.767,53.102,53.14,8.991
 2024-08-20 09:51:10,9.01,7.79,53.11,53.11,8.882
 2024-08-20 09:59:54,9.014,7.679,53.125,53.133,8.895
 2024-08-20 10:00:02,9.014,7.693,53.094,53.125,8.914
 2024-08-20 10:01:04,9.01,7.689,53.11,56.795,8.927
 2024-08-20 10:52:46,6.46,7.712,53.102,50.493,8.817
 2024-08-20 10:59:58,9.074,7.607,56.833,51.797,8.863
 2024-08-20 11:00:05,8.973,7.639,50.508,51.775,8.836
 2024-08-20 11:00:36,8.982,7.634,51.797,51.752,8.859
 2024-08-20 11:59:38,8.991,7.639,51.767,52.042,8.749
 2024-08-20 11:59:54,8.882,7.534,52.057,51.95,8.767
 2024-08-20 12:00:02,8.895,7.561,51.958,51.973,8.776
 2024-08-20 12:04:55,8.914,7.578,51.981,54.758,8.785
 2024-08-20 12:57:39,8.927,7.697,54.796,51.416,8.676
 2024-08-20 12:59:58,8.817,7.101,51.447,52.614,8.689
 2024-08-20 13:00:06,8.863,7.529,52.644,52.621,8.698
 2024-08-20 13:00:44,8.84,7.531,52.667,52.583,8.712
 2024-08-20 13:57:50,8.859,7.517,52.606,52.965,8.607
 2024-08-20 13:59:53,8.749,7.534,53.003,52.904,8.634
 2024-08-20 14:00:01,8.772,7.529,52.904,52.881,8.625
 2024-08-20 14:00:32,8.776,7.531,52.911,53.239,8.643
 2024-08-20 14:53:16,8.785,8.149,52.904,53.232,8.538
 2024-08-20 14:59:57,8.68,7.368,53.293,53.239,8.557
 2024-08-20 15:00:20,8.685,7.538,53.27,53.156,8.566
 2024-08-20 15:48:27,8.689,7.534,53.247,53.506,7.787
 2024-08-20 15:49:13,8.712,7.384,53.171,53.476,8.657
 2024-08-20 15:54:06,8.607,7.752,53.522,53.499,8.524
 2024-08-20 16:13:08,8.634,7.613,53.476,50.554,8.529
 2024-08-20 16:15:42,8.63,7.615,53.506,55.009,8.511
 2024-08-20 16:59:34,8.634,7.464,50.607,54.59,8.524
 2024-08-20 17:01:07,8.534,7.821,54.994,54.582,8.529
 2024-08-20 17:03:41,8.557,7.653,54.575,54.575,10.081
 2024-08-20 17:57:28,8.547,7.641,54.567,54.742,8.117
 2024-08-20 17:59:54,7.893,7.576,54.552,54.72,8.277
 2024-08-20 18:00:10,8.625,7.866,54.727,54.704,8.309
 2024-08-20 18:02:36,8.524,7.786,54.704,52.415,8.552
 2024-08-20 18:08:31,8.529,7.796,54.697,55.238,8.145
 2024-08-20 18:59:59,8.511,7.607,52.393,54.704,8.383
 2024-08-20 19:00:06,8.524,7.981,55.223,54.674,8.378
 2024-08-20 19:01:00,8.529,7.904,54.681,54.781,8.195
 2024-08-20 19:43:50,10.095,7.891,54.659,52.057,8.634
 2024-08-20 19:59:54,8.117,8.023,54.765,53.445,8.437
 2024-08-20 20:00:10,8.277,7.805,52.011,53.651,8.502
 2024-08-20 20:05:27,8.273,7.962,53.415,54.025,8.318
 2024-08-20 20:45:50,8.552,7.983,53.621,52.026,8.666
 2024-08-20 20:59:59,8.14,7.014,53.995,52.53,8.589
 2024-08-20 21:00:14,8.383,8.896,51.973,52.56,8.666
 2024-08-20 21:39:58,8.373,7.969,52.476,51.82,8.415
 2024-08-20 21:56:59,8.204,7.971,52.515,52.927,9.037
 2024-08-20 21:59:56,8.63,7.969,51.767,51.935,8.955
 2024-08-20 22:00:04,8.433,7.969,52.888,51.965,8.973
 2024-08-20 22:11:53,8.497,7.971,51.881,52.972,8.817
 2024-08-20 22:57:19,8.314,7.969,51.912,51.607,9.097
 2024-08-20 22:59:53,8.666,7.971,52.927,51.836,9.001
 2024-08-20 23:00:01,8.579,7.969,51.553,51.935,9.042
 2024-08-20 23:19:04,8.593,7.971,51.79,52.621,8.73
 2024-08-20 23:19:43,8.415,7.971,51.874,51.553,10.731
 2024-08-20 23:59:44,9.028,7.969,52.576,52.263,8.969
 2024-08-21 00:01:26,8.969,7.979,51.5,52.324,8.964
 2024-08-21 00:04:46,9.014,7.971,52.202,52.545,8.969
 2024-08-21 00:59:51,8.804,7.973,52.278,51.233,8.964
 2024-08-21 00:59:59,9.06,7.958,52.499,51.752,8.969
 2024-08-21 01:02:49,9.037,7.979,51.18,51.942,8.964
 2024-08-21 01:54:25,9.028,7.973,51.691,51.035,8.969
 2024-08-21 02:06:23,8.772,7.975,51.889,55.856,8.964
 2024-08-21 02:24:47,10.854,7.971,50.981,53.331,8.969
 2024-08-21 03:09:27,8.969,7.973,55.872,53.384,8.973
 2024-08-21 03:34:33,8.964,7.975,53.308,54.254,8.964
 2024-08-21 03:59:54,8.969,7.973,53.369,53.865,8.973
 2024-08-21 04:00:02,8.964,7.973,54.239,53.835,8.969
 2024-08-21 04:01:42,8.969,7.975,53.85,53.728,8.964
 2024-08-21 04:01:50,8.964,7.819,53.819,53.888,8.978
 2024-08-21 04:59:37,8.969,8.12,53.712,53.781,8.973
 2024-08-21 05:00:00,8.964,7.985,53.873,53.796,8.969
 2024-08-21 05:13:07,8.969,7.967,53.766,53.85,8.959
 2024-08-21 05:13:15,8.969,7.336,53.781,53.766,8.978
 2024-08-21 05:59:13,8.964,8.057,53.835,53.812,8.973
 2024-08-21 06:00:45,8.973,7.79,53.751,53.796,8.969
 2024-08-21 06:29:57,8.969,7.767,53.796,53.781,8.973
 2024-08-21 06:59:10,8.973,7.801,53.781,53.835,8.973
 2024-08-21 07:05:28,8.978,7.689,53.766,53.812,8.969
 2024-08-21 07:27:44,8.964,7.733,53.819,53.819,8.973
 2024-08-21 07:53:12,8.973,7.721,53.796,53.827,8.973
 2024-08-21 08:14:03,8.969,7.744,53.804,53.789,8.969
 2024-08-21 08:58:21,8.973,7.626,53.812,53.796,8.781
 2024-08-21 08:58:29,8.959,7.641,53.773,53.804,9.115
 2024-08-21 08:59:53,8.973,7.635,53.789,53.819,8.996
 2024-08-21 09:00:01,8.969,7.666,53.781,53.796,8.969
 2024-08-21 09:09:40,8.973,7.548,53.804,53.812,9.028
 2024-08-21 09:13:01,8.973,7.576,53.804,53.819,7.874
 2024-08-21 09:59:44,8.969,7.573,53.796,53.796,8.547
 2024-08-21 09:59:59,8.973,7.595,53.804,53.804,8.515
 2024-08-21 10:12:05,8.973,7.489,53.781,53.812,8.566
 2024-08-21 10:58:03,8.969,7.512,53.789,53.819,8.442
 2024-08-21 10:59:51,8.849,7.531,53.796,53.804,8.492
 2024-08-21 10:59:59,9.092,7.414,53.804,53.812,8.465
 2024-08-21 11:02:56,8.996,7.426,53.789,53.804,8.506
 2024-08-21 11:55:59,8.969,7.445,53.796,56.779,8.383
 2024-08-21 11:59:58,9.028,7.456,53.789,52.728,8.392
 2024-08-21 12:00:06,8.204,7.347,56.711,53.56,8.396
 2024-08-21 12:00:29,8.552,7.368,52.713,53.72,8.442
 2024-08-21 12:58:24,8.515,7.353,53.545,54.201,8.318
 2024-08-21 12:59:57,8.57,7.309,53.705,53.56,8.351
