vae_group1_etc_temp,"3370-01-AI060",TURBINE SHAFT SEAL. TEMP-1,"{""SPRT"":{""enable"":false,""m0"":-0.01228936820489999,""s0"":0.05771503189477933,""m"":0.10314069558465866,""s"":0.11543006378955865,""alpha"":0.01,""beta"":0.01},""Threshold"":{""enable"":true,""threshold"":0.32695389732968727,""deadband"":0},""Slope"":{""enable"":false,""deadband"":0.0,""normal_slope"":0.0}}"
vae_group1_etc_temp,"3370-01-AI060-1","","{""SPRT"":{""enable"":false,""m0"":6.467243801365017E-4,""s0"":0.028740018845068417,""m"":0.058126762070273334,""s"":0.057480037690136834,""alpha"":0.01,""beta"":0.01},""Threshold"":{""enable"":true,""threshold"":0.17469800997434481,""deadband"":0},""Slope"":{""enable"":false,""deadband"":0.0,""normal_slope"":0.0}}"
vae_group1_etc_temp,"3370-01-AI061",TURBINE SHAFT SEAL. TEMP-2,"{""SPRT"":{""enable"":false,""m0"":-0.015672281887558783,""s0"":0.0630502596792528,""m"":0.11042823747094682,""s"":0.1261005193585056,""alpha"":0.01,""beta"":0.01},""Threshold"":{""enable"":true,""threshold"":0.3509922032832257,""deadband"":0},""Slope"":{""enable"":false,""deadband"":0.0,""normal_slope"":0.0}}"
vae_group1_etc_temp,"3370-01-AI061-1","","{""SPRT"":{""enable"":false,""m0"":-0.014700119806589562,""s0"":0.06641775235222161,""m"":0.11813538489785366,""s"":0.13283550470444322,""alpha"":0.01,""beta"":0.01},""Threshold"":{""enable"":true,""threshold"":0.4015293687183085,""deadband"":0},""Slope"":{""enable"":false,""deadband"":0.0,""normal_slope"":0.0}}"
vae_group1_etc_temp,"3370-01-AI062",TURBINE SHAFT SEAL. TEMP-3,"{""SPRT"":{""enable"":false,""m0"":-0.015699008610558524,""s0"":0.05764204694886603,""m"":0.09958508528717354,""s"":0.11528409389773206,""alpha"":0.01,""beta"":0.01},""Threshold"":{""enable"":true,""threshold"":0.32440940158091297,""deadband"":0},""Slope"":{""enable"":false,""deadband"":0.0,""normal_slope"":0.0}}"
vae_group1_govmiv_press23,"3370-01-AI065",MIV O/A TK AIR FLR OUTLET PRES,"{""Threshold"":{""enable"":true,""threshold"":0.19256171414957346,""deadband"":0.0},""SPRT"":{""enable"":false,""m0"":-0.000308237464460209,""s0"":0.03203131906968499,""m"":0.06375440067490977,""s"":0.06406263813936998,""alpha"":0.01,""beta"":0.01},""Slope"":{""enable"":false,""normal_slope"":0.0,""deadband"":0.0}}"
vae_group2_oil_press1,"3370-02-AI070",THR BRG OIL INJECT PRESS-1,"{""Threshold"":{""enable"":true,""threshold"":1.0,""deadband"":0.0},""SPRT"":{""enable"":false,""m0"":0.0,""s0"":1.0,""m"":2.0,""s"":3.0,""alpha"":0.01,""beta"":0.01},""Slope"":{""enable"":false,""normal_slope"":1.0,""deadband"":0.0}}"
vae_group2_oil_press1,"3370-02-AI071",THR BRG OIL INJECT PRESS-2,"{""Threshold"":{""enable"":true,""threshold"":1.0,""deadband"":0.0},""SPRT"":{""enable"":false,""m0"":0.0,""s0"":1.0,""m"":2.0,""s"":3.0,""alpha"":0.01,""beta"":0.01},""Slope"":{""enable"":false,""normal_slope"":1.0,""deadband"":0.0}}"
vae_group2_oil_press1,"3370-02-AI074",OIL INJ PUMP(AP101)DISCH PRESS,"{""Threshold"":{""enable"":true,""threshold"":1.0,""deadband"":0.0},""SPRT"":{""enable"":false,""m0"":0.0,""s0"":1.0,""m"":2.0,""s"":3.0,""alpha"":0.01,""beta"":0.01},""Slope"":{""enable"":false,""normal_slope"":1.0,""deadband"":0.0}}"
vae_group1_ss_press1_,"3370-01-AI037",TURBINE SHAFT SEAL PRESS -3,"{""Threshold"":{""enable"":true,""threshold"":0.11738784275011925,""deadband"":0.0},""SPRT"":{""enable"":false,""m0"":0.0004580109691657917,""s0"":0.022371304940030076,""m"":0.04520062084922594,""s"":0.04474260988006015,""alpha"":0.01,""beta"":0.01},""Slope"":{""enable"":false,""normal_slope"":0.0,""deadband"":0.0}}"
