Timestamp,3370-01-GEN-AI001,3370-01-GEN-AI002,3370-01-GEN-AI003,3370-01-GEN-AI004,3370-01-GEN-AI005,3370-01-GEN-AI006,3370-01-GEN-AI007,3370-01-GEN-AI005-1,3370-01-GEN-AI008,3370-01-GEN-AI009,3370-01-GEN-AI010,3370-01-GEN-AI011,3370-01-GEN-AI012,3370-01-GEN-AI013,3370-01-GEN-AI014,3370-01-GEN-AI015,3370-01-GEN-AI016,3370-01-GEN-AI017,3370-01-GEN-AI018
 2024-08-15 13:41:56,56.546,54.258,62.275,76.321,77.216,64.187,41.191,53.089,81.571,63.167,63.422,57.946,85.033,61.001,61.766,62.02,69.801,64.697,80.161
 2024-08-15 14:37:53,56.674,54.385,62.148,76.449,77.344,63.422,42.331,51.985,81.699,62.53,63.55,57.31,84.904,60.874,61.638,61.893,72.484,64.57,80.033
 2024-08-15 14:39:49,56.165,81.058,62.275,71.079,77.6,63.55,42.458,51.764,81.443,62.403,62.912,57.182,86.829,61.001,61.766,60.365,72.612,64.697,80.161
 2024-08-15 14:49:28,56.038,81.186,61.511,73.89,77.088,62.785,31.836,51.102,81.443,62.53,62.785,56.674,86.701,60.365,61.129,60.237,74.274,63.932,80.033
 2024-08-15 15:12:30,56.165,82.853,61.638,74.018,77.344,62.658,40.305,50.882,81.314,61.893,62.912,56.546,86.829,60.237,61.256,60.365,74.402,63.805,79.905
 2024-08-15 15:12:53,54.893,82.981,60.874,75.937,77.216,62.785,40.179,49.999,81.443,61.766,62.275,56.674,86.444,60.365,60.492,58.964,73.763,63.932,80.033
 2024-08-15 15:41:11,55.02,82.853,60.747,76.065,77.344,62.148,39.672,49.779,66.228,61.893,62.148,56.038,86.444,59.728,60.619,58.837,74.018,63.167,79.777
 2024-08-15 15:51:13,55.148,82.724,60.874,75.425,74.658,62.02,53.749,49.338,66.1,61.129,62.275,55.91,86.316,59.601,60.492,58.964,74.146,63.295,79.777
 2024-08-15 16:16:53,81.058,82.853,60.237,75.681,74.53,62.148,53.368,49.117,64.697,61.001,61.638,56.038,86.572,59.728,60.619,57.691,74.402,62.53,79.649
 2024-08-15 16:23:02,81.186,82.468,60.11,75.809,68.525,61.511,53.495,48.456,64.57,61.129,61.511,54.639,86.572,59.091,59.983,57.564,74.018,62.403,79.905
 2024-08-15 16:58:30,82.596,82.468,60.237,76.065,68.397,61.383,54.258,48.125,64.697,60.492,61.638,54.766,86.444,58.964,59.855,56.546,74.274,62.53,66.865
 2024-08-15 17:00:10,82.468,82.596,59.601,75.681,68.525,61.511,52.225,47.905,63.932,60.365,61.001,54.893,86.572,59.091,59.983,56.419,74.146,61.893,66.738
 2024-08-15 17:55:27,82.596,82.468,59.473,75.809,66.355,60.874,52.352,47.574,63.805,60.492,60.874,82.34,74.274,58.455,59.346,56.546,70.184,61.766,65.335
 2024-08-15 18:01:14,82.212,82.596,58.964,75.681,66.228,60.747,52.225,47.133,63.932,59.855,61.001,82.468,74.146,58.328,59.219,55.402,70.057,61.893,65.207
 2024-08-15 18:01:30,82.34,82.468,58.837,72.101,66.355,60.874,54.131,46.913,63.295,59.728,60.365,82.34,70.951,57.819,59.346,55.275,66.1,61.256,65.335
 2024-08-15 18:56:23,82.212,73.763,58.328,71.973,64.315,60.237,52.352,46.362,63.167,59.855,60.237,84.007,70.823,57.691,58.709,54.385,65.972,61.129,64.442
 2024-08-15 19:07:19,82.34,73.635,58.2,66.993,64.187,60.11,52.225,46.252,63.295,59.219,60.365,83.878,63.04,57.819,58.582,54.512,66.1,61.256,64.315
 2024-08-15 19:07:50,82.34,70.695,57.691,66.865,62.53,60.237,42.331,45.812,62.658,59.091,59.728,84.007,62.912,57.182,58.709,54.385,64.825,60.619,64.442
 2024-08-15 19:59:40,82.212,70.568,57.564,66.993,62.403,59.601,42.204,45.702,62.53,59.219,59.601,83.878,61.511,57.31,58.2,53.495,64.697,60.492,63.677
 2024-08-15 19:59:48,71.845,70.695,57.691,65.59,60.874,59.473,51.335,45.151,62.658,58.582,59.728,83.75,72.995,57.182,58.073,53.368,64.825,60.619,63.805
 2024-08-15 19:59:55,71.717,63.167,57.055,65.462,60.747,59.601,38.66,44.931,62.02,58.455,59.091,83.878,73.123,56.674,58.2,53.495,63.295,59.983,63.677
 2024-08-15 20:00:18,69.674,63.04,57.182,65.59,60.874,58.964,38.787,44.711,61.893,58.582,58.964,83.622,74.658,56.546,57.564,52.733,63.167,59.855,63.805
 2024-08-15 20:57:47,69.546,62.02,57.055,64.187,59.473,58.837,38.913,46.252,62.02,57.946,59.091,83.622,74.53,56.674,57.437,52.606,61.893,59.983,63.04
 2024-08-15 21:07:49,62.785,72.101,57.182,64.06,59.346,58.964,38.787,61.601,61.383,58.073,58.455,83.494,74.658,56.165,57.564,52.733,61.766,59.346,62.912
 2024-08-15 21:07:56,62.658,72.229,56.546,62.785,58.2,58.328,39.419,63.152,61.256,57.437,58.328,83.75,74.274,56.038,57.055,51.843,61.893,59.219,63.04
 2024-08-15 21:57:21,61.893,72.101,56.419,62.658,58.073,58.2,39.546,72.028,61.383,57.31,58.455,83.622,74.146,56.165,56.928,51.97,60.492,59.346,62.403
 2024-08-15 22:06:06,72.229,73.635,56.546,61.383,58.2,58.328,40.052,72.25,60.874,57.437,57.946,83.494,74.274,55.529,57.055,51.208,60.619,58.709,62.275
 2024-08-15 22:06:22,72.356,73.507,56.038,61.256,57.055,57.819,40.179,72.694,60.747,56.801,57.819,83.622,68.142,55.402,56.546,51.081,60.492,58.582,62.403
 2024-08-15 22:55:47,73.635,73.635,55.91,61.383,56.928,57.691,40.052,72.472,60.874,56.674,57.946,72.101,71.462,55.529,56.419,51.208,59.346,58.073,61.766
 2024-08-15 23:04:55,73.507,73.251,56.038,60.237,56.038,57.182,40.558,72.139,60.237,56.801,57.31,71.973,71.59,53.622,56.546,50.574,59.219,58.2,61.638
 2024-08-15 23:05:02,73.635,73.123,54.003,60.11,55.91,57.055,40.432,72.028,60.11,56.292,57.182,69.929,73.507,53.749,54.766,50.447,58.073,58.073,61.766
 2024-08-15 23:56:30,73.123,73.251,54.131,60.237,55.02,57.182,40.558,72.361,60.237,56.165,57.31,69.801,73.635,80.93,54.893,50.574,57.946,58.2,61.129
 2024-08-16 00:07:03,73.251,67.886,79.265,59.091,54.893,56.674,40.432,72.139,59.728,56.292,56.801,62.785,72.995,81.058,80.161,49.939,57.055,57.564,61.001
 2024-08-16 00:07:49,67.886,70.568,79.393,58.964,55.02,56.546,40.432,72.25,59.601,54.512,56.674,62.658,73.251,81.827,80.289,49.812,56.928,57.437,61.129
 2024-08-16 00:57:12,70.568,70.695,80.033,59.091,54.131,56.674,40.305,72.694,59.728,54.639,56.801,61.893,73.379,81.699,81.058,66.865,57.055,57.055,60.492
 2024-08-16 01:08:55,70.695,72.484,79.905,57.946,54.003,56.038,40.432,66.477,59.091,82.468,56.292,72.612,73.635,81.827,80.93,66.993,56.038,56.928,60.365
 2024-08-16 01:09:10,72.484,72.612,80.033,57.819,54.131,55.91,40.052,64.925,58.964,82.596,56.165,72.74,73.123,81.571,81.058,82.468,55.91,56.419,60.492
 2024-08-16 01:59:20,72.612,72.74,79.777,57.055,53.368,56.038,40.179,59.831,59.091,83.237,56.292,74.018,73.379,81.571,80.802,82.596,56.038,56.292,59.855
 2024-08-16 02:01:08,71.973,72.101,79.777,56.928,53.241,54.512,40.052,59.609,58.582,83.109,54.512,73.89,73.251,81.443,80.802,84.52,55.02,56.419,59.983
 2024-08-16 02:51:10,72.229,72.356,79.649,56.038,53.368,54.639,40.179,56.402,58.455,83.237,54.639,74.018,69.291,81.571,80.674,83.494,54.893,53.749,59.346
 2024-08-16 03:01:50,72.356,72.229,79.777,56.165,52.606,78.112,39.925,56.181,58.582,82.981,81.186,73.635,69.163,81.314,80.802,83.622,55.02,53.876,59.219
 2024-08-16 03:02:06,72.484,72.612,79.521,56.038,52.479,78.24,39.925,55.187,57.946,82.981,81.314,73.507,63.677,81.314,80.546,85.417,54.131,77.856,59.346
 2024-08-16 03:56:22,72.101,72.356,79.649,55.275,51.97,78.881,39.799,55.076,57.819,82.853,81.186,73.635,63.805,81.186,80.546,84.135,54.003,77.984,58.709
 2024-08-16 04:06:09,72.356,72.484,79.521,55.148,51.843,78.881,39.925,53.641,57.946,82.981,81.827,67.886,62.148,81.443,80.418,84.007,54.131,78.625,58.582
 2024-08-16 04:06:16,72.229,68.397,79.649,55.275,51.97,78.753,39.672,53.42,57.437,82.724,81.827,70.951,62.02,81.314,80.674,73.763,53.368,78.496,58.709
 2024-08-16 04:49:52,68.652,68.269,79.521,54.385,51.335,78.881,39.672,52.426,57.31,82.596,81.699,71.079,62.148,81.186,80.546,73.635,53.241,78.625,58.2
 2024-08-16 05:01:27,68.525,63.422,79.649,54.512,51.208,78.625,39.546,52.206,57.437,82.853,81.827,72.868,60.747,65.717,80.418,66.483,53.368,78.496,58.073
 2024-08-16 05:01:34,62.912,63.295,66.1,54.385,51.335,78.625,39.672,51.323,56.928,82.724,81.571,72.995,60.619,65.59,66.483,66.355,52.606,78.368,58.2
 2024-08-16 05:55:57,62.785,61.893,65.972,54.512,50.7,78.753,39.04,51.102,56.801,82.596,81.571,72.356,60.747,65.717,66.355,66.483,52.479,78.496,57.564
 2024-08-16 06:08:28,62.912,61.766,65.08,53.622,50.574,78.496,39.166,50.22,56.928,66.355,81.443,72.612,59.728,64.57,66.483,64.697,51.843,78.24,57.437
 2024-08-16 06:09:07,61.766,61.893,64.952,53.749,66.355,78.368,39.04,49.999,56.419,66.228,81.571,72.74,59.601,64.697,65.335,64.825,51.716,78.112,57.564
 2024-08-16 06:51:00,61.638,60.619,65.08,53.622,66.483,78.625,39.166,49.117,56.292,66.355,81.314,72.995,59.728,58.837,65.207,62.912,51.843,78.24,57.055
 2024-08-16 07:03:13,61.766,60.492,59.473,53.749,81.314,78.496,36.637,48.897,56.419,65.462,81.314,72.484,58.709,58.964,65.335,62.785,51.081,78.112,56.928
 2024-08-16 07:03:52,60.747,60.619,59.601,52.987,81.443,78.368,47.401,48.456,54.512,65.335,81.443,72.74,58.582,59.091,59.728,61.256,50.954,66.355,57.055
 2024-08-16 07:44:25,60.619,59.601,59.728,52.86,83.237,65.972,47.655,48.235,54.639,59.601,81.314,72.868,57.819,58.455,59.855,61.129,51.081,66.228,56.546
 2024-08-16 08:00:14,59.855,59.473,58.709,52.987,82.212,65.845,59.983,47.574,81.699,59.728,81.443,68.652,57.691,71.206,59.346,61.256,50.447,66.355,56.419
 2024-08-16 08:00:37,59.728,58.582,69.801,52.352,82.34,65.972,56.546,47.354,81.827,59.855,81.314,68.525,57.055,71.334,72.101,59.728,50.574,65.335,56.546
 2024-08-16 08:57:10,59.855,58.455,69.929,52.225,84.135,64.952,56.674,46.803,82.468,59.091,81.443,63.04,56.928,71.206,72.229,59.601,64.06,65.207,54.639
 2024-08-16 09:00:00,58.964,58.582,70.951,52.352,82.981,64.825,51.335,46.583,82.34,71.59,66.1,62.912,57.055,72.101,72.101,59.728,64.187,65.335,54.512
 2024-08-16 09:58:53,58.837,57.819,70.823,51.716,82.853,64.952,53.495,70.139,82.468,71.717,65.972,63.04,56.292,72.101,73.123,58.328,64.06,59.728,79.777
 2024-08-16 10:01:28,58.964,57.691,70.951,51.843,72.995,59.473,53.241,71.583,82.212,72.612,65.08,61.893,56.165,71.973,73.123,58.2,77.856,59.855,79.905
 2024-08-16 10:43:14,58.2,57.819,70.44,65.207,72.868,59.601,48.67,73.695,82.212,72.612,64.952,61.766,56.292,72.101,72.995,57.055,77.984,58.582,80.674
 2024-08-16 10:59:50,58.073,57.055,70.568,65.335,66.865,59.473,48.543,73.917,82.083,72.484,59.346,61.893,55.656,71.59,72.484,57.182,79.649,69.035,80.546
 2024-08-16 11:00:44,58.2,56.928,64.697,65.207,66.738,58.964,49.177,74.028,81.955,72.612,59.473,61.001,55.529,71.717,72.612,57.055,78.625,69.163,80.674
 2024-08-16 11:58:59,57.437,57.055,68.269,80.033,66.865,69.418,29.943,73.917,81.827,72.101,59.601,60.874,55.656,65.207,72.484,55.91,78.753,69.929,80.418
 2024-08-16 11:59:53,57.31,56.292,68.397,80.161,65.207,69.546,30.069,73.806,82.083,72.229,59.091,61.001,55.02,69.418,66.228,55.783,78.625,69.929,80.546
 2024-08-16 12:00:08,57.437,56.165,69.929,81.827,65.335,69.418,30.195,73.917,81.955,72.101,72.356,59.983,55.148,69.546,70.312,55.91,80.418,70.057,80.418
 2024-08-16 12:34:52,56.801,55.656,69.801,80.674,65.207,70.312,30.069,73.806,81.827,72.229,72.484,59.855,54.512,71.079,70.44,54.893,79.137,69.546,80.161
 2024-08-16 12:39:45,56.674,55.529,69.929,80.802,63.55,70.312,30.195,73.695,81.955,65.845,73.379,59.983,54.385,70.951,71.973,54.766,79.009,69.418,80.161
 2024-08-16 13:38:09,56.801,55.656,69.291,80.674,63.422,70.44,30.321,73.584,65.717,69.929,73.379,59.219,54.512,71.079,71.973,53.368,69.929,64.06,80.289
 2024-08-16 13:56:55,56.165,55.02,69.546,82.596,63.55,69.929,30.195,67.143,65.845,70.057,73.251,59.091,54.003,71.206,72.101,59.091,69.801,67.503,80.161
 2024-08-16 14:04:23,56.038,54.893,69.674,81.443,61.893,69.801,30.448,65.923,64.697,71.59,72.868,59.219,53.876,70.312,71.206,59.219,64.187,67.631,80.289
 2024-08-16 14:59:18,56.165,55.02,69.929,81.314,61.766,64.57,30.448,60.052,64.57,71.462,72.74,58.455,54.003,70.823,71.717,82.724,64.06,69.035,66.228
 2024-08-16 15:04:11,55.529,54.512,69.418,71.462,60.365,67.759,30.574,59.941,64.697,71.59,72.868,58.328,53.495,70.951,71.845,82.853,64.187,69.035,66.1
 2024-08-16 15:53:04,55.656,54.385,69.801,71.334,60.237,67.886,30.448,63.152,59.219,71.717,66.355,58.455,53.368,71.079,71.973,84.135,63.422,69.163,65.207
 2024-08-16 16:01:34,55.529,54.512,69.674,65.08,59.091,69.418,30.574,63.374,59.346,70.823,70.568,57.691,53.495,70.44,71.334,84.263,63.295,68.525,65.08
 2024-08-16 16:44:08,55.656,54.003,65.59,64.952,58.964,69.291,30.7,63.595,59.219,71.206,70.695,57.564,52.987,70.823,71.845,84.135,62.275,68.78,59.601
 2024-08-16 16:59:34,55.02,53.876,65.462,65.08,57.819,69.418,30.574,63.374,58.837,71.334,72.229,57.691,52.86,70.695,71.717,84.135,62.148,68.908,59.728
 2024-08-16 17:00:05,54.893,54.003,60.365,64.442,57.691,68.78,30.574,63.263,72.995,71.59,72.229,57.055,52.987,64.825,71.845,84.007,62.275,69.163,59.601
 2024-08-16 17:16:02,55.02,53.495,60.365,64.315,57.819,69.035,30.7,63.374,73.123,71.079,72.356,56.928,52.479,64.697,65.207,84.648,61.001,68.652,58.709
 2024-08-16 17:58:53,54.512,53.368,60.237,64.442,56.801,69.163,30.574,67.697,73.89,71.462,71.462,57.055,52.606,59.601,65.08,74.402,60.874,68.908,69.801
 2024-08-16 18:00:48,54.385,53.495,60.365,63.295,56.674,69.418,30.826,68.363,73.89,71.334,71.973,56.419,52.097,59.601,60.365,74.274,61.001,68.78,69.929
 2024-08-16 18:28:43,54.512,52.987,60.237,63.167,56.801,68.908,30.7,69.14,73.763,65.717,72.101,56.292,51.97,59.728,60.237,71.079,59.855,65.59,70.823
 2024-08-16 18:59:21,54.003,52.86,60.11,63.295,55.783,69.163,25.152,67.586,73.89,65.59,72.229,56.419,51.843,59.473,60.365,70.951,59.728,65.462,70.823
 2024-08-16 19:00:30,53.876,52.987,60.237,62.148,55.656,69.291,41.698,59.277,73.379,60.365,71.717,55.783,62.785,59.473,60.11,68.142,58.709,60.492,70.695
 2024-08-16 19:00:38,54.003,52.606,59.983,62.02,55.783,64.697,41.571,57.95,73.251,60.492,72.101,55.656,62.912,59.601,60.11,68.014,58.582,60.619,70.823
 2024-08-16 19:50:32,53.495,52.606,59.983,60.874,54.258,64.57,42.204,56.734,73.379,60.365,71.973,55.783,78.496,59.219,59.983,68.142,58.709,60.492,70.312
 2024-08-16 20:08:25,53.622,52.479,59.855,60.747,59.091,59.983,42.331,56.513,66.483,60.492,65.59,55.275,78.625,59.219,60.11,65.59,57.564,60.619,70.184
 2024-08-16 20:08:48,53.114,52.606,59.983,60.874,59.219,59.855,42.204,55.297,71.079,60.365,65.462,55.148,80.418,59.091,59.728,65.462,57.437,60.492,70.312
 2024-08-16 20:39:48,52.987,52.097,59.601,59.728,84.263,59.983,42.204,54.966,71.206,60.237,59.983,55.275,79.137,59.219,59.855,65.59,56.546,60.365,64.825
 2024-08-16 20:59:45,53.114,51.97,59.473,59.601,84.391,59.855,42.331,53.751,72.74,60.365,59.983,54.639,79.265,58.837,59.346,63.55,56.419,60.492,68.142
 2024-08-16 21:00:46,52.606,62.658,59.601,59.728,85.931,59.728,42.204,53.53,72.74,60.11,59.855,54.512,81.186,58.837,59.219,63.422,56.546,60.11,68.269
 2024-08-16 21:35:24,52.733,62.785,59.091,58.709,86.059,59.855,42.204,52.426,72.868,59.983,59.983,54.639,79.649,58.709,59.346,61.766,55.529,59.983,69.801
 2024-08-16 21:56:14,52.479,77.088,58.964,58.582,85.802,59.601,42.331,52.206,71.973,60.11,59.855,54.131,79.521,58.837,58.837,61.638,55.402,60.11,69.674
 2024-08-16 22:00:13,62.785,77.216,59.091,58.709,85.931,59.601,47.02,51.433,72.484,59.728,59.983,54.003,68.397,58.328,58.709,60.747,55.529,59.728,69.801
 2024-08-16 22:21:12,62.912,78.881,58.582,57.691,86.187,59.473,47.147,51.212,72.612,59.601,59.601,54.131,68.269,58.2,58.837,67.631,54.003,59.601,69.929
 2024-08-16 22:44:06,76.96,77.856,58.455,57.564,74.913,59.601,47.02,50.33,72.74,59.728,59.728,53.749,61.638,58.328,58.455,67.759,58.328,59.728,69.163
 2024-08-16 22:58:00,77.088,77.984,58.582,56.674,74.786,59.219,47.528,50.109,72.101,59.219,59.219,53.622,61.511,57.819,58.328,68.397,58.582,59.346,69.418
 2024-08-16 23:00:11,76.96,79.649,58.073,56.546,71.462,59.091,47.401,49.227,72.484,59.091,59.091,53.749,60.365,57.691,58.455,68.397,80.674,59.219,69.546
 2024-08-16 23:06:45,78.753,78.368,57.946,56.674,71.334,59.219,47.274,49.007,72.612,59.219,59.219,53.241,60.492,57.819,57.946,68.525,80.802,59.346,69.801
 2024-08-16 23:52:25,77.6,78.24,58.073,54.766,68.397,58.709,47.401,48.566,65.972,58.709,58.837,53.114,59.346,57.31,57.819,68.397,81.955,58.837,69.291
 2024-08-16 23:57:49,77.728,68.269,57.437,58.582,68.269,58.837,38.028,48.346,65.845,58.582,58.709,53.241,59.473,57.182,57.946,68.525,82.083,58.709,69.546
 2024-08-17 00:03:52,79.521,68.142,57.31,58.709,65.972,58.328,37.901,47.354,59.855,58.709,58.328,52.733,58.455,57.31,57.437,68.397,81.955,58.837,69.418
 2024-08-17 00:59:50,78.24,61.511,57.437,81.955,65.845,58.2,37.775,46.032,59.728,58.2,58.2,52.606,58.328,56.801,57.31,68.525,81.955,58.328,65.845
 2024-08-17 01:00:06,78.112,61.383,56.928,82.083,65.972,58.328,38.154,44.161,59.855,58.073,58.328,62.785,58.455,56.674,57.437,68.269,81.827,58.2,65.717
 2024-08-17 01:41:54,68.142,60.492,56.801,83.494,63.932,57.819,38.281,44.05,59.728,58.2,57.819,62.912,57.691,56.801,56.928,68.397,81.955,58.328,60.237
 2024-08-17 02:17:40,68.014,60.365,56.928,83.365,63.805,57.691,38.154,43.94,59.601,57.691,57.691,77.6,57.564,56.165,56.801,68.525,71.59,57.819,60.11
 2024-08-17 02:19:52,61.001,59.473,56.419,83.494,63.932,57.819,38.407,43.72,59.728,57.564,57.31,77.728,57.691,56.038,56.928,73.379,71.462,57.691,60.237
 2024-08-17 02:33:21,60.874,59.346,56.292,83.365,62.275,57.31,38.407,43.61,59.473,57.691,57.182,79.521,56.928,55.656,56.419,73.507,69.546,57.819,60.11
 2024-08-17 03:01:24,61.001,59.473,55.91,83.237,62.148,57.182,38.281,43.39,59.473,57.182,57.31,78.24,56.801,55.529,56.292,73.379,69.418,57.31,59.983
 2024-08-17 03:04:44,60.365,58.582,55.783,83.365,60.747,57.31,38.407,43.28,59.346,57.055,56.801,78.368,56.165,55.656,56.419,74.018,67.376,57.182,60.11
 2024-08-17 03:58:07,60.237,58.455,55.91,72.612,67.121,56.801,38.281,42.95,59.473,57.182,56.674,80.161,56.038,55.148,55.91,73.89,67.248,57.31,59.728
 2024-08-17 04:21:17,60.365,58.582,55.275,72.484,66.993,56.674,38.154,42.84,59.091,56.546,56.801,78.753,56.165,55.02,55.783,73.763,67.376,56.801,59.601
 2024-08-17 04:21:32,59.601,57.819,55.402,70.312,67.121,56.801,38.281,42.51,58.964,56.419,56.292,78.625,55.529,55.148,55.91,65.335,65.462,56.674,59.728
 2024-08-17 04:59:51,59.473,57.691,54.766,70.184,67.759,56.292,38.028,42.4,59.091,56.546,56.165,68.142,55.402,54.639,55.402,65.207,65.335,56.801,59.346
 2024-08-17 04:59:59,58.837,57.819,54.893,70.312,67.759,56.165,38.028,42.07,58.709,56.038,56.292,68.014,55.529,54.512,55.275,63.805,63.805,56.292,59.473
 2024-08-17 05:57:59,58.964,57.055,54.766,68.142,67.886,56.292,37.901,41.96,58.709,55.91,55.783,61.001,54.893,54.639,55.402,63.677,63.677,56.165,58.964
 2024-08-17 06:09:11,58.837,56.928,54.258,68.014,67.759,55.783,38.028,41.74,58.582,56.038,55.656,60.874,54.766,54.131,54.893,62.02,62.275,56.292,58.837
 2024-08-17 06:09:19,58.964,57.055,54.131,68.142,67.886,55.656,37.901,41.63,58.709,55.529,55.783,61.001,54.893,54.003,54.766,61.893,62.148,55.783,58.964
 2024-08-17 06:59:52,58.2,56.419,54.258,66.228,67.759,55.783,37.775,56.734,58.2,55.402,55.275,60.365,53.495,54.131,54.893,60.365,60.874,55.656,58.455
 2024-08-17 07:00:00,58.073,56.292,53.749,66.1,67.886,55.275,37.901,57.508,58.073,55.529,55.148,60.237,59.091,53.622,54.512,60.237,64.697,55.275,58.582
 2024-08-17 07:50:25,58.2,56.419,53.622,66.228,67.631,55.148,37.775,58.503,58.2,55.02,55.275,60.365,59.219,53.495,54.385,58.964,64.825,55.148,58.073
 2024-08-17 08:04:50,57.564,55.783,53.749,64.57,67.759,55.275,37.648,58.614,57.691,54.893,54.766,59.728,85.289,53.622,54.512,58.837,64.697,55.275,57.946
 2024-08-17 08:04:57,57.437,55.656,53.368,64.442,67.886,54.766,37.775,58.724,57.564,55.02,54.639,59.601,85.417,53.114,54.003,57.564,65.207,54.766,58.073
 2024-08-17 08:53:34,57.564,55.783,53.241,63.04,72.484,54.639,37.648,57.176,57.691,54.512,54.766,59.728,87.214,52.987,53.876,57.437,65.335,54.639,57.564
 2024-08-17 09:07:51,56.928,55.148,52.987,62.912,72.612,54.766,37.522,55.629,57.182,54.385,54.258,58.964,87.086,52.606,54.003,57.564,65.207,54.766,57.437
 2024-08-17 09:07:58,56.801,55.02,61.129,61.638,73.123,54.258,-4.688,55.187,57.055,54.512,54.131,58.837,87.214,52.733,53.495,56.292,65.207,54.258,57.564
 2024-08-17 09:56:36,56.928,55.148,60.874,65.845,73.123,54.131,58.837,54.303,57.182,54.003,54.258,58.964,87.086,52.479,53.368,56.165,65.335,54.131,57.055
 2024-08-17 10:09:58,56.292,53.876,61.001,65.972,72.995,54.258,58.964,53.972,56.801,53.876,53.876,58.2,86.957,61.638,62.785,56.292,65.08,54.258,56.928
 2024-08-17 10:10:13,56.165,58.073,74.402,66.355,65.845,53.749,65.462,52.868,56.674,54.003,53.876,58.073,87.086,61.256,62.53,55.275,65.08,53.749,57.055
 2024-08-17 10:58:51,56.292,58.2,74.274,66.483,65.717,53.622,51.589,52.537,56.801,53.495,53.749,58.2,74.658,61.383,62.403,55.148,65.207,53.622,56.546
 2024-08-17 11:13:01,55.656,81.314,74.402,66.355,64.06,53.749,51.462,51.543,56.292,53.368,53.876,57.437,74.53,76.321,77.088,55.275,69.546,53.368,56.419
 2024-08-17 11:14:49,55.529,81.443,75.681,66.483,64.187,53.241,50.827,51.323,56.165,53.241,53.368,57.31,71.334,76.449,77.216,54.258,69.674,60.747,56.546
 2024-08-17 11:59:58,55.656,81.314,74.274,66.355,62.53,53.114,54.639,50.22,56.292,62.275,53.241,57.437,71.206,77.6,78.368,54.131,69.546,60.492,56.038
 2024-08-17 12:00:06,54.512,82.981,74.402,66.483,62.403,61.001,54.258,49.999,55.783,61.893,62.785,56.801,68.908,76.065,76.832,54.258,70.057,60.619,56.165
 2024-08-17 12:48:51,58.455,83.109,74.274,66.355,60.874,60.874,54.385,49.338,55.656,62.02,62.403,56.674,68.78,76.193,76.96,52.86,70.057,73.507,55.656
 2024-08-17 13:00:33,58.582,82.981,76.193,66.483,60.747,61.001,54.131,49.117,55.783,76.321,62.53,56.801,68.908,78.24,77.088,69.929,69.929,73.635,55.529
 2024-08-17 13:00:40,81.186,82.981,74.658,71.079,59.346,73.507,54.258,48.456,55.275,76.449,77.216,56.165,66.865,76.449,79.009,70.057,62.785,74.786,55.656
 2024-08-17 13:52:54,81.314,82.853,74.53,71.206,59.473,73.635,54.131,48.235,55.148,77.728,77.344,56.038,66.738,76.321,77.216,83.622,62.658,73.507,55.148
 2024-08-17 14:05:30,82.853,74.018,64.57,71.717,59.346,74.786,54.258,47.574,55.275,76.193,78.496,56.165,66.865,65.08,77.088,83.75,62.785,73.635,55.02
 2024-08-17 14:05:45,82.724,73.89,64.442,71.59,58.073,73.635,53.876,47.354,54.893,76.321,76.96,55.529,65.335,64.952,66.1,84.776,62.148,73.507,55.148
 2024-08-17 14:54:14,82.853,70.951,58.455,71.717,57.946,73.763,54.003,46.693,54.766,78.368,77.088,55.402,65.207,57.691,65.972,84.648,62.02,75.425,54.639
 2024-08-17 15:10:27,82.724,70.823,58.582,63.805,58.073,73.635,53.876,46.473,54.893,76.577,77.216,54.258,65.335,57.819,58.455,84.776,62.148,73.89,54.512
 2024-08-17 15:10:57,82.596,68.652,58.709,63.677,56.928,75.425,54.003,46.142,54.385,76.449,79.137,58.709,63.932,57.946,58.582,84.648,61.129,73.763,54.639
 2024-08-17 15:59:59,72.101,68.525,58.582,63.805,56.801,74.018,53.876,58.835,54.258,65.59,77.344,58.837,63.805,57.819,58.709,84.52,61.256,64.06,54.131
 2024-08-17 16:00:14,71.973,66.738,58.964,63.04,56.928,73.89,54.003,60.384,54.385,65.462,77.216,82.596,61.638,58.2,58.582,84.648,59.983,63.932,54.258
 2024-08-17 16:49:22,69.929,66.61,58.964,62.912,55.91,64.442,40.052,73.361,53.876,58.455,66.1,82.724,63.677,58.2,58.837,84.263,59.855,58.709,53.749
 2024-08-17 17:04:17,69.801,65.207,59.091,63.04,55.783,64.315,39.925,73.806,54.003,58.582,65.972,84.263,63.805,58.328,58.709,84.263,59.983,58.837,53.622
 2024-08-17 17:05:18,68.014,65.08,58.964,62.02,54.893,58.2,39.293,74.473,53.495,58.709,58.073,84.391,63.295,58.2,58.837,84.135,58.837,59.219,53.368
 2024-08-17 17:40:48,67.886,63.805,58.964,61.893,54.766,58.328,39.166,74.584,53.368,58.582,58.2,84.135,63.167,58.2,58.709,84.263,58.709,59.219,61.256
 2024-08-17 17:56:14,66.483,63.677,58.837,61.001,54.893,58.455,39.293,74.696,53.241,59.091,58.328,84.007,63.295,58.073,58.709,84.135,58.837,59.346,61.001
 2024-08-17 18:05:29,66.61,63.805,58.964,60.874,53.622,58.328,38.913,74.584,63.167,58.964,58.2,84.135,63.167,58.2,58.582,84.007,57.691,59.219,61.129
