Timestamp,3370-01-TBNBRG-VIB-X,3370-01-TBNBRG-VIB-Y,3370-01-CAVITATION
 2024-09-03 00:59:40,70.56,61.35,0.04
 2024-09-03 01:00:42,98.37,74.42,0.03
 2024-09-03 01:13:41,74.22,70.4,0.08
 2024-09-03 01:59:27,82.65,76.59,0.05
 2024-09-03 01:59:42,70.73,62.28,0.04
 2024-09-03 02:03:11,99.22,65.26,0.03
 2024-09-03 02:27:13,84.45,67.66,0.08
 2024-09-03 02:59:06,81.56,152.04,0.04
 2024-09-03 02:59:37,102.97,61.44,0.05
 2024-09-03 03:02:20,73.54,69.13,0.03
 2024-09-03 03:47:20,82.45,67.32,0.08
 2024-09-03 03:59:33,91.89,60.17,0.04
 2024-09-03 03:59:40,278.9,73.5,0.05
 2024-09-03 04:08:09,73.86,69.29,0.03
 2024-09-03 04:19:21,81.16,66.7,0.08
 2024-09-03 04:59:35,77.7,245.86,0.06
 2024-09-03 04:59:43,71.58,0.73,0.04
 2024-09-03 05:04:51,98.59,0.99,0.03
 2024-09-03 05:08:50,92.92,1.28,0.07
 2024-09-03 05:59:30,76.2,0.74,0.04
 2024-09-03 05:59:37,300.81,138.71,0.06
 2024-09-03 06:01:10,1.15,53.12,0.03
 2024-09-03 06:45:32,1.42,27.38,0.08
 2024-09-03 06:59:33,1.62,427.662,0.04
 2024-09-03 06:59:41,2.68,81.61,0.05
 2024-09-03 07:03:55,1.1,77.98,0.03
 2024-09-03 07:14:43,168.89,72,0.07
 2024-09-03 07:59:28,81.72,101.5,0.04
 2024-09-03 07:59:43,46.25,76.39,0.05
 2024-09-03 08:00:22,444.222,94.77,0.03
 2024-09-03 08:44:04,83.83,97.93,1.66
 2024-09-03 08:59:30,85.12,68.49,0.58
 2024-09-03 08:59:38,111.46,79.25,0.63
 2024-09-03 09:00:01,80.07,88.36,0.79
 2024-09-03 09:04:31,85.91,292.91,0.51
 2024-09-03 09:59:33,102.6,1.81,0.68
 2024-09-03 09:59:41,106.85,2.79,0.65
 2024-09-03 10:33:00,76.77,2.77,0.7
 2024-09-03 10:42:07,104.09,2.47,0.51
 2024-09-03 10:59:36,100.74,4.22,0.58
 2024-09-03 10:59:44,294.8,3.86,0.63
 2024-09-03 11:13:22,1.7,3.46,0.71
 2024-09-03 11:29:03,2.5,10.87,0.5
 2024-09-03 11:59:31,3.21,0.82,0.57
 2024-09-03 12:00:02,5.69,1.09,0.52
 2024-09-03 12:01:12,2.08,1.21,0.65
 2024-09-03 12:04:32,2.33,1.09,0.49
 2024-09-03 12:59:34,2.64,0.78,0.53
 2024-09-03 12:59:41,16.25,1.41,0.55
 2024-09-03 13:04:04,1.14,1.21,0.47
 2024-09-03 13:17:03,1.58,1.02,0.6
 2024-09-03 13:59:29,1.54,0.77,0.51
 2024-09-03 13:59:37,1.58,1.57,0.56
 2024-09-03 14:11:11,1.12,1.01,0.48
 2024-09-03 14:50:55,9.15,1.13,0.63
 2024-09-03 14:59:32,1.97,1.44,0.57
 2024-09-03 14:59:39,1.64,0.7,0.51
 2024-09-03 15:01:51,1.1,0.96,0.48
 2024-09-03 15:20:14,2.66,1.16,0.76
 2024-09-03 15:59:34,1.56,1.35,0.56
 2024-09-03 15:59:42,2.01,0.77,0.5
 2024-09-03 16:08:26,1.02,0.99,9.11
 2024-09-03 16:11:32,2.36,0.92,0.03
 2024-09-03 16:59:29,1.83,0.74,0.11
 2024-09-03 16:59:37,1.43,1.35,0.09
 2024-09-03 17:04:22,2.24,0.86,0.05
 2024-09-03 17:25:36,1.08,0.85,7.08
 2024-09-03 17:59:32,1.51,0.76,0.55
 2024-09-03 17:59:40,1.62,1.59,0.4
 2024-09-03 18:01:36,2.37,0.78,0.33
 2024-09-03 18:21:39,0.99,0.85,0.73
 2024-09-03 18:59:34,1.25,0.69,0.55
 2024-09-03 18:59:42,1.14,6.73,0.58
 2024-09-03 19:01:53,1.01,1.55,0.63
 2024-09-03 19:08:27,2.33,1.34,0.33
 2024-09-03 19:59:29,1.21,1.7,0.47
 2024-09-03 19:59:37,1.39,0.88,0.5
 2024-09-03 20:01:17,4.93,1.05,0.34
 2024-09-03 20:49:37,0.99,1.19,0.66
 2024-09-03 20:59:31,1.51,0.72,0.47
 2024-09-03 20:59:39,1.66,138.93,0.53
 2024-09-03 21:13:56,3.46,74.38,0.34
 2024-09-03 21:40:49,1.09,70.09,0.66
 2024-09-03 21:59:28,1.69,67.24,0.43
 2024-09-03 21:59:36,1.33,92.45,0.45
 2024-09-03 22:46:33,1.07,79.79,1.55
 2024-09-03 22:51:11,173.32,87.19,0.03
 2024-09-03 22:59:25,56.99,76.71,0.04
 2024-09-03 22:59:41,61.63,100.16,0.05
 2024-09-03 23:09:35,56.83,82.5,0.03
 2024-09-03 23:11:15,77.65,92.21,0.07
 2024-09-03 23:59:30,65.73,98.61,0.05
 2024-09-03 23:59:37,71.04,73.1,0.04
 2024-09-04 00:00:00,62.52,87.61,0.04
 2024-09-04 00:00:47,85.28,84.09,0.03
 2024-09-04 00:08:15,71.05,72.86,0.07
 2024-09-04 00:59:36,76.13,96.86,0.04
 2024-09-04 00:59:44,81.02,84.97,0.05
 2024-09-04 01:00:30,60.94,84.82,0.07
 2024-09-04 01:02:02,73.14,74.84,0.03
 2024-09-04 01:59:33,65.74,99.46,0.04
 2024-09-04 01:59:40,77.26,91.3,0.05
 2024-09-04 02:00:04,62.11,84.59,0.07
 2024-09-04 02:05:35,70.62,72.72,0.03
 2024-09-04 02:59:14,65.74,94.98,0.04
 2024-09-04 02:59:45,61.42,82.09,0.06
 2024-09-04 03:03:13,80.17,88.18,0.03
 2024-09-04 03:11:12,71.92,76.88,0.07
 2024-09-04 03:59:34,75.06,101.63,0.04
 2024-09-04 03:59:49,61.4,89.18,0.05
 2024-09-04 04:00:28,83.77,86.73,0.03
 2024-09-04 04:08:27,71.4,297.1,0.08
 2024-09-04 04:59:24,73.7,0.95,0.04
 2024-09-04 04:59:47,61.4,8,0.06
 2024-09-04 05:00:10,84.42,9.64,0.03
 2024-09-04 05:38:30,70.05,2.36,0.08
 2024-09-04 05:59:36,70.78,430.461,0.04
 2024-09-04 05:59:51,248.6,194.52,0.03
 2024-09-04 06:10:01,1.07,191,0.07
 2024-09-04 06:59:32,6.1,152.28,0.05
 2024-09-04 06:59:40,6.94,240.17,0.04
 2024-09-04 07:00:11,1.74,189.46,0.03
 2024-09-04 07:02:37,410.079,197.15,0.07
 2024-09-04 07:59:30,192.38,240.28,0.03
 2024-09-04 07:59:38,198.62,135.76,0.04
 2024-09-04 08:00:24,141.61,173.39,0.03
 2024-09-04 08:46:59,219.72,199.15,0.36
 2024-09-04 08:59:36,189.64,223.38,0.07
 2024-09-04 08:59:43,203.55,125.99,0.06
 2024-09-04 09:00:14,209.81,170.9,0.05
 2024-09-04 09:08:28,138.17,153.26,0.09
 2024-09-04 09:59:32,191.81,126.96,0.06
 2024-09-04 09:59:40,196.39,234.98,0.08
 2024-09-04 10:15:06,207.19,195.41,0.05
 2024-09-04 10:35:52,123.88,177.6,246
 2024-09-05 00:00:00,146.72,220.97,246
 2024-09-05 14:05:38,147.11,1.07,0.06
 2024-09-05 14:07:16,201.44,1.4,246
 2024-09-05 14:34:43,122.47,1.3,0.05
 2024-09-05 14:59:32,171.79,1.8,0.06
 2024-09-05 14:59:47,171.34,1.08,0.07
 2024-09-05 15:10:51,208.85,1.31,0.05
 2024-09-05 15:20:29,1.25,1.25,0.09
 2024-09-05 15:59:26,1.37,1.25,0.07
 2024-09-05 15:59:42,1.59,1.86,0.06
 2024-09-05 16:16:32,0.9,1,0.03
 2024-09-05 16:49:58,3.39,1.37,10.66
 2024-09-05 16:59:36,1.47,1.36,0.48
 2024-09-05 16:59:44,1.38,1.71,0.44
 2024-09-05 17:04:45,1.38,0.94,0.68
 2024-09-05 17:27:30,1.05,1.4,0.33
 2024-09-05 17:59:31,2.32,1.19,0.49
 2024-09-05 17:59:39,1.69,1.64,0.48
 2024-09-05 18:26:46,1.7,1.05,0.32
 2024-09-05 18:50:49,0.96,1.61,0.74
 2024-09-05 18:59:33,3.32,1.45,0.62
 2024-09-05 18:59:41,1.2,1.76,0.52
 2024-09-05 19:43:02,1.39,1.03,0.33
 2024-09-05 19:54:36,2.47,1.25,0.8
 2024-09-05 19:59:37,0.98,1.26,0.33
 2024-09-05 19:59:44,1.5,1.71,0.47
 2024-09-05 20:16:04,1.42,1.04,0.35
 2024-09-05 20:32:24,2.63,1.32,0.82
 2024-09-05 20:59:31,1.02,1.36,0.53
 2024-09-05 20:59:39,1.5,1.07,0.57
 2024-09-05 21:02:13,1.67,1.67,0.8
 2024-09-05 21:07:53,2.67,1.27,0.35
 2024-09-05 21:59:34,1.04,1.29,0.44
 2024-09-05 21:59:41,1.44,1.05,0.36
 2024-09-05 22:07:47,1.54,1.85,1.88
 2024-09-05 22:54:35,0.99,1.15,0.03
 2024-09-05 22:59:36,2.92,1.43,0.05
 2024-09-05 22:59:44,1.45,0.92,0.06
 2024-09-05 23:05:54,1.18,2.25,0.03
 2024-09-05 23:55:31,2.31,1.29,0.08
 2024-09-05 23:59:31,1.07,1.19,0.05
 2024-09-05 23:59:38,1.53,0.9,0.04
 2024-09-06 00:00:00,1.33,8.24,0.04
 2024-09-06 00:01:57,1,4.03,0.03
 2024-09-06 00:02:28,2.72,3.88,0.07
 2024-09-06 00:59:33,1.38,4.79,0.07
 2024-09-06 00:59:40,1.45,2.94,0.04
 2024-09-06 01:00:34,1.11,3.66,0.03
 2024-09-06 01:12:47,91.98,3.4,0.07
 2024-09-06 01:59:36,2.62,4.36,0.04
 2024-09-06 01:59:43,2.49,2.32,0.05
 2024-09-06 02:01:31,2.22,246,0.03
 2024-09-06 02:47:17,3.15,246,0.08
 2024-09-06 02:59:30,2.63,2.01,0.03
 2024-09-06 02:59:38,2.82,246,0.04
 2024-09-06 03:00:08,4,1.95,0.03
 2024-09-06 03:13:46,2.12,2.44,0.08
 2024-09-06 03:59:32,246,2.4,0.04
 2024-09-06 04:00:03,246,2.15,0.03
 2024-09-06 04:07:22,2.71,4.42,0.07
 2024-09-06 04:59:34,246,3.19,0.06
 2024-09-06 04:59:42,1.9,3.36,0.05
 2024-09-06 05:00:44,2.28,0.94,0.03
 2024-09-06 05:01:37,2.26,456.088,0.07
 2024-09-06 05:59:21,4.24,175.57,0.05
 2024-09-06 06:00:07,1.9,181.48,0.04
 2024-09-06 06:02:57,3.03,167.81,0.03
 2024-09-06 06:39:27,2.21,257.8,0.11
 2024-09-06 06:59:30,1.11,222.53,0.04
 2024-09-06 06:59:46,464.102,244.38,0.05
 2024-09-06 07:00:24,163.3,257.92,0.03
 2024-09-06 07:01:42,178.35,174.56,0.07
 2024-09-06 07:59:10,148.39,213.85,0.04
 2024-09-06 07:59:57,246.71,209.89,0.03
 2024-09-06 08:44:56,232.37,245.97,0.34
 2024-09-06 08:59:36,223.41,169.37,0.06
 2024-09-06 09:00:06,239.36,212.05,0.05
 2024-09-06 09:25:41,169.82,211.78,0.1
 2024-09-06 09:59:38,228.72,232.17,0.08
 2024-09-06 09:59:45,219.21,155.87,0.06
 2024-09-06 10:01:33,231.28,194.75,0.05
 2024-09-06 10:05:25,161.56,198.28,0.09
 2024-09-06 10:59:32,207.9,229.57,0.07
 2024-09-06 10:59:40,183.5,156.26,0.05
 2024-09-06 11:09:18,223.68,201.36,0.09
 2024-09-06 11:59:34,152.72,188.87,0.08
 2024-09-06 11:59:42,165.33,313.17,0.07
 2024-09-06 12:04:35,184.73,0.83,0.05
 2024-09-06 12:08:34,152.38,1.39,0.08
 2024-09-06 12:59:36,218.83,1.07,0.06
 2024-09-06 12:59:44,181.18,1.63,0.07
 2024-09-06 13:00:07,216.74,0.88,0.05
 2024-09-06 13:00:23,280.74,1.18,0.08
 2024-09-06 13:59:38,1,1.27,0.07
 2024-09-06 13:59:46,1.53,1.27,0.08
 2024-09-06 14:02:36,1.43,0.9,0.05
 2024-09-06 14:59:25,0.95,1.91,0.06
 2024-09-06 14:59:40,2.92,1.4,0.07
 2024-09-06 14:59:48,1.35,1.29,0.05
 2024-09-06 15:08:26,1.61,2.21,0.08
 2024-09-06 15:59:35,1.61,0.87,0.08
 2024-09-06 15:59:43,2.41,1.36,0.06
 2024-09-06 16:16:49,1.01,1.22,0.34
 2024-09-06 16:23:22,1.68,1.02,0.03
 2024-09-06 16:59:30,1.14,2.54,0.06
 2024-09-06 16:59:37,3.17,1.32,0.03
 2024-09-06 17:03:52,0.89,1.19,10.2
 2024-09-06 17:59:32,1.25,1.05,0.37
 2024-09-06 17:59:39,1.16,1.81,0.42
 2024-09-06 18:06:51,1.03,1.41,0.34
 2024-09-06 18:58:40,6.06,1.28,0.9
 2024-09-06 18:59:34,1.3,1.06,0.58
 2024-09-06 18:59:42,1.24,3.06,0.46
 2024-09-06 19:11:16,2.33,1.38,0.43
 2024-09-06 19:12:02,1.02,1.43,0.73
 2024-09-06 19:12:17,1.36,1.67,0.61
 2024-09-06 19:29:36,1.85,0.89,0.52
 2024-09-06 19:52:44,1,1.11,0.62
 2024-09-06 23:25:23,1.96,1.49,0.03
 2024-09-06 23:57:47,1.55,1.59,0.05
 2024-09-06 23:57:54,1.23,0.89,0.04
 2024-09-06 23:58:41,3.51,1,0.03
 2024-09-07 00:00:00,1,1.03,0.04
 2024-09-07 00:11:47,1.51,0.91,0.08
 2024-09-07 00:57:49,1.29,2.34,0.05
 2024-09-07 00:58:04,2.88,2.12,0.04
 2024-09-07 00:59:06,1.01,2.03,0.03
 2024-09-07 01:13:30,1.45,0.96,0.07
 2024-09-07 01:57:43,1.42,6.59,0.05
 2024-09-07 01:57:58,1.86,2.98,0.04
 2024-09-07 02:04:32,1.06,2.84,0.03
 2024-09-07 02:42:11,1.48,2.26,0.08
 2024-09-07 02:57:45,1.31,4.13,0.05
 2024-09-07 02:58:00,1.07,2.99,0.04
 2024-09-07 02:59:10,2.96,3.54,0.03
 2024-09-07 03:27:43,2.19,2.26,0.08
 2024-09-07 03:57:48,2.62,4.32,0.04
 2024-09-07 03:57:55,2.06,2.89,0.05
 2024-09-07 03:59:51,3.19,3.9,0.03
 2024-09-07 04:43:49,2.67,2.19,0.08
 2024-09-07 04:57:50,2.34,3.63,0.07
 2024-09-07 04:57:58,2.09,3.43,0.04
 2024-09-07 05:02:51,3.35,2.55,0.03
 2024-09-07 05:11:51,2.55,4.73,0.08
 2024-09-07 05:57:52,2.39,3.45,0.05
 2024-09-07 05:58:07,1.75,3.66,0.04
 2024-09-07 06:00:34,5.58,4.19,0.03
 2024-09-07 06:01:36,2.84,2.52,0.07
 2024-09-07 06:57:39,2.38,3.36,0.05
 2024-09-07 06:58:02,2.21,3.92,0.06
 2024-09-07 06:59:42,3.41,2.53,0.08
 2024-09-07 07:01:15,2.64,4.47,0.03
 2024-09-07 07:57:33,3.03,3.23,0.04
 2024-09-07 07:58:04,3.58,3.99,0.05
 2024-09-07 07:59:21,2.04,4.65,0.03
 2024-09-07 08:40:09,2.54,2.46,0.51
 2024-09-07 08:58:13,2.86,3.45,0.05
 2024-09-07 08:58:21,1.91,3.93,0.06
 2024-09-07 08:58:29,5.76,14.72,0.04
 2024-09-07 09:05:33,2.51,0.95,1.06
 2024-09-07 09:58:15,2.83,1.72,0.64
 2024-09-07 09:58:23,6.99,1.32,0.66
 2024-09-07 09:59:09,2.09,1.14,0.52
 2024-09-07 10:01:43,2.48,302.5,0.72
 2024-09-07 10:58:10,2.56,243.11,0.67
 2024-09-07 10:58:18,1.02,201.14,0.66
 2024-09-07 11:07:03,1.52,253.65,0.51
 2024-09-07 11:15:32,1.49,75.45,0.69
 2024-09-07 11:58:13,1.3,84.51,0.55
 2024-09-07 11:58:20,278.14,87.56,0.58
 2024-09-07 12:15:03,228.2,75.47,0.48
 2024-09-07 12:15:57,234.48,96.37,0.67
 2024-09-07 12:59:49,249.91,84.35,0.55
 2024-09-07 13:00:04,76.13,80.5,0.53
 2024-09-07 13:01:37,85.96,83.55,0.63
 2024-09-07 13:34:32,94.62,0.9,0.05
 2024-09-07 13:59:51,104.71,1.56,0.07
 2024-09-07 14:00:06,76.83,1.21,0.05
 2024-09-07 14:10:00,88.93,1.21,0.09
 2024-09-07 14:59:53,84.33,0.89,0.05
 2024-09-07 15:00:00,1.04,1.65,0.06
 2024-09-07 15:01:17,1.46,1.14,0.05
 2024-09-07 15:37:01,1.35,1.12,0.09
 2024-09-07 15:59:55,1.35,0.94,0.07
 2024-09-07 16:00:03,0.98,1.77,0.06
 2024-09-07 16:16:37,2.11,1.71,0.35
 2024-09-07 16:22:32,1.11,1.58,0.03
 2024-09-07 16:59:42,1.4,1.77,0.05
 2024-09-07 17:00:05,2.73,1.08,0.04
 2024-09-07 17:02:47,1.04,1.35,6.21
 2024-09-07 17:59:52,1.4,1.4,0.51
 2024-09-07 18:00:07,1.53,0.9,0.54
 2024-09-07 18:09:30,1.01,2.29,0.34
 2024-09-07 18:46:47,3.49,1.33,1.21
 2024-09-07 18:59:54,2.04,1.39,0.52
 2024-09-07 19:00:01,1.7,0.98,0.48
 2024-09-07 19:26:54,2.31,2.16,0.38
 2024-09-07 19:49:17,1.02,1.44,0.67
 2024-09-07 19:59:57,1.24,1.54,0.49
 2024-09-07 20:00:04,1.54,1.1,0.55
 2024-09-07 20:08:10,1.85,3.09,0.7
 2024-09-07 20:16:39,1,1.41,0.39
 2024-09-07 20:59:43,1.37,1.37,0.49
 2024-09-07 20:59:59,1.11,2.86,0.53
 2024-09-07 21:38:17,1.03,1.05,0.36
 2024-09-07 21:49:21,1.82,1.32,0.79
 2024-09-07 21:59:46,1.2,1.31,0.51
 2024-09-07 22:00:01,1.35,1.75,0.42
 2024-09-07 22:33:49,2.42,1.08,2.6
 2024-09-07 22:39:44,1.04,1.34,0.03
 2024-09-07 22:59:55,1.13,1.43,0.04
 2024-09-07 23:00:03,1.46,1.06,0.05
 2024-09-07 23:02:06,7.92,137.54,0.07
 2024-09-07 23:08:01,1.06,86.2,0.03
 2024-09-07 23:59:35,1.37,89.31,0.05
 2024-09-08 00:00:00,1.42,86.19,0.05
 2024-09-08 00:00:06,1.08,128.01,0.04
 2024-09-08 00:02:40,114.51,104.07,0.03
 2024-09-08 00:05:06,81.41,117.55,0.07
 2024-09-08 01:00:00,78.22,132.35,0.06
 2024-09-08 01:00:15,114.56,93.38,0.05
 2024-09-08 01:05:55,70.32,98.17,0.03
 2024-09-08 01:22:45,93.37,115.36,0.07
 2024-09-08 01:59:54,98.63,90.44,0.06
 2024-09-08 02:00:02,85.42,130.39,0.03
 2024-09-08 02:42:43,114.26,107.72,0.08
 2024-09-08 02:59:56,99.6,191.88,0.05
 2024-09-08 03:00:04,98.95,90.09,0.04
 2024-09-08 03:02:46,120.73,104,0.03
 2024-09-08 03:12:48,81.15,122.36,0.08
 2024-09-08 03:59:59,108.16,307.15,0.04
 2024-09-08 04:00:07,81.31,2.07,0.05
 2024-09-08 04:17:05,320.81,3.11,0.03
 2024-09-08 04:36:15,108.64,3.22,0.08
 2024-09-08 04:59:46,106.94,3.8,0.04
 2024-09-08 05:00:17,264.52,2.53,0.05
 2024-09-08 05:05:41,2.29,3.04,0.07
 2024-09-08 05:23:33,2.96,3.16,0.03
 2024-09-08 05:59:33,2.95,2.31,0.04
 2024-09-08 06:00:04,2.62,3.62,0.05
 2024-09-08 06:02:07,4.23,2.64,0.03
 2024-09-08 06:02:23,3,3.3,0.07
 2024-09-08 06:59:58,3.51,3.72,0.05
 2024-09-08 07:00:13,2.67,1.05,0.04
 2024-09-08 07:02:48,5.05,1.32,0.08
 2024-09-08 07:09:21,3.31,1.28,0.03
 2024-09-08 08:00:01,3.59,1.15,0.04
 2024-09-08 08:00:09,3.9,477.473,0.06
 2024-09-08 08:09:55,1.09,170.63,0.03
 2024-09-08 08:55:49,2.1,183.62,0.36
 2024-09-08 08:59:56,1.89,207.4,0.06
 2024-09-08 09:00:03,1.37,68.83,0.05
 2024-09-08 09:00:27,480.171,78.48,0.04
 2024-09-08 09:05:04,179.32,77.96,0.19
 2024-09-08 09:59:58,197.5,104.6,0.08
 2024-09-08 10:00:05,219.5,67.78,0.07
 2024-09-08 10:02:17,76.84,76.13,0.05
 2024-09-08 10:22:36,78.7,74.48,0.1
 2024-09-08 10:59:43,82.3,113.18,0.06
 2024-09-08 11:00:06,73.75,67.57,0.08
 2024-09-08 11:00:22,122.71,74.9,0.1
 2024-09-08 11:01:54,90.73,70.7,0.05
 2024-09-08 11:59:53,81.13,67.05,0.06
 2024-09-08 12:00:01,117.93,217.74,0.09
 2024-09-08 12:01:03,71.98,174.16,0.05
 2024-09-08 12:59:56,85.66,188.34,0.07
 2024-09-08 13:00:04,81.07,277.06,0.08
 2024-09-08 13:07:31,70.02,0.98,0.05
 2024-09-08 13:26:17,204.07,1.42,0.09
 2024-09-08 13:59:57,150.75,1.48,0.06
 2024-09-08 14:00:05,164.01,0.89,0.07
 2024-09-08 14:04:11,260.93,1.6,0.05
 2024-09-08 14:07:32,1.04,1.42,0.08
 2024-09-08 14:59:43,1.3,1.42,0.07
 2024-09-08 15:00:07,1.48,1.33,0.06
 2024-09-08 15:01:24,1.06,1.05,0.08
 2024-09-08 15:01:31,2.23,1.67,0.05
 2024-09-08 15:59:45,1.86,1.57,0.07
 2024-09-08 16:00:09,1.86,1.5,0.06
 2024-09-08 16:30:37,1.63,0.96,0.34
 2024-09-08 16:34:59,1.08,1.69,0.03
 2024-09-08 16:59:55,2.41,1.26,0.06
 2024-09-08 17:00:03,1.66,1.28,0.04
 2024-09-08 17:00:26,1.48,4.23,0.03
 2024-09-08 17:03:39,2.61,1.04,11.11
 2024-09-08 17:59:57,1,1.26,1.27
 2024-09-08 18:00:05,1.68,1.41,1.34
 2024-09-08 18:15:32,1.48,1.09,1.99
 2024-09-08 18:42:24,1.06,1.87,0.33
 2024-09-08 18:59:53,4.79,1.47,0.65
 2024-09-08 19:00:00,1.48,1.69,0.45
 2024-09-08 19:05:47,1.38,1.07,0.35
 2024-09-08 19:59:55,1.05,1.83,0.98
 2024-09-08 20:00:02,2.48,1.2,0.52
 2024-09-08 20:16:53,1.4,1.15,0.31
 2024-09-08 20:57:22,1.81,1,0.74
 2024-09-08 20:59:57,1.07,3.43,0.42
 2024-09-08 21:00:04,4,1.39,0.43
 2024-09-08 21:48:40,1.45,1.17,0.71
 2024-09-08 21:49:42,1.34,1.09,0.34
 2024-09-08 21:59:51,2.99,1.9,0.42
 2024-09-08 21:59:59,1.14,1.36,0.48
 2024-09-08 22:10:16,1.43,1.19,0.05
 2024-09-08 22:59:54,1.46,1.06,0.3
 2024-09-08 23:00:17,1.08,1.65,0.29
 2024-09-08 23:03:53,2.48,1.19,0.03
 2024-09-08 23:59:56,1.85,1.49,0.06
 2024-09-09 00:00:00,1.99,0.96,0.06
 2024-09-09 00:00:04,2.67,165.62,0.04
 2024-09-09 00:02:53,1.22,1.33,0.03
 2024-09-09 00:56:45,1.66,1.59,0.08
 2024-09-09 00:59:58,1.74,1.44,0.05
 2024-09-09 01:00:06,1.09,7.01,0.04
 2024-09-09 01:05:07,164.86,2.7,0.08
 2024-09-09 01:09:52,1.79,3.11,0.03
 2024-09-09 01:59:44,1.76,3.74,0.04
 2024-09-09 02:00:09,1.48,2.26,0.06
 2024-09-09 02:29:58,6.26,2.89,0.03
 2024-09-09 02:58:38,2.93,3.03,0.15
 2024-09-09 02:59:55,2.71,2.26,0.04
 2024-09-09 03:00:03,2.35,4.25,0.08
 2024-09-09 03:00:49,3.82,2.73,0.04
 2024-09-09 03:01:28,2.82,2.78,0.37
 2024-09-09 03:59:57,3.07,2.23,0.07
 2024-09-09 04:00:05,2.32,4.27,0.08
 2024-09-09 04:00:44,4.02,3.21,0.05
 2024-09-09 04:47:31,2.91,2.74,1.63
 2024-09-09 04:59:59,3.58,3.94,0.08
 2024-09-09 05:00:07,4.15,2.29,0.07
 2024-09-09 05:05:00,2.59,2.61,0.05
 2024-09-09 05:29:18,2.82,2.66,2.07
 2024-09-09 05:59:54,3.13,1.99,0.56
 2024-09-09 06:00:01,4,4.04,0.6
 2024-09-09 06:02:28,2.67,2.95,6.6
 2024-09-09 06:13:47,2.69,2.48,0.03
 2024-09-09 06:59:56,3.49,2.06,0.04
 2024-09-09 07:00:11,2.61,3.62,0.03
 2024-09-09 07:07:54,5.05,3.1,0.07
 2024-09-09 07:59:50,3.96,3.19,0.04
 2024-09-09 08:00:05,3.74,3.56,0.05
 2024-09-09 08:00:13,3.19,1.04,0.03
 2024-09-09 08:45:44,6.67,1.27,0.36
 2024-09-09 08:59:29,3.57,1.15,0.07
 2024-09-09 09:00:16,4.17,1.07,0.06
 2024-09-09 09:01:10,6.18,408.314,0.09
 2024-09-09 09:29:57,1.1,90.11,0.05
 2024-09-09 09:59:54,1.7,104.12,0.08
 2024-09-09 10:00:02,1.19,74.87,0.05
 2024-09-09 10:01:19,420.5,213.3,0.1
 2024-09-09 10:59:33,86.86,202.04,0.07
 2024-09-09 11:00:12,95.17,162.47,0.06
 2024-09-09 11:00:20,84.22,115.28,0.05
 2024-09-09 11:28:37,219.55,222.09,0.09
 2024-09-09 11:59:51,216.02,152.48,0.06
 2024-09-09 11:59:59,147.6,198.27,0.07
 2024-09-09 12:00:22,134.61,206.02,0.05
 2024-09-09 12:33:32,218.53,125.82,0.09
 2024-09-09 12:59:53,189.2,171.54,0.08
 2024-09-09 13:00:01,160.67,151.25,0.06
 2024-09-09 13:09:08,213.01,122.74,0.05
 2024-09-09 13:36:16,139.61,196.57,0.09
 2024-09-09 13:59:55,153.04,145.37,0.07
 2024-09-09 14:00:03,161.15,152.17,0.06
 2024-09-09 14:01:20,130.37,277.53,0.08
 2024-09-09 14:02:14,206.18,1.43,0.05
 2024-09-09 14:59:50,169.38,1.45,0.06
 2024-09-09 15:00:13,129.8,1.52,0.05
 2024-09-09 15:52:47,271.03,1.06,0.34
 2024-09-09 15:56:31,1.37,1.85,0.03
 2024-09-09 15:59:59,1.51,1.31,0.04
 2024-09-09 16:00:07,1.37,1.31,0.05
 2024-09-09 16:01:01,6.72,1.25,0.03
 2024-09-09 16:09:38,1.04,1.04,0.07
 2024-09-09 16:59:54,1.9,2.07,0.05
 2024-09-09 17:00:02,1.9,1.41,0.04
 2024-09-09 17:01:26,1.95,1.33,0.03
 2024-09-09 17:03:22,2.42,1.75,4.82
 2024-09-09 17:59:48,1.04,1.04,0.85
 2024-09-09 18:00:04,1.58,1.31,0.83
 2024-09-09 18:01:21,1.62,1.35,0.67
 2024-09-09 18:09:27,1.06,1.06,1.46
 2024-09-09 18:59:58,2.49,3.56,1.13
 2024-09-09 19:00:06,1.52,1.39,0.84
 2024-09-09 19:32:53,1.4,1.28,0.57
 2024-09-09 19:35:43,0.97,1.17,1.71
 2024-09-09 19:59:53,5.91,7.21,1.1
 2024-09-09 20:00:01,1.19,2.42,1.02
 2024-09-09 20:20:50,1.57,2.81,0.95
 2024-09-09 20:33:11,1.11,20.58,1.86
 2024-09-09 20:59:49,8.14,1.98,1.5
 2024-09-09 21:00:04,3.43,2.77,1.57
 2024-09-09 21:15:53,3.52,3,1.04
 2024-09-09 21:28:21,4.39,1.84,1.75
 2024-09-09 21:59:59,2.38,86.73,1.5
 2024-09-09 22:00:07,2.94,56.2,1.09
 2024-09-09 22:00:14,3.31,59.67,1.1
 2024-09-09 22:33:48,2.41,252.12,0.05
 2024-09-09 22:59:54,574.335,0.76,0.08
 2024-09-09 23:00:01,72.72,1.22,0.06
 2024-09-09 23:49:46,69.66,1.16,0.31
 2024-09-09 23:53:07,356.527,0.75,0.03
 2024-09-09 23:59:56,1.03,1.57,0.05
 2024-09-10 00:00:00,1.62,0.91,0.05
