Timestamp,3370-01-AI024,3370-01-AI025,3370-01-AI026,3370-01-AI027,3370-01-AI028,3370-01-AI029,3370-01-AI079,3370-01-AI078-1,3370-01-DTGATE-AI002
 2024-08-25 05:58:29,-0.081,-0.091,-0.082,-0.085,2.925,-0.126,49.304,33.478,19.437
 2024-08-25 06:08:32,-0.08,-0.09,-0.081,-0.084,2.85,-0.126,49.177,33.604,20.123
 2024-08-25 06:28:36,-0.081,-0.091,0.126,-0.084,2.947,-0.126,49.304,32.72,19.513
 2024-08-25 06:48:40,-0.081,-0.089,2.97,-0.083,2.898,-0.126,49.177,47.781,20.428
 2024-08-25 07:08:45,-0.081,-0.09,2.939,2.967,2.915,-0.126,49.304,47.908,19.818
 2024-08-25 07:38:50,-0.081,-0.089,2.935,-0.062,2.847,-0.126,49.177,49.177,19.513
 2024-08-25 07:58:55,-0.082,-0.125,2.892,-0.062,2.95,-0.126,49.304,49.177,20.2
 2024-08-25 08:08:55,3.005,-0.124,2.953,-0.062,2.905,-0.126,49.304,49.304,20.276
 2024-08-25 08:18:57,2.964,-0.125,2.921,-0.071,2.898,-0.062,49.177,49.177,19.513
 2024-08-25 08:28:59,2.957,-0.124,2.939,-0.07,2.949,-0.061,38.028,49.431,20.428
 2024-08-25 08:59:05,2.904,-0.125,2.892,-0.071,2.86,-0.062,37.901,49.304,19.666
 2024-08-25 09:09:07,2.978,-0.125,2.956,-0.07,2.928,-0.062,35.12,49.431,20.428
 2024-08-25 09:49:16,2.936,-0.124,2.941,-0.072,2.912,-0.062,34.994,49.304,19.437
 2024-08-25 09:59:18,2.953,-0.125,2.934,-0.072,2.944,-0.062,35.12,49.431,19.589
 2024-08-25 10:09:20,2.911,-0.125,2.892,-0.073,0.768,2.991,34.488,49.558,19.894
 2024-08-25 10:19:22,2.977,-0.124,2.951,-0.072,0.661,2.891,34.362,44.485,19.437
 2024-08-25 10:39:34,2.937,-0.125,2.925,-0.073,-0.082,2.897,34.488,45.752,20.352
 2024-08-25 10:59:38,2.948,-0.08,2.908,-0.074,-0.083,2.937,34.362,45.625,20.352
 2024-08-25 11:09:40,2.908,-0.08,2.95,-0.073,-0.082,-0.06,34.235,31.836,19.437
 2024-08-25 11:59:51,2.979,-0.081,2.883,-0.124,-0.085,-0.059,34.362,31.836,20.276
 2024-08-25 12:09:53,2.928,3,2.923,-0.123,-0.084,-0.06,34.235,32.846,19.437
 2024-08-25 12:39:59,2.921,2.935,2.911,-0.124,-0.088,-0.059,34.109,32.972,20.428
 2024-08-25 12:50:01,2.979,2.95,2.892,-0.124,-0.124,-0.065,34.235,32.846,20.352
 2024-08-25 13:00:03,2.91,2.973,2.946,-0.123,-0.125,-0.065,34.109,33.351,19.742
 2024-08-25 13:30:09,2.95,2.895,2.917,-0.124,-0.124,-0.065,33.983,33.351,20.276
 2024-08-25 13:50:13,2.91,2.936,2.912,-0.057,-0.124,-0.067,34.109,33.478,19.437
 2024-08-25 14:00:14,2.97,2.934,2.886,-0.058,-0.125,-0.067,33.983,33.351,20.352
 2024-08-25 14:30:20,-0.062,2.896,2.949,-0.057,-0.124,-0.068,33.856,33.351,19.437
 2024-08-25 14:50:24,-0.062,2.956,2.92,-0.058,-0.117,-0.067,33.983,33.478,20.428
 2024-08-25 15:00:26,-0.071,2.925,2.939,-0.058,-0.059,-0.069,33.983,64.952,19.589
 2024-08-25 15:10:28,-0.071,2.933,2.92,-0.059,-0.059,-0.069,34.109,64.825,19.971
 2024-08-25 15:30:40,-0.072,2.95,-0.068,-0.058,-0.06,-0.067,34.362,64.952,19.437
 2024-08-25 15:50:51,-0.071,2.901,-0.069,-0.059,-0.059,2.96,33.983,65.845,20.352
 2024-08-25 16:00:53,-0.072,2.908,-0.068,-0.058,-0.06,2.906,33.856,65.717,19.818
 2024-08-25 16:10:55,-0.072,2.918,-0.069,-0.059,2.994,2.926,33.983,66.228,20.352
 2024-08-25 16:20:57,-0.073,2.883,-0.069,-0.059,2.894,2.966,33.73,66.228,19.437
 2024-08-25 16:51:03,-0.072,2.953,-0.07,2.945,2.902,2.858,33.604,66.1,20.276
 2024-08-25 17:01:05,-0.073,2.931,-0.069,2.899,2.94,2.9,33.73,66.738,19.894
 2024-08-25 17:21:09,-0.072,2.927,-0.069,2.905,-0.058,2.886,33.604,66.865,19.513
 2024-08-25 17:41:13,-0.074,2.957,-0.07,2.844,-0.057,2.854,33.73,66.738,20.428
 2024-08-25 17:51:15,-0.073,-0.062,-0.069,2.957,-0.058,2.929,33.478,66.993,19.818
 2024-08-25 18:01:17,-0.074,-0.063,-0.071,2.898,-0.057,2.878,33.478,66.865,19.589
 2024-08-25 18:11:19,-0.073,-0.067,-0.071,2.886,-0.062,2.901,33.604,66.993,20.352
 2024-08-25 18:51:27,-0.124,-0.068,-0.07,2.943,-0.063,2.841,33.478,66.865,19.437
 2024-08-25 19:01:29,-0.125,-0.067,-0.071,-0.056,-0.062,2.922,33.351,66.993,19.894
 2024-08-25 19:51:39,-0.077,-0.068,-0.071,-0.057,-0.065,2.899,33.478,66.993,20.352
 2024-08-25 20:11:43,-0.078,-0.069,-0.072,-0.056,-0.064,2.931,33.351,67.121,20.2
 2024-08-25 20:41:48,-0.079,-0.068,-0.071,-0.062,-0.065,2.934,33.478,39.799,19.742
 2024-08-25 20:51:50,-0.078,-0.069,-0.071,-0.063,-0.064,2.851,33.351,39.672,20.428
 2024-08-25 21:01:52,-0.081,-0.068,-0.072,-0.062,-0.065,2.881,33.225,35.12,20.276
 2024-08-25 21:42:00,-0.08,-0.069,-0.071,-0.065,-0.065,2.892,33.351,34.994,19.437
 2024-08-25 22:02:04,-0.081,-0.069,-0.072,-0.064,-0.066,2.85,33.225,34.614,20.352
 2024-08-25 22:12:06,-0.08,-0.069,-0.071,-0.065,2.963,2.917,33.099,34.614,19.437
 2024-08-25 22:52:22,-0.081,-0.069,-0.072,2.994,2.91,2.892,33.225,34.488,20.123
 2024-08-25 23:02:24,-0.08,-0.069,-0.072,2.892,2.928,2.895,33.099,34.614,20.352
 2024-08-25 23:22:27,-0.124,-0.069,-0.072,2.885,2.969,2.85,32.972,34.488,19.513
 2024-08-25 23:52:33,-0.123,-0.069,-0.072,2.944,2.861,2.921,33.099,34.362,20.352
 2024-08-26 00:02:35,-0.077,-0.069,-0.072,2.844,2.904,2.888,32.972,34.488,20.276
 2024-08-26 00:32:42,-0.079,-0.069,-0.072,2.922,2.889,2.894,32.846,34.362,19.971
 2024-08-26 00:42:04,-0.08,-0.069,-0.072,2.923,2.857,2.924,32.972,34.235,20.428
 2024-08-26 00:42:42,-0.079,-0.069,-0.072,2.85,2.932,2.851,32.846,34.362,19.971
 2024-08-26 01:02:49,-0.08,-0.069,-0.072,2.95,2.881,2.868,32.846,34.235,19.513
 2024-08-26 01:23:00,-0.079,-0.069,-0.072,2.906,2.904,2.892,32.72,34.109,20.123
 2024-08-26 01:33:02,-0.08,-0.07,-0.073,2.883,2.844,2.914,32.846,34.235,19.437
 2024-08-26 01:43:04,2.997,-0.069,-0.072,2.846,2.925,-0.087,32.72,34.109,20.276
 2024-08-26 02:03:08,2.937,-0.07,-0.072,2.95,2.901,-0.086,32.593,33.983,19.818
 2024-08-26 02:13:10,2.923,-0.069,-0.072,2.908,2.934,-0.087,32.72,34.109,19.437
 2024-08-26 02:43:16,2.905,-0.125,-0.072,2.925,2.937,-0.089,32.593,33.983,20.276
 2024-08-26 03:13:21,2.957,-0.124,-0.072,2.85,2.854,-0.089,32.467,34.109,19.437
 2024-08-26 03:43:27,2.924,-0.125,-0.073,2.948,2.885,-0.093,32.593,33.983,20.352
 2024-08-26 03:53:28,2.929,-0.125,-0.072,2.899,2.897,-0.126,32.467,34.109,19.742
 2024-08-26 04:03:30,2.96,-0.124,-0.073,2.915,2.852,-0.126,32.341,33.856,20.352
 2024-08-26 04:53:40,2.9,-0.125,-0.072,2.848,2.92,-0.126,32.467,33.73,19.437
 2024-08-26 05:03:41,2.949,-0.125,-0.073,2.951,2.895,-0.126,32.341,33.856,19.589
 2024-08-26 05:53:59,2.932,-0.124,-0.072,2.905,2.898,-0.126,32.215,33.604,20.428
 2024-08-26 06:04:01,2.957,-0.125,-0.073,2.898,2.854,-0.126,32.341,33.478,19.589
 2024-08-26 06:14:03,2.899,-0.125,-0.074,2.95,2.924,-0.126,32.215,33.604,19.513
 2024-08-26 06:34:07,2.93,-0.124,-0.073,2.86,2.891,-0.126,32.088,33.478,20.352
 2024-08-26 06:54:11,2.921,-0.125,-0.074,2.928,2.897,-0.126,32.215,33.604,20.352
 2024-08-26 07:14:15,2.895,-0.086,-0.073,2.913,2.922,-0.065,31.962,33.351,20.2
 2024-08-26 07:34:23,2.953,-0.087,-0.074,2.946,2.854,-0.065,31.962,33.351,19.437
 2024-08-26 07:42:29,2.925,-0.086,-0.073,0.77,2.873,-0.065,31.836,33.478,20.428
 2024-08-26 07:54:27,2.928,-0.08,-0.074,0.662,2.896,-0.065,46.006,33.351,19.513
 2024-08-26 08:04:30,2.952,-0.081,-0.074,-0.081,2.917,-0.066,40.685,33.478,19.818
 2024-08-26 08:54:41,2.892,-0.081,-0.075,-0.081,-0.084,-0.065,40.558,33.225,19.437
 2024-08-26 09:04:44,2.92,-0.082,-0.074,-0.081,-0.085,-0.066,32.972,33.225,20.2
 2024-08-26 09:14:45,2.908,-0.08,-0.074,-0.081,-0.084,-0.065,32.846,33.351,19.513
 2024-08-26 09:34:50,2.92,-0.081,-0.074,-0.084,-0.087,-0.065,32.088,33.099,20.428
 2024-08-26 09:54:55,2.953,-0.08,-0.075,-0.083,-0.086,-0.065,31.962,33.099,20.2
 2024-08-26 10:04:57,2.889,-0.081,-0.074,-0.084,-0.124,-0.066,32.088,33.225,19.894
 2024-08-26 10:25:02,2.92,-0.081,-0.075,-0.083,-0.123,-0.065,31.962,33.099,20.428
 2024-08-26 10:45:06,2.909,-0.08,-0.074,-0.124,-0.062,-0.066,32.088,32.972,19.589
 2024-08-26 10:55:09,2.955,-0.081,-0.074,-0.124,-0.063,-0.065,31.205,33.099,20.123
 2024-08-26 11:05:11,-0.062,-0.079,-0.075,-0.123,-0.062,-0.066,46.006,32.972,20.047
 2024-08-26 11:55:32,-0.062,0.128,-0.074,-0.124,-0.063,-0.066,46.133,32.846,19.513
 2024-08-26 12:05:34,-0.069,2.972,-0.075,-0.124,-0.063,-0.065,47.528,32.972,20.352
 2024-08-26 12:15:37,-0.068,2.941,-0.075,-0.123,-0.062,-0.066,47.655,32.846,19.513
 2024-08-26 12:55:46,-0.069,2.937,-0.075,-0.124,-0.063,-0.066,47.528,32.72,19.818
 2024-08-26 13:05:48,-0.068,2.894,-0.075,-0.124,-0.063,-0.067,48.162,32.846,20.276
 2024-08-26 13:22:27,-0.124,2.955,-0.075,-0.123,-0.064,-0.066,48.162,32.72,19.437
 2024-08-26 13:25:56,-0.116,2.922,-0.075,-0.124,-0.063,-0.067,48.289,32.72,20.352
 2024-08-26 13:56:10,-0.069,2.94,-0.075,-0.124,-0.064,-0.066,48.162,32.846,19.742
 2024-08-26 14:06:11,-0.07,2.959,-0.075,-0.123,-0.063,-0.066,48.543,32.72,19.437
 2024-08-26 14:16:14,-0.071,2.894,-0.076,-0.124,-0.064,-0.067,48.67,32.593,20.428
 2024-08-26 14:56:22,-0.07,2.942,-0.075,-0.124,-0.063,-0.066,48.543,32.72,19.742
 2024-08-26 15:06:24,-0.074,2.936,-0.076,-0.123,-0.064,-0.066,48.67,32.593,19.513
 2024-08-26 15:26:28,-0.073,2.894,-0.075,-0.124,-0.064,-0.067,48.796,32.467,20.352
 2024-08-26 15:56:34,-0.075,2.952,-0.076,-0.124,-0.063,2.925,44.485,32.593,19.589
 2024-08-26 16:06:36,-0.075,2.928,-0.075,-0.123,-0.064,2.882,44.865,32.467,19.971
 2024-08-26 16:26:40,-0.076,2.91,-0.075,-0.124,-0.064,2.883,44.738,32.593,19.437
 2024-08-26 16:46:44,-0.075,2.952,-0.076,-0.124,-0.063,2.859,35.246,32.467,20.123
 2024-08-26 16:56:46,-0.077,2.885,-0.075,-0.124,-0.064,2.941,35.246,32.341,19.513
 2024-08-26 17:06:48,-0.077,2.925,-0.075,-0.123,-0.063,2.901,35.12,32.467,19.666
 2024-08-26 17:36:54,-0.076,2.912,-0.076,-0.124,-0.064,2.903,33.73,32.341,19.437
 2024-08-26 17:46:56,-0.124,2.895,-0.125,-0.058,-0.063,2.931,33.604,32.215,20.428
 2024-08-26 17:57:05,-0.113,2.947,-0.081,-0.059,2.929,2.867,33.73,32.341,20.352
 2024-08-26 18:07:07,-0.072,2.919,-0.081,-0.058,2.884,2.886,33.351,32.215,20.123
 2024-08-26 18:27:11,-0.076,2.915,-0.083,-0.059,2.887,2.901,33.351,32.341,20.352
 2024-08-26 18:37:13,-0.077,2.95,-0.08,-0.059,2.862,2.847,33.225,32.215,19.437
 2024-08-26 18:57:18,-0.075,2.887,-0.081,2.995,2.944,2.928,33.351,32.088,19.589
 2024-08-26 19:07:20,-0.075,2.922,-0.08,2.894,2.904,2.913,33.225,32.215,19.437
 2024-08-26 19:42:24,-0.043,2.942,-0.081,2.902,2.907,2.892,33.099,32.088,20.352
 2024-08-26 19:57:34,3.002,2.922,-0.081,2.941,2.934,2.921,61.129,32.215,20.123
 2024-08-26 20:07:40,2.923,-0.066,-0.082,-0.056,2.87,2.848,61.256,32.088,19.589
 2024-08-26 20:17:41,2.921,-0.067,-0.081,-0.056,2.889,2.906,67.248,32.088,19.513
 2024-08-26 20:47:46,2.95,-0.066,-0.083,-0.056,2.903,2.899,67.121,31.962,20.352
 2024-08-26 20:57:49,2.89,-0.068,-0.082,-0.056,2.85,2.921,67.631,32.088,20.123
 2024-08-26 21:07:50,2.931,-0.069,-0.083,-0.062,2.931,2.849,52.097,31.836,20.276
 2024-08-26 21:18:00,2.924,-0.068,3.005,-0.061,2.915,2.876,51.97,31.836,19.818
 2024-08-26 21:28:02,2.945,-0.069,2.963,-0.064,2.896,2.894,35.499,31.962,20.428
 2024-08-26 21:58:07,2.886,-0.069,2.956,-0.063,2.924,2.856,35.373,31.836,20.2
 2024-08-26 22:08:09,2.909,-0.069,2.903,-0.065,2.851,2.928,33.856,31.71,19.894
 2024-08-26 22:18:11,2.92,-0.069,2.976,-0.065,2.909,2.886,33.73,30.574,19.437
 2024-08-26 22:58:18,2.946,-0.069,2.935,-0.065,2.902,2.877,33.856,37.648,20.352
 2024-08-26 23:08:19,-0.069,-0.069,2.952,2.963,2.924,2.923,33.478,35.625,19.437
 2024-08-26 23:48:28,-0.07,-0.07,2.909,2.91,2.85,2.85,65.08,35.499,20.276
 2024-08-26 23:58:29,-0.069,-0.069,2.976,2.928,2.879,2.873,65.207,32.341,19.513
 2024-08-27 00:08:31,-0.072,-0.07,2.935,2.97,2.897,2.893,67.376,32.467,19.437
 2024-08-27 00:28:35,-0.071,-0.069,2.947,2.861,2.859,2.918,67.503,32.341,20.276
 2024-08-27 00:58:40,-0.072,-0.071,2.907,2.905,2.931,-0.078,67.376,32.467,19.437
 2024-08-27 01:28:45,-0.071,-0.07,2.978,2.889,2.889,-0.079,67.503,32.088,19.589
 2024-08-27 01:38:47,-0.072,-0.071,2.926,2.857,2.88,-0.078,67.631,32.088,20.352
 2024-08-27 01:58:53,-0.072,-0.07,2.92,2.932,2.926,-0.126,67.503,31.962,19.437
 2024-08-27 02:08:55,-0.072,-0.07,2.978,2.882,2.853,-0.126,67.631,32.088,20.276
 2024-08-27 02:28:58,-0.072,-0.071,2.909,2.905,2.876,-0.126,67.759,31.962,19.437
 2024-08-27 02:39:00,-0.073,-0.07,2.949,2.845,2.896,-0.126,67.631,31.836,20.352
 2024-08-27 02:59:04,-0.073,-0.071,2.908,2.926,2.921,-0.126,67.759,61.893,19.437
 2024-08-27 03:09:06,-0.072,-0.07,2.97,2.902,-0.076,-0.062,67.631,62.02,20.123
 2024-08-27 03:19:08,-0.073,-0.071,-0.063,2.934,-0.077,-0.063,67.759,64.442,19.742
 2024-08-27 03:49:14,-0.074,-0.07,-0.064,2.938,-0.076,-0.062,67.631,64.57,20.352
 2024-08-27 03:59:16,-0.073,-0.071,-0.072,2.854,-0.124,-0.063,67.759,64.442,20.276
 2024-08-27 04:09:18,-0.074,-0.07,-0.072,2.886,-0.118,-0.063,67.759,65.462,20.2
 2024-08-27 04:29:22,-0.073,-0.072,-0.072,2.897,-0.059,-0.064,67.631,65.59,20.428
 2024-08-27 04:39:24,-0.074,-0.071,-0.072,2.854,-0.06,-0.063,66.355,65.462,19.894
 2024-08-27 04:49:34,-0.075,-0.072,-0.072,2.921,-0.059,-0.064,66.1,65.972,20.352
 2024-08-27 05:09:38,-0.074,-0.071,-0.073,2.896,-0.061,-0.063,37.901,65.845,20.276
 2024-08-27 05:49:46,-0.075,-0.072,-0.073,2.899,-0.06,-0.064,37.775,66.228,19.437
 2024-08-27 05:59:48,-0.074,-0.071,-0.074,2.855,-0.061,-0.063,34.614,66.1,20.2
 2024-08-27 06:09:51,-0.075,-0.072,-0.073,2.924,-0.06,-0.064,33.983,66.228,19.437
 2024-08-27 06:29:55,-0.075,-0.071,-0.074,2.891,-0.06,-0.064,33.478,66.355,20.2
 2024-08-27 06:49:59,-0.075,-0.072,-0.073,2.899,-0.061,-0.065,48.035,59.219,20.123
 2024-08-27 07:00:01,-0.075,-0.072,-0.075,2.923,-0.062,-0.064,48.162,59.091,19.818
 2024-08-27 07:10:03,-0.075,-0.071,-0.074,2.856,-0.061,-0.065,48.035,35.499,20.428
 2024-08-27 07:40:17,-0.074,-0.072,-0.075,2.874,-0.062,-0.064,48.543,35.499,19.666
 2024-08-27 07:50:19,-0.072,-0.072,-0.074,2.873,-0.061,-0.064,48.67,35.373,19.894
 2024-08-27 08:00:21,-0.072,-0.071,-0.125,2.919,-0.061,-0.065,48.543,33.604,19.437
 2024-08-27 08:40:29,-0.072,-0.072,-0.126,-0.083,-0.062,-0.064,48.796,33.478,20.352
 2024-08-27 08:50:31,-0.072,-0.072,-0.125,-0.084,-0.061,-0.064,48.67,33.604,20.276
 2024-08-27 09:00:33,-0.124,-0.071,-0.125,-0.083,-0.062,-0.065,48.796,33.225,20.2
 2024-08-27 09:10:35,-0.122,-0.072,-0.126,-0.085,-0.061,-0.064,48.67,33.225,19.513
 2024-08-27 09:50:41,-0.078,-0.072,-0.078,-0.085,-0.062,-0.065,48.923,33.099,20.276
 2024-08-27 10:20:49,-0.081,-0.071,-0.079,-0.089,-0.062,-0.064,48.796,33.225,19.818
 2024-08-27 10:50:57,-0.08,-0.072,-0.08,-0.124,-0.061,-0.065,48.923,33.099,20.428
 2024-08-27 11:00:59,-0.081,-0.072,-0.079,-0.124,-0.062,-0.065,48.796,32.972,20.2
 2024-08-27 11:11:02,2.973,-0.072,-0.082,-0.123,-0.062,-0.064,48.923,33.099,20.276
 2024-08-27 11:51:11,2.918,-0.072,-0.081,-0.124,-0.062,-0.065,48.923,32.593,19.437
 2024-08-27 12:01:13,2.918,-0.072,-0.081,-0.124,-0.062,246,48.796,46.006,20.276
 2024-08-27 12:41:23,2.884,-0.072,-0.081,-0.123,-0.062,246,44.104,46.133,19.437
 2024-08-27 12:51:25,2.941,-0.072,-0.081,-0.124,-0.062,-0.064,43.978,49.177,19.589
 2024-08-27 13:01:27,2.937,-0.072,-0.081,-0.124,-0.062,246,36.257,49.304,20.2
 2024-08-27 13:11:30,2.905,-0.072,-0.125,-0.123,-0.062,-0.064,36.131,42.204,19.36
 2024-08-27 13:21:32,2.882,-0.073,-0.126,-0.124,-0.062,-0.069,35.373,42.078,20.428
 2024-08-27 13:51:39,2.945,-0.072,-0.125,-0.062,-0.062,-0.126,66.738,34.614,20.276
 2024-08-27 14:01:41,2.916,-0.072,-0.126,-0.062,-0.062,-0.126,66.865,34.488,19.971
 2024-08-27 14:11:44,2.895,-0.072,-0.125,-0.062,-0.062,-0.126,67.631,34.614,19.437
 2024-08-27 14:31:48,2.934,-0.073,-0.125,-0.062,-0.062,-0.126,53.241,33.604,20.352
 2024-08-27 14:51:53,2.873,-0.072,-0.126,-0.062,-0.062,-0.126,53.114,33.73,19.818
 2024-08-27 15:01:55,2.924,-0.073,-0.125,-0.062,246,-0.126,36.51,32.846,20.047
 2024-08-27 15:42:05,2.903,-0.072,-0.125,-0.062,246,-0.126,36.384,48.035,19.437
 2024-08-27 15:52:07,2.883,-0.073,-0.126,-0.062,-0.061,-0.126,36.51,48.162,20.276
 2024-08-27 16:02:09,2.928,-0.073,-0.125,-0.062,246,-0.126,35.12,49.177,20.123
 2024-08-27 16:12:12,2.896,-0.074,-0.125,-0.062,-0.062,-0.126,35.246,49.304,20.352
 2024-08-27 16:22:15,2.921,-0.073,-0.126,-0.062,-0.061,-0.126,35.12,49.177,20.047
 2024-08-27 16:52:22,2.933,-0.074,-0.125,-0.062,-0.062,-0.126,34.867,49.304,20.2
 2024-08-27 17:02:24,-0.062,-0.073,-0.125,-0.062,-0.061,-0.126,34.867,49.431,20.505
 2024-08-27 17:22:29,-0.063,-0.073,-0.126,-0.062,-0.062,-0.062,34.741,49.304,19.513
 2024-08-27 17:52:34,-0.069,-0.074,-0.125,-0.063,-0.061,-0.063,58.073,49.431,20.276
 2024-08-27 18:02:37,-0.069,-0.073,-0.125,-0.062,-0.124,-0.062,58.2,49.558,20.352
 2024-08-27 18:22:41,-0.069,-0.074,-0.126,-0.063,-0.122,-0.063,67.631,49.431,20.123
 2024-08-27 18:42:45,-0.069,-0.073,-0.125,-0.062,-0.059,-0.063,67.759,49.558,19.742
 2024-08-27 19:12:51,-0.07,-0.074,-0.125,-0.062,-0.06,-0.064,67.631,49.431,20.428
 2024-08-27 19:32:55,-0.069,-0.075,-0.126,-0.063,-0.059,-0.063,67.759,49.558,20.123
 2024-08-27 20:13:03,-0.07,-0.074,-0.078,-0.062,-0.061,-0.064,67.631,49.431,19.36
 2024-08-27 20:43:09,-0.069,-0.074,-0.08,-0.063,-0.06,-0.063,67.759,48.035,20.276
 2024-08-27 20:53:11,-0.07,-0.075,-0.081,-0.062,-0.06,-0.064,67.631,47.781,19.589
 2024-08-27 21:03:14,-0.071,-0.074,-0.08,-0.063,-0.061,-0.064,67.759,36.005,20.428
 2024-08-27 21:23:18,-0.07,-0.075,-0.081,-0.063,-0.06,-0.065,67.631,35.878,19.437
 2024-08-27 21:53:25,-0.07,-0.074,-0.019,-0.062,-0.061,-0.064,67.759,34.362,20.276
 2024-08-27 22:03:27,-0.071,-0.075,2.996,-0.063,-0.062,-0.065,67.631,35.12,19.437
 2024-08-27 22:53:39,-0.07,-0.075,2.935,-0.062,-0.061,-0.064,67.759,65.207,20.276
 2024-08-27 23:03:42,-0.071,-0.074,2.921,2.928,-0.062,-0.065,67.759,65.08,19.818
 2024-08-27 23:13:44,-0.07,-0.075,2.904,2.885,-0.061,-0.064,67.631,65.207,19.437
 2024-08-27 23:53:53,-0.071,-0.075,2.957,2.887,-0.061,-0.065,67.759,65.972,19.894
 2024-08-28 00:03:55,-0.072,-0.074,2.923,2.862,-0.062,-0.065,32.593,66.1,19.437
 2024-08-28 00:34:02,-0.071,-0.075,2.927,2.944,-0.061,-0.065,32.467,65.972,20.428
 2024-08-28 00:54:08,-0.072,-0.074,2.959,2.905,-0.062,-0.065,32.593,66.355,19.513
 2024-08-28 01:04:10,-0.068,-0.075,2.898,2.907,-0.061,-0.065,32.215,66.228,19.437
 2024-08-28 01:34:16,-0.069,-0.074,2.949,2.934,-0.062,-0.065,32.215,66.355,20.352
 2024-08-28 01:44:19,-0.068,-0.074,2.931,2.87,-0.062,-0.065,32.088,66.228,20.276
 2024-08-28 02:04:23,-0.069,-0.075,2.956,2.889,-0.062,-0.065,48.035,66.355,19.818
 2024-08-28 02:14:25,-0.068,-0.074,2.899,2.904,-0.062,-0.065,48.162,66.483,19.513
 2024-08-28 02:34:38,-0.069,-0.074,2.928,2.85,-0.062,-0.065,48.035,66.355,20.352
 2024-08-28 02:54:42,-0.068,-0.075,2.92,2.931,-0.062,-0.065,48.543,66.355,20.276
 2024-08-28 03:04:45,-0.069,-0.074,2.894,2.916,-0.062,-0.066,48.67,66.483,20.2
 2024-08-28 03:24:49,-0.069,-0.125,2.953,2.898,-0.062,-0.065,48.543,66.355,19.437
 2024-08-28 03:54:55,-0.068,-0.08,2.924,2.924,-0.062,-0.065,48.67,66.61,19.437
 2024-08-28 04:04:58,-0.069,-0.081,2.928,2.851,-0.062,-0.066,48.796,66.483,20.123
 2024-08-28 04:25:02,246,-0.081,2.951,2.909,-0.062,-0.065,32.972,66.483,20.276
 2024-08-28 04:45:06,246,-0.078,2.891,2.901,-0.062,-0.066,32.846,66.61,19.589
 2024-08-28 04:55:09,-0.06,-0.079,2.918,2.924,-0.062,-0.065,32.341,66.483,20.428
 2024-08-28 05:05:11,246,-0.08,2.907,2.852,-0.063,-0.066,32.215,66.483,20.276
 2024-08-28 05:25:16,-0.059,-0.079,2.918,2.88,-0.062,-0.066,32.341,66.61,19.437
 2024-08-28 05:55:22,-0.06,-0.081,2.953,2.898,-0.063,-0.065,32.215,56.928,20.352
 2024-08-28 06:05:24,-0.059,-0.081,2.888,2.859,-0.062,-0.066,32.215,56.801,19.818
 2024-08-28 06:25:29,-0.06,-0.081,2.919,2.932,-0.063,-0.066,32.088,36.257,19.437
 2024-08-28 06:55:37,-0.059,-0.081,2.909,2.889,-0.064,-0.065,32.215,36.131,20.276
 2024-08-28 07:05:39,-0.06,-0.081,2.953,2.88,-0.063,-0.066,32.088,34.362,20.123
 2024-08-28 07:15:41,2.981,0.072,-0.062,2.927,-0.063,-0.065,31.962,49.177,19.36
 2024-08-28 07:55:57,2.97,3.006,-0.063,2.854,-0.064,-0.066,32.088,49.304,19.971
 2024-08-28 08:06:00,2.941,2.965,-0.069,2.876,-0.063,-0.065,31.962,49.685,19.666
 2024-08-28 08:56:12,2.978,2.957,-0.069,2.897,-0.063,-0.126,31.836,42.838,19.36
 2024-08-28 09:06:15,2.899,2.905,-0.125,2.922,-0.064,-0.063,31.962,42.711,20.276
 2024-08-28 09:56:26,2.941,2.979,-0.126,-0.075,-0.063,-0.064,31.836,35.499,19.284
 2024-08-28 10:16:39,2.93,2.937,-0.07,-0.075,-0.063,-0.064,31.71,35.373,19.971
 2024-08-28 10:56:48,2.957,2.954,-0.071,-0.075,-0.064,-0.063,31.836,34.741,19.437
 2024-08-28 11:06:50,2.895,2.912,-0.072,-0.124,-0.063,-0.064,31.71,34.614,20.2
 2024-08-28 11:16:53,2.916,2.978,-0.071,-0.124,-0.063,-0.064,31.583,34.741,19.513
 2024-08-28 11:57:03,2.926,2.937,-0.075,-0.123,-0.064,-0.065,31.71,34.488,20.047
 2024-08-28 12:07:05,2.89,2.949,-0.075,-0.124,-0.063,-0.064,31.457,34.488,19.894
 2024-08-28 12:17:07,2.954,2.909,-0.075,-0.124,-0.124,-0.065,31.457,34.362,20.123
 2024-08-28 12:37:12,2.923,2.979,-0.077,-0.123,-0.06,-0.064,31.331,34.488,19.437
 2024-08-28 12:57:17,2.931,2.928,-0.076,-0.124,-0.061,-0.064,31.457,33.604,20.276
 2024-08-28 13:07:19,2.95,2.922,-0.077,-0.124,-0.061,-0.065,31.331,44.358,19.818
 2024-08-28 13:57:40,2.894,2.912,-0.076,-0.123,-0.062,-0.064,31.457,44.485,20.276
 2024-08-28 14:07:42,2.926,2.974,-0.078,-0.124,-0.061,-0.064,31.331,49.431,19.513
 2024-08-28 14:17:44,2.912,2.951,-0.078,-0.124,-0.061,-0.065,31.205,49.304,19.284
 2024-08-28 14:27:47,2.889,2.912,-0.077,-0.123,-0.062,-0.064,31.331,49.431,20.2
