_time,_value
2024-09-29 22:12:00+09:00,35.192
2024-09-29 22:13:00+09:00,35.196
2024-09-29 22:14:00+09:00,35.2
2024-09-29 22:15:00+09:00,35.276
2024-09-29 22:16:00+09:00,35.164
2024-09-29 22:17:00+09:00,36.326
2024-09-29 22:18:00+09:00,35.762
2024-09-29 22:19:00+09:00,35.216
2024-09-29 22:20:00+09:00,35.092
2024-09-29 22:21:00+09:00,35.14
2024-09-29 22:22:00+09:00,35.18
2024-09-29 22:23:00+09:00,35.136
2024-09-29 22:24:00+09:00,35.06
2024-09-29 22:25:00+09:00,34.996
2024-09-29 22:26:00+09:00,34.926
2024-09-29 22:27:00+09:00,34.894
2024-09-29 22:28:00+09:00,34.954
2024-09-29 22:29:00+09:00,34.986
2024-09-29 22:30:00+09:00,34.95
2024-09-29 22:31:00+09:00,36.068
2024-09-29 22:32:00+09:00,35.224
2024-09-29 22:33:00+09:00,35.096
2024-09-29 22:34:00+09:00,35.01
2024-09-29 22:35:00+09:00,35.024
2024-09-29 22:36:00+09:00,34.984
2024-09-29 22:37:00+09:00,34.946
2024-09-29 22:38:00+09:00,35.004
2024-09-29 22:39:00+09:00,35.072
2024-09-29 22:40:00+09:00,35.058
2024-09-29 22:41:00+09:00,35.038
2024-09-29 22:42:00+09:00,35.03
2024-09-29 22:43:00+09:00,35.092
2024-09-29 22:44:00+09:00,36.196
2024-09-29 22:45:00+09:00,35.276
2024-09-29 22:46:00+09:00,35.096
2024-09-29 22:47:00+09:00,35.04
2024-09-29 22:48:00+09:00,35.068
2024-09-29 22:49:00+09:00,35.062
2024-09-29 22:50:00+09:00,35.156
2024-09-29 22:51:00+09:00,35.028
2024-09-29 22:52:00+09:00,34.922
2024-09-29 22:53:00+09:00,34.874
2024-09-29 22:54:00+09:00,34.898
2024-09-29 22:55:00+09:00,34.878
2024-09-29 22:56:00+09:00,34.968
2024-09-29 22:57:00+09:00,36.042
2024-09-29 22:58:00+09:00,35.52
2024-09-29 22:59:00+09:00,35.018
2024-09-29 23:00:00+09:00,34.938
2024-09-29 23:01:00+09:00,34.838
2024-09-29 23:02:00+09:00,34.798
2024-09-29 23:03:00+09:00,34.738
2024-09-29 23:04:00+09:00,34.758
2024-09-29 23:05:00+09:00,34.858
2024-09-29 23:06:00+09:00,34.862
2024-09-29 23:07:00+09:00,34.938
2024-09-29 23:08:00+09:00,34.906
2024-09-29 23:09:00+09:00,34.894
2024-09-29 23:10:00+09:00,34.83
2024-09-29 23:11:00+09:00,36.038
2024-09-29 23:12:00+09:00,34.938
2024-09-29 23:13:00+09:00,34.91
2024-09-29 23:14:00+09:00,34.982
2024-09-29 23:15:00+09:00,34.97
2024-09-29 23:16:00+09:00,34.866
2024-09-29 23:17:00+09:00,34.822
2024-09-29 23:18:00+09:00,34.862
2024-09-29 23:19:00+09:00,34.742
2024-09-29 23:20:00+09:00,34.822
2024-09-29 23:21:00+09:00,34.854
2024-09-29 23:22:00+09:00,34.874
2024-09-29 23:23:00+09:00,34.914
2024-09-29 23:24:00+09:00,35.882
2024-09-29 23:25:00+09:00,35.148
2024-09-29 23:26:00+09:00,35.008
2024-09-29 23:27:00+09:00,35.01
2024-09-29 23:28:00+09:00,35.078
2024-09-29 23:29:00+09:00,35.004
2024-09-29 23:30:00+09:00,35.046
2024-09-29 23:31:00+09:00,34.99
2024-09-29 23:32:00+09:00,35.028
2024-09-29 23:33:00+09:00,34.91
2024-09-29 23:34:00+09:00,34.958
2024-09-29 23:35:00+09:00,34.874
2024-09-29 23:36:00+09:00,34.93
2024-09-29 23:37:00+09:00,35.722
2024-09-29 23:38:00+09:00,35.272
2024-09-29 23:39:00+09:00,34.678
2024-09-29 23:40:00+09:00,34.802
2024-09-29 23:41:00+09:00,34.754
2024-09-29 23:42:00+09:00,34.746
2024-09-29 23:43:00+09:00,34.762
2024-09-29 23:44:00+09:00,34.806
2024-09-29 23:45:00+09:00,34.658
2024-09-29 23:46:00+09:00,34.706
2024-09-29 23:47:00+09:00,34.698
2024-09-29 23:48:00+09:00,34.806
2024-09-29 23:49:00+09:00,34.734
2024-09-29 23:50:00+09:00,34.746
2024-09-29 23:51:00+09:00,35.668
2024-09-29 23:52:00+09:00,34.878
2024-09-29 23:53:00+09:00,34.678
2024-09-29 23:54:00+09:00,34.642
2024-09-29 23:55:00+09:00,34.762
2024-09-29 23:56:00+09:00,34.71
2024-09-29 23:57:00+09:00,34.718
2024-09-29 23:58:00+09:00,34.718
2024-09-29 23:59:00+09:00,34.778
