_time,_value
2024-09-28 09:05:00+09:00,35.99
2024-09-28 09:06:00+09:00,35.998
2024-09-28 09:07:00+09:00,37.014
2024-09-28 09:08:00+09:00,36.13
2024-09-28 09:09:00+09:00,35.922
2024-09-28 09:10:00+09:00,36.01
2024-09-28 09:11:00+09:00,36.046
2024-09-28 09:12:00+09:00,35.998
2024-09-28 09:13:00+09:00,36.034
2024-09-28 09:14:00+09:00,36.094
2024-09-28 09:15:00+09:00,36.16
2024-09-28 09:16:00+09:00,36.208
2024-09-28 09:17:00+09:00,36.126
2024-09-28 09:18:00+09:00,36.134
2024-09-28 09:19:00+09:00,36.088
2024-09-28 09:20:00+09:00,37.324
2024-09-28 09:21:00+09:00,36.786
2024-09-28 09:22:00+09:00,36.43
2024-09-28 09:23:00+09:00,36.376
2024-09-28 09:24:00+09:00,36.392
2024-09-28 09:25:00+09:00,36.49
2024-09-28 09:26:00+09:00,36.248
2024-09-28 09:27:00+09:00,36.276
2024-09-28 09:28:00+09:00,36.326
2024-09-28 09:29:00+09:00,36.486
2024-09-28 09:30:00+09:00,38.13662847343032
2024-09-28 09:31:00+09:00,36.81850985051199
2024-09-28 09:32:00+09:00,36.50249746807201
2024-09-28 09:33:00+09:00,34.582507296635505
2024-09-28 09:34:00+09:00,37.0366117974856
2024-09-28 09:35:00+09:00,35.92124102073102
2024-09-28 09:36:00+09:00,36.093258518517544
2024-09-28 09:37:00+09:00,35.58099932317615
2024-09-28 09:38:00+09:00,36.27218183102408
2024-09-28 09:39:00+09:00,35.7507819696405
2024-09-28 09:40:00+09:00,34.834135246637324
2024-09-28 09:41:00+09:00,37.14862238049959
2024-09-28 09:42:00+09:00,37.273318042207535
2024-09-28 09:43:00+09:00,38.10157306365295
2024-09-28 09:44:00+09:00,36.57603364217687
2024-09-28 09:45:00+09:00,36.04532258539911
2024-09-28 09:46:00+09:00,35.88664005238047
2024-09-28 09:47:00+09:00,35.69152268441703
2024-09-28 09:48:00+09:00,37.54836743425816
2024-09-28 09:49:00+09:00,35.286932369888525
2024-09-28 09:50:00+09:00,35.16295347297983
2024-09-28 09:51:00+09:00,36.09035010057746
2024-09-28 09:52:00+09:00,37.69414835507459
2024-09-28 09:53:00+09:00,36.704716267226914
2024-09-28 09:54:00+09:00,35.40021486007353
2024-09-28 09:55:00+09:00,35.587006799887945
2024-09-28 09:56:00+09:00,37.01924496616283
2024-09-28 09:57:00+09:00,36.08348663681308
2024-09-28 09:58:00+09:00,35.55116364968077
2024-09-28 09:59:00+09:00,36.225969277722065
2024-09-28 10:00:00+09:00,38.49305626640537
2024-09-28 10:01:00+09:00,37.288
2024-09-28 10:02:00+09:00,36.61
2024-09-28 10:03:00+09:00,36.562
2024-09-28 10:04:00+09:00,36.558
2024-09-28 10:05:00+09:00,36.538
2024-09-28 10:06:00+09:00,36.534
