Timestamp,RealValue
 2024-01-05 09:45:12,0.138
 2024-01-05 09:45:20,0.141
 2024-01-05 09:45:28,0.14
 2024-01-05 09:45:36,0.138
 2024-01-05 09:45:43,0.139
 2024-01-05 09:45:50,0.139
 2024-01-05 09:45:59,0.144
 2024-01-05 09:46:06,0.142
 2024-01-05 09:46:14,0.138
 2024-01-05 09:46:22,0.139
 2024-01-05 09:46:30,0.138
 2024-01-05 09:46:37,0.14
 2024-01-05 09:46:45,0.145
 2024-01-05 09:46:53,0.141
 2024-01-05 09:47:00,0.141
 2024-01-05 09:47:08,0.141
 2024-01-05 09:47:16,0.143
 2024-01-05 09:47:22,0.142
 2024-01-05 09:47:31,0.138
 2024-01-05 09:47:39,0.141
 2024-01-05 09:47:46,0.142
 2024-01-05 09:47:54,0.141
 2024-01-05 09:48:02,0.141
 2024-01-05 09:48:10,0.14
 2024-01-05 09:48:16,0.143
 2024-01-05 09:48:25,0.141
 2024-01-05 09:48:33,0.142
 2024-01-05 09:48:41,0.139
 2024-01-05 09:48:48,0.14
 2024-01-05 09:48:56,0.141
 2024-01-05 09:49:03,0.144
 2024-01-05 09:49:10,0.14
 2024-01-05 09:49:19,0.141
 2024-01-05 09:49:26,0.143
 2024-01-05 09:49:34,0.14
 2024-01-05 09:49:41,0.142
 2024-01-05 09:49:49,0.138
 2024-01-05 09:49:57,0.143
 2024-01-05 09:50:04,0.141
 2024-01-05 09:50:13,0.14
 2024-01-05 09:50:20,0.143
 2024-01-05 09:50:28,0.14
 2024-01-05 09:50:35,0.138
 2024-01-05 09:50:43,0.138
 2024-01-05 09:50:51,0.14
 2024-01-05 09:50:58,0.141
 2024-01-05 09:51:06,0.143
 2024-01-05 09:51:15,0.14
 2024-01-05 09:51:22,0.14
 2024-01-05 09:51:29,0.141
 2024-01-05 09:51:37,0.143
 2024-01-05 09:51:45,0.141
 2024-01-05 09:51:52,0.14
 2024-01-05 09:52:00,0.142
 2024-01-05 09:52:08,0.143
 2024-01-05 09:52:16,0.139
 2024-01-05 09:52:23,0.139
 2024-01-05 09:52:31,0.144
 2024-01-05 09:52:39,0.14
 2024-01-05 09:52:47,0.142
 2024-01-05 09:52:55,0.145
 2024-01-05 09:53:03,0.142
 2024-01-05 09:53:18,0.138
 2024-01-05 09:53:26,0.136
 2024-01-05 09:53:33,0.141
 2024-01-05 09:53:40,0.147
 2024-01-05 09:53:48,0.143
 2024-01-05 09:53:56,0.145
 2024-01-05 09:54:03,0.141
 2024-01-05 09:54:11,0.142
 2024-01-05 09:54:19,0.142
 2024-01-05 09:54:27,0.137
 2024-01-05 09:54:34,0.139
 2024-01-05 09:54:42,0.141
 2024-01-05 09:54:50,0.141
 2024-01-05 09:54:57,0.139
 2024-01-05 09:55:05,0.138
 2024-01-05 09:55:13,0.14
 2024-01-05 09:55:22,0.139
 2024-01-05 09:55:29,0.138
 2024-01-05 09:55:37,0.139
 2024-01-05 09:55:45,0.14
 2024-01-05 09:55:52,0.14
 2024-01-05 09:56:00,0.142
 2024-01-05 09:56:08,0.141
 2024-01-05 09:56:16,0.142
 2024-01-05 09:56:23,0.141
 2024-01-05 09:56:31,0.141
 2024-01-05 09:56:39,0.139
 2024-01-05 09:56:46,0.141
 2024-01-05 09:56:54,0.141
 2024-01-05 09:57:02,0.141
 2024-01-05 09:57:10,0.139
 2024-01-05 09:57:17,0.144
 2024-01-05 09:57:33,0.143
 2024-01-05 09:57:40,0.146
 2024-01-05 09:57:48,0.143
 2024-01-05 09:57:56,0.143
 2024-01-05 09:58:04,0.141
 2024-01-05 09:58:11,0.142
 2024-01-05 09:58:19,0.143
 2024-01-05 09:58:27,0.142
 2024-01-05 09:58:34,0.139
 2024-01-05 09:58:42,0.143
 2024-01-05 09:58:50,0.142
 2024-01-05 09:58:58,0.142
 2024-01-05 09:59:05,0.143
 2024-01-05 09:59:21,0.14
 2024-01-05 09:59:28,0.139
 2024-01-05 09:59:36,0.141
 2024-01-05 09:59:44,0.141
 2024-01-05 09:59:52,0.141
 2024-01-05 09:59:59,0.144
 2024-01-05 10:00:07,0.141
 2024-01-05 10:00:15,0.139
 2024-01-05 10:00:22,0.143
 2024-01-05 10:00:30,0.142
 2024-01-05 10:00:38,0.14
 2024-01-05 10:00:45,0.142
 2024-01-05 10:01:01,0.142
 2024-01-05 10:01:09,0.142
 2024-01-05 10:01:16,0.141
 2024-01-05 10:01:24,0.141
 2024-01-05 10:01:32,0.139
 2024-01-05 10:01:39,0.14
 2024-01-05 10:01:47,0.142
 2024-01-05 10:01:55,0.138
 2024-01-05 10:02:03,0.142
 2024-01-05 10:02:10,0.143
 2024-01-05 10:02:17,0.141
 2024-01-05 10:02:25,0.143
 2024-01-05 10:02:32,0.138
 2024-01-05 10:02:42,0.141
 2024-01-05 10:02:50,0.142
 2024-01-05 10:02:57,0.146
 2024-01-05 10:03:05,0.138
 2024-01-05 10:03:13,0.138
 2024-01-05 10:03:21,0.142
 2024-01-05 10:03:27,0.143
 2024-01-05 10:03:35,0.143
 2024-01-05 10:03:43,0.142
 2024-01-05 10:03:51,0.144
 2024-01-05 10:03:58,0.142
 2024-01-05 10:04:07,0.142
 2024-01-05 10:04:15,0.146
 2024-01-05 10:04:21,0.14
 2024-01-05 10:04:29,0.141
 2024-01-05 10:04:38,0.142
 2024-01-05 10:04:46,0.144
 2024-01-05 10:04:53,0.143
 2024-01-05 10:04:59,0.14
 2024-01-05 10:05:08,0.14
 2024-01-05 10:05:14,0.141
 2024-01-05 10:05:22,0.14
 2024-01-05 10:05:30,0.142
 2024-01-05 10:05:37,0.138
 2024-01-05 10:05:45,0.143
 2024-01-05 10:05:53,0.142
 2024-01-05 10:06:01,0.14
 2024-01-05 10:06:08,0.143
 2024-01-05 10:06:16,0.141
 2024-01-05 10:06:24,0.144
 2024-01-05 10:06:31,0.143
 2024-01-05 10:06:39,0.142
 2024-01-05 10:06:47,0.142
 2024-01-05 10:06:55,0.142
 2024-01-05 10:07:02,0.142
 2024-01-05 10:07:10,0.142
 2024-01-05 10:07:18,0.138
 2024-01-05 10:07:25,0.143
 2024-01-05 10:07:33,0.139
 2024-01-05 10:07:49,0.142
 2024-01-05 10:07:56,0.14
 2024-01-05 10:08:04,0.144
 2024-01-05 10:08:19,0.141
 2024-01-05 10:08:28,0.145
 2024-01-05 10:08:35,0.141
 2024-01-05 10:08:43,0.144
 2024-01-05 10:08:50,0.142
 2024-01-05 10:08:58,0.139
 2024-01-05 10:09:06,0.142
 2024-01-05 10:09:14,0.143
 2024-01-05 10:09:22,0.142
 2024-01-05 10:09:30,0.14
 2024-01-05 10:09:38,0.14
 2024-01-05 10:09:45,0.141
 2024-01-05 10:09:53,0.139
 2024-01-05 10:10:01,0.14
 2024-01-05 10:10:08,0.144
 2024-01-05 10:10:16,0.144
 2024-01-05 10:10:24,0.142
 2024-01-05 10:10:31,0.138
 2024-01-05 10:10:39,0.144
 2024-01-05 10:10:47,0.143
 2024-01-05 10:10:55,0.141
 2024-01-05 10:11:02,0.144
 2024-01-05 10:11:10,0.141
 2024-01-05 10:11:18,0.144
 2024-01-05 10:11:25,0.142
 2024-01-05 10:11:34,0.141
 2024-01-05 10:11:42,0.145
 2024-01-05 10:11:50,0.144
 2024-01-05 10:12:13,0.141
 2024-01-05 10:12:20,0.139
 2024-01-05 10:12:28,0.141
 2024-01-05 10:12:36,0.139
 2024-01-05 10:12:44,0.139
 2024-01-05 10:12:51,0.141
 2024-01-05 10:12:59,0.137
 2024-01-05 10:13:07,0.143
 2024-01-05 10:13:14,0.138
 2024-01-05 10:13:22,0.141
 2024-01-05 10:13:30,0.139
 2024-01-05 10:13:38,0.138
 2024-01-05 10:13:44,0.142
 2024-01-05 10:13:52,0.144
 2024-01-05 10:14:00,0.145
 2024-01-05 10:14:07,0.136
 2024-01-05 10:14:15,0.138
 2024-01-05 10:14:23,0.142
 2024-01-05 10:14:31,0.142
 2024-01-05 10:14:38,0.141
 2024-01-05 10:14:46,0.143
 2024-01-05 10:14:54,0.141
 2024-01-05 10:15:00,0.138
 2024-01-05 10:15:09,0.143
 2024-01-05 10:15:17,0.143
 2024-01-05 10:15:32,0.143
 2024-01-05 10:15:40,0.144
 2024-01-05 10:15:48,0.144
 2024-01-05 10:15:55,0.142
 2024-01-05 10:16:03,0.138
 2024-01-05 10:16:11,0.144
 2024-01-05 10:16:19,0.14
 2024-01-05 10:16:26,0.139
 2024-01-05 10:16:34,0.141
 2024-01-05 10:16:42,0.141
 2024-01-05 10:16:48,0.143
 2024-01-05 10:16:57,0.144
 2024-01-05 10:17:04,0.142
 2024-01-05 10:17:12,0.141
 2024-01-05 10:17:19,0.144
 2024-01-05 10:17:28,0.146
 2024-01-05 10:17:36,0.144
 2024-01-05 10:17:42,0.139
 2024-01-05 10:17:51,0.143
 2024-01-05 10:17:58,0.145
 2024-01-05 10:18:06,0.139
 2024-01-05 10:18:13,0.141
 2024-01-05 10:18:21,0.141
 2024-01-05 10:18:29,0.143
 2024-01-05 10:18:36,0.14
 2024-01-05 10:18:44,0.142
 2024-01-05 10:18:52,0.143
 2024-01-05 10:18:59,0.141
 2024-01-05 10:19:15,0.143
 2024-01-05 10:19:23,0.14
 2024-01-05 10:19:30,0.142
 2024-01-05 10:19:38,0.14
 2024-01-05 10:19:46,0.139
 2024-01-05 10:19:53,0.142
 2024-01-05 10:20:01,0.141
 2024-01-05 10:20:09,0.142
 2024-01-05 10:20:17,0.141
 2024-01-05 10:20:24,0.139
 2024-01-05 10:20:32,0.14
 2024-01-05 10:20:40,0.144
 2024-01-05 10:20:47,0.143
 2024-01-05 10:20:55,0.142
 2024-01-05 10:21:03,0.142
 2024-01-05 10:21:11,0.142
 2024-01-05 10:21:18,0.14
 2024-01-05 10:21:26,0.139
 2024-01-05 10:21:34,0.142
 2024-01-05 10:21:41,0.144
 2024-01-05 10:21:49,0.144
 2024-01-05 10:21:57,0.14
 2024-01-05 10:22:05,0.147
 2024-01-05 10:22:13,0.144
 2024-01-05 10:22:20,0.141
 2024-01-05 10:22:28,0.14
 2024-01-05 10:22:35,0.14
 2024-01-05 10:22:43,0.139
 2024-01-05 10:22:52,0.144
 2024-01-05 10:23:00,0.141
 2024-01-05 10:23:07,0.143
 2024-01-05 10:23:15,0.141
 2024-01-05 10:23:23,0.141
 2024-01-05 10:23:30,0.139
 2024-01-05 10:23:38,0.143
 2024-01-05 10:23:46,0.145
 2024-01-05 10:23:54,0.143
 2024-01-05 10:24:02,0.145
 2024-01-05 10:24:10,0.142
 2024-01-05 10:24:18,0.142
 2024-01-05 10:24:25,0.142
 2024-01-05 10:24:33,0.141
 2024-01-05 10:24:41,0.14
 2024-01-05 10:24:48,0.141
 2024-01-05 10:24:56,0.143
 2024-01-05 10:25:04,0.138
 2024-01-05 10:25:12,0.141
 2024-01-05 10:25:19,0.14
 2024-01-05 10:25:27,0.14
 2024-01-05 10:25:35,0.142
 2024-01-05 10:25:42,0.14
 2024-01-05 10:25:50,0.143
 2024-01-05 10:25:58,0.143
 2024-01-05 10:26:06,0.142
 2024-01-05 10:26:13,0.14
 2024-01-05 10:26:21,0.144
 2024-01-05 10:26:29,0.142
 2024-01-05 10:26:36,0.141
 2024-01-05 10:26:43,0.141
 2024-01-05 10:26:51,0.139
 2024-01-05 10:26:59,0.142
 2024-01-05 10:27:06,0.145
 2024-01-05 10:27:14,0.144
 2024-01-05 10:27:22,0.139
 2024-01-05 10:27:37,0.144
 2024-01-05 10:27:46,0.144
 2024-01-05 10:27:53,0.142
 2024-01-05 10:28:00,0.144
 2024-01-05 10:28:08,0.14
 2024-01-05 10:28:16,0.141
 2024-01-05 10:28:23,0.142
 2024-01-05 10:28:31,0.141
 2024-01-05 10:28:39,0.139
 2024-01-05 10:28:47,0.136
 2024-01-05 10:28:54,0.141
 2024-01-05 10:29:02,0.137
 2024-01-05 10:29:10,0.144
 2024-01-05 10:29:17,0.143
 2024-01-05 10:29:25,0.141
 2024-01-05 10:29:33,0.136
 2024-01-05 10:29:41,0.14
 2024-01-05 10:29:48,0.138
 2024-01-05 10:29:56,0.14
 2024-01-05 10:30:00,0.14
