"Timestamp","3370-20-COMP-A-LCP-AI001"
" 2024-08-17 23:58:09","79.983"
" 2024-08-18 00:08:11","79.971"
" 2024-08-18 00:51:09","79.8"
" 2024-08-18 01:01:11","79.763"
" 2024-08-18 01:49:18","79.604"
" 2024-08-18 02:02:25","79.556"
" 2024-08-18 02:27:07","55.068"
" 2024-08-18 02:57:35","76.956"
" 2024-08-18 03:00:10","78.616"
" 2024-08-18 03:13:40","83.523"
" 2024-08-18 03:54:04","80.081"
" 2024-08-18 04:04:06","79.788"
" 2024-08-18 04:36:54","79.47"
" 2024-08-18 04:59:32","79.604"
" 2024-08-18 05:09:57","79.727"
" 2024-08-18 05:51:45","80.276"
" 2024-08-18 06:02:02","80.435"
" 2024-08-18 06:54:07","81.143"
" 2024-08-18 07:04:32","81.277"
" 2024-08-18 07:35:01","83.12"
" 2024-08-18 07:42:06","57.205"
" 2024-08-18 07:59:20","73.892"
" 2024-08-18 08:01:00","75.625"
" 2024-08-18 08:09:37","83.84"
" 2024-08-18 08:58:14","80.85"
" 2024-08-18 09:08:47","80.801"
" 2024-08-18 09:12:23","56.924"
" 2024-08-18 09:39:48","83.535"
" 2024-08-18 09:58:19","80.667"
" 2024-08-18 10:08:29","79.763"
" 2024-08-18 10:49:07","78.42"
" 2024-08-18 11:05:12","78.347"
" 2024-08-18 11:56:47","78.762"
" 2024-08-18 12:07:28","78.909"
" 2024-08-18 12:58:39","79.751"
" 2024-08-18 13:08:56","79.922"
" 2024-08-18 13:50:38","80.483"
" 2024-08-18 14:01:33","80.581"
" 2024-08-18 14:54:17","80.959"
" 2024-08-18 15:05:22","81.008"
" 2024-08-18 15:47:48","81.082"
" 2024-08-18 16:18:02","81.094"
" 2024-08-18 16:58:48","81.008"
" 2024-08-18 17:09:20","80.996"
" 2024-08-18 17:19:22","81.021"
" 2024-08-18 17:59:30","81.008"
" 2024-08-18 18:10:49","80.996"
" 2024-08-18 18:52:46","80.886"
" 2024-08-18 19:02:48","80.862"
" 2024-08-18 19:56:10","80.667"
" 2024-08-18 20:06:51","80.605"
" 2024-08-18 20:55:05","80.447"
" 2024-08-18 21:05:38","80.398"
" 2024-08-18 21:57:59","80.239"
" 2024-08-18 22:08:08","80.203"
" 2024-08-18 22:51:52","80.068"
" 2024-08-18 23:02:01","80.056"
" 2024-08-18 23:52:19","79.897"
" 2024-08-19 00:02:37","79.861"
" 2024-08-19 00:56:31","79.666"
" 2024-08-19 01:06:57","79.641"
" 2024-08-19 01:50:54","79.482"
" 2024-08-19 02:00:57","79.446"
" 2024-08-19 02:06:29","82.681"
" 2024-08-19 02:58:26","81.692"
" 2024-08-19 03:13:22","81.631"
" 2024-08-19 03:49:54","81.716"
" 2024-08-19 04:02:38","81.765"
" 2024-08-19 04:49:04","81.912"
" 2024-08-19 05:02:04","81.948"
" 2024-08-19 05:14:17","81.985"
" 2024-08-19 05:48:53","81.851"
" 2024-08-19 06:00:04","81.802"
" 2024-08-19 06:54:05","81.582"
" 2024-08-19 07:06:35","81.533"
" 2024-08-19 07:59:50","81.338"
" 2024-08-19 08:11:01","81.289"
" 2024-08-19 08:30:26","55.923"
" 2024-08-19 08:54:14","82.815"
" 2024-08-19 09:04:16","82.156"
" 2024-08-19 09:58:09","56.008"
" 2024-08-19 09:59:50","59.475"
" 2024-08-19 10:00:51","61.245"
" 2024-08-19 10:25:25","82.961"
" 2024-08-19 10:55:39","79.189"
" 2024-08-19 11:05:48","78.604"
" 2024-08-19 11:36:18","77.932"
" 2024-08-19 11:57:31","77.969"
" 2024-08-19 12:07:41","78.091"
" 2024-08-19 12:59:16","78.97"
" 2024-08-19 13:09:18","79.177"
" 2024-08-19 13:50:51","80.056"
" 2024-08-19 14:01:01","80.227"
" 2024-08-19 14:52:43","80.752"
" 2024-08-19 15:07:45","80.813"
" 2024-08-19 15:50:28","80.935"
" 2024-08-19 16:01:39","80.959"
" 2024-08-19 16:48:51","80.789"
" 2024-08-19 17:02:07","80.728"
" 2024-08-19 17:56:08","80.532"
" 2024-08-19 18:08:44","80.483"
" 2024-08-19 18:52:05","80.325"
" 2024-08-19 19:02:08","80.313"
" 2024-08-19 19:58:05","80.129"
" 2024-08-19 20:11:35","80.093"
" 2024-08-19 20:53:53","79.971"
" 2024-08-19 21:06:22","79.922"
" 2024-08-19 21:50:13","79.788"
" 2024-08-19 22:00:16","79.763"
" 2024-08-19 22:57:29","79.568"
" 2024-08-19 23:10:44","79.519"
" 2024-08-19 23:58:11","79.373"
" 2024-08-20 00:10:16","79.336"
" 2024-08-20 00:55:57","79.189"
" 2024-08-20 01:08:26","79.153"
" 2024-08-20 01:50:20","79.006"
" 2024-08-20 02:01:16","78.982"
" 2024-08-20 02:55:26","78.799"
" 2024-08-20 03:05:51","78.762"
" 2024-08-20 03:52:09","78.604"
" 2024-08-20 04:03:59","78.555"
" 2024-08-20 04:57:23","78.359"
" 2024-08-20 05:07:40","78.347"
" 2024-08-20 05:51:55","78.188"
" 2024-08-20 06:04:08","78.14"
" 2024-08-20 06:50:10","77.981"
" 2024-08-20 06:56:21","81.228"
" 2024-08-20 07:00:20","82.839"
" 2024-08-20 07:51:40","81.448"
" 2024-08-20 08:02:37","81.436"
" 2024-08-20 08:44:48","56.655"
" 2024-08-20 08:58:49","66.274"
" 2024-08-20 09:00:53","67.947"
" 2024-08-20 09:24:32","82.681"
" 2024-08-20 09:54:38","80.862"
" 2024-08-20 10:04:40","80.41"
" 2024-08-20 10:46:20","79.861"
" 2024-08-20 10:57:39","79.922"
" 2024-08-20 11:07:41","79.983"
" 2024-08-20 11:50:08","80.496"
" 2024-08-20 12:00:17","80.63"
" 2024-08-20 12:53:01","81.228"
" 2024-08-20 13:03:03","81.326"
" 2024-08-20 13:54:37","81.606"
" 2024-08-20 14:06:42","81.643"
" 2024-08-20 14:49:48","81.692"
" 2024-08-20 14:59:49","81.68"
" 2024-08-20 15:20:00","81.692"
" 2024-08-20 15:42:55","81.667"
" 2024-08-20 16:02:58","81.631"
" 2024-08-20 16:43:53","81.558"
" 2024-08-20 17:09:36","81.533"
" 2024-08-20 17:53:21","81.57"
" 2024-08-20 18:03:23","81.582"
" 2024-08-20 18:26:08","81.606"
" 2024-08-20 18:36:18","81.594"
" 2024-08-20 19:11:10","81.606"
" 2024-08-20 19:59:39","81.545"
" 2024-08-20 20:36:41","81.533"
" 2024-08-20 20:50:28","81.509"
" 2024-08-20 21:02:03","81.497"
" 2024-08-20 21:58:54","81.399"
" 2024-08-20 22:09:50","81.375"
" 2024-08-20 22:48:57","81.289"
" 2024-08-20 23:01:34","81.265"
" 2024-08-20 23:56:31","81.143"
" 2024-08-21 00:17:15","81.118"
" 2024-08-21 00:42:28","81.045"
" 2024-08-21 00:59:59","81.008"
" 2024-08-21 01:52:29","80.886"
" 2024-08-21 02:05:52","80.862"
" 2024-08-21 02:53:14","80.764"
" 2024-08-21 03:03:54","80.728"
" 2024-08-21 03:59:54","80.593"
" 2024-08-21 04:20:30","80.557"
" 2024-08-21 04:54:36","80.483"
" 2024-08-21 05:05:33","80.459"
" 2024-08-21 05:58:34","80.325"
" 2024-08-21 06:11:34","80.313"
" 2024-08-21 06:36:16","80.251"
" 2024-08-21 06:47:43","83.523"
" 2024-08-21 06:58:16","82.412"
" 2024-08-21 07:08:41","82.119"
" 2024-08-21 07:54:30","81.79"
" 2024-08-21 08:04:32","81.777"
" 2024-08-21 08:49:59","81.863"
" 2024-08-21 08:58:29","56.033"
" 2024-08-21 09:00:17","57.766"
" 2024-08-21 09:48:09","82.583"
" 2024-08-21 09:58:19","81.765"
" 2024-08-21 10:08:21","81.191"
" 2024-08-21 10:49:33","79.897"
" 2024-08-21 10:59:59","79.739"
" 2024-08-21 11:43:22","79.421"
" 2024-08-21 12:34:59","79.434"
" 2024-08-21 12:58:55","79.507"
" 2024-08-21 13:12:11","79.543"
" 2024-08-21 13:56:12","79.678"
" 2024-08-21 14:09:50","79.714"
" 2024-08-21 14:53:20","79.824"
" 2024-08-21 15:03:22","79.849"
" 2024-08-21 15:45:51","79.922"
" 2024-08-21 16:06:57","79.958"
" 2024-08-21 16:56:52","79.995"
" 2024-08-21 17:18:24","79.983"
" 2024-08-21 18:32:08","79.971"
" 2024-08-21 18:52:13","79.958"
" 2024-08-21 19:02:23","79.946"
" 2024-08-21 19:50:46","79.849"
" 2024-08-21 20:00:56","79.836"
" 2024-08-21 20:58:13","79.69"
" 2024-08-21 21:08:31","79.678"
" 2024-08-21 21:58:03","79.556"
" 2024-08-21 22:08:13","79.543"
" 2024-08-21 22:59:55","79.434"
" 2024-08-21 23:10:38","79.409"
" 2024-08-21 23:55:19","79.263"
" 2024-08-22 00:05:52","79.226"
" 2024-08-22 00:59:57","79.019"
" 2024-08-22 01:10:07","78.994"
" 2024-08-22 01:55:01","78.872"
" 2024-08-22 02:05:19","78.835"
" 2024-08-22 02:48:02","78.738"
" 2024-08-22 03:00:31","78.701"
" 2024-08-22 03:51:05","78.579"
" 2024-08-22 04:01:31","78.567"
" 2024-08-22 04:55:24","78.469"
" 2024-08-22 05:08:08","78.433"
" 2024-08-22 05:53:09","78.347"
" 2024-08-22 06:04:27","78.323"
" 2024-08-22 06:51:17","78.201"
" 2024-08-22 07:02:36","78.188"
" 2024-08-22 07:58:39","78.079"
" 2024-08-22 08:08:49","78.042"
" 2024-08-22 08:47:56","56.68"
" 2024-08-22 08:59:46","64.541"
" 2024-08-22 09:01:41","66.165"
" 2024-08-22 09:43:30","82.729"
" 2024-08-22 09:53:39","81.692"
" 2024-08-22 10:03:49","80.959"
" 2024-08-22 10:54:13","79.812"
" 2024-08-22 11:06:09","79.849"
" 2024-08-22 11:59:12","80.361"
" 2024-08-22 12:09:37","80.52"
" 2024-08-22 12:50:38","81.069"
" 2024-08-22 13:00:40","81.179"
" 2024-08-22 13:52:22","81.619"
" 2024-08-22 14:02:26","81.704"
" 2024-08-22 14:46:54","81.851"
" 2024-08-22 14:57:35","81.838"
" 2024-08-22 15:08:39","81.814"
" 2024-08-22 15:56:22","81.692"
" 2024-08-22 16:07:25","81.667"
" 2024-08-22 16:52:34","81.545"
" 2024-08-22 17:02:36","81.509"
" 2024-08-22 17:53:55","81.362"
" 2024-08-22 18:13:58","81.326"
" 2024-08-22 18:51:25","81.204"
" 2024-08-22 19:02:44","81.179"
" 2024-08-22 19:55:51","81.021"
" 2024-08-22 20:06:08","81.008"
" 2024-08-22 20:50:38","80.886"
" 2024-08-22 21:02:59","80.862"
" 2024-08-22 21:53:32","80.728"
" 2024-08-22 22:03:58","80.703"
" 2024-08-22 22:59:16","80.557"
" 2024-08-22 23:09:18","80.544"
" 2024-08-22 23:50:27","80.422"
" 2024-08-23 00:00:52","80.41"
" 2024-08-23 00:59:16","80.251"
" 2024-08-23 01:09:18","80.227"
" 2024-08-23 01:55:20","80.117"
" 2024-08-23 02:05:22","80.093"
" 2024-08-23 02:54:24","79.971"
" 2024-08-23 03:04:49","79.946"
" 2024-08-23 03:49:27","79.824"
" 2024-08-23 04:02:03","79.8"
" 2024-08-23 04:54:47","79.653"
" 2024-08-23 05:17:56","79.592"
" 2024-08-23 05:50:05","79.519"
" 2024-08-23 06:01:39","79.495"
" 2024-08-23 06:58:23","79.348"
" 2024-08-23 07:08:41","79.324"
" 2024-08-23 07:24:30","82.632"
" 2024-08-23 07:30:25","57.168"
" 2024-08-23 07:57:56","75.32"
" 2024-08-23 08:00:30","76.968"
" 2024-08-23 08:11:34","83.621"
" 2024-08-23 08:51:57","80.63"
" 2024-08-23 09:02:38","80.398"
" 2024-08-23 09:24:45","80.203"
" 2024-08-23 09:57:25","80.276"
" 2024-08-23 10:07:50","80.349"
" 2024-08-23 10:50:10","80.728"
" 2024-08-23 11:01:52","80.813"
" 2024-08-23 11:12:03","80.862"
" 2024-08-23 11:49:37","80.703"
" 2024-08-23 12:01:27","80.654"
" 2024-08-23 12:04:24","56.521"
" 2024-08-23 12:53:41","82.656"
" 2024-08-23 13:03:43","81.619"
" 2024-08-23 13:55:10","79.971"
" 2024-08-23 14:09:19","79.995"
" 2024-08-23 14:51:12","80.41"
" 2024-08-23 15:01:30","80.569"
" 2024-08-23 15:56:09","81.301"
" 2024-08-23 16:06:41","81.399"
" 2024-08-23 16:49:38","81.692"
" 2024-08-23 17:00:20","81.729"
" 2024-08-23 17:51:39","81.851"
" 2024-08-23 18:42:19","81.838"
" 2024-08-23 19:02:46","81.863"
" 2024-08-23 19:15:30","81.851"
" 2024-08-23 19:39:42","81.851"
" 2024-08-23 20:02:20","81.863"
" 2024-08-23 20:49:17","81.753"
" 2024-08-23 21:00:20","81.741"
" 2024-08-23 21:54:36","81.619"
" 2024-08-23 22:05:56","81.594"
" 2024-08-23 22:51:28","81.497"
" 2024-08-23 23:01:30","81.472"
" 2024-08-23 23:52:02","81.362"
" 2024-08-24 00:02:20","81.35"
" 2024-08-24 00:48:23","81.24"
" 2024-08-24 01:01:07","81.204"
" 2024-08-24 01:53:51","81.082"
" 2024-08-24 02:15:51","81.033"
" 2024-08-24 02:53:15","80.947"
" 2024-08-24 03:03:35","80.935"
" 2024-08-24 03:59:55","80.789"
" 2024-08-24 04:10:12","80.74"
" 2024-08-24 04:53:09","80.642"
" 2024-08-24 05:03:34","80.618"
" 2024-08-24 05:59:31","80.483"
" 2024-08-24 06:09:33","80.459"
" 2024-08-24 06:55:20","80.337"
" 2024-08-24 07:10:31","80.3"
" 2024-08-24 07:55:56","80.19"
" 2024-08-24 08:06:36","80.178"
" 2024-08-24 08:51:30","54.287"
" 2024-08-24 08:59:51","67.886"
" 2024-08-24 09:01:08","69.497"
" 2024-08-24 09:03:43","55.422"
" 2024-08-24 09:44:29","83.694"
" 2024-08-24 09:54:31","82.168"
" 2024-08-24 10:04:40","81.167"
" 2024-08-24 10:56:07","79.653"
" 2024-08-24 11:06:33","79.666"
" 2024-08-24 11:50:25","80.117"
" 2024-08-24 12:00:36","80.239"
" 2024-08-24 12:51:40","80.886"
" 2024-08-24 13:01:49","80.984"
" 2024-08-24 13:32:26","81.228"
" 2024-08-24 13:55:58","81.179"
" 2024-08-24 14:06:00","81.143"
" 2024-08-24 14:53:52","81.021"
" 2024-08-24 15:04:01","80.972"
" 2024-08-24 15:56:08","80.825"
" 2024-08-24 16:12:13","80.789"
" 2024-08-24 16:53:24","80.679"
" 2024-08-24 17:08:28","80.63"
" 2024-08-24 17:57:29","80.508"
" 2024-08-24 18:07:31","80.483"
" 2024-08-24 18:55:08","80.374"
" 2024-08-24 19:07:24","80.325"
" 2024-08-24 19:54:19","80.227"
" 2024-08-24 20:07:04","80.215"
" 2024-08-24 20:50:25","80.117"
" 2024-08-24 21:03:55","80.093"
" 2024-08-24 21:46:14","79.995"
" 2024-08-24 22:04:07","79.971"
" 2024-08-24 22:58:23","79.849"
" 2024-08-24 23:10:44","79.824"
" 2024-08-24 23:48:03","79.751"
" 2024-08-25 00:08:23","79.714"
" 2024-08-25 00:35:39","79.653"
" 2024-08-25 01:00:20","79.617"
" 2024-08-25 01:55:23","79.507"
" 2024-08-25 02:16:14","79.47"
" 2024-08-25 02:55:21","79.373"
" 2024-08-25 03:06:32","79.36"
" 2024-08-25 03:49:45","79.287"
" 2024-08-25 04:01:12","79.25"
" 2024-08-25 04:44:25","79.165"
" 2024-08-25 05:05:23","79.128"
" 2024-08-25 05:40:52","79.055"
" 2024-08-25 06:00:08","79.031"
" 2024-08-25 06:52:39","78.909"
" 2024-08-25 06:58:19","80.52"
" 2024-08-25 07:04:07","82.131"
" 2024-08-25 07:13:08","83.743"
" 2024-08-25 07:54:31","81.912"
" 2024-08-25 08:04:41","81.838"
" 2024-08-25 08:35:34","81.899"
" 2024-08-25 08:37:07","56.545"
" 2024-08-25 08:57:33","71.682"
" 2024-08-25 08:59:59","73.33"
" 2024-08-25 09:15:19","83.12"
" 2024-08-25 09:55:50","80.667"
" 2024-08-25 10:05:52","80.3"
" 2024-08-25 10:57:50","79.556"
" 2024-08-25 11:08:30","79.507"
" 2024-08-25 11:20:53","79.495"
" 2024-08-25 11:55:13","79.531"
" 2024-08-25 12:07:19","79.592"
" 2024-08-25 12:52:50","79.751"
" 2024-08-25 13:03:08","79.763"
" 2024-08-25 13:51:22","79.91"
" 2024-08-25 14:01:24","79.922"
" 2024-08-25 14:56:12","80.032"
" 2024-08-25 15:06:42","80.044"
" 2024-08-25 15:40:34","80.081"
" 2024-08-25 15:51:07","80.068"
" 2024-08-25 16:01:24","80.105"
" 2024-08-25 16:37:48","80.117"
" 2024-08-25 16:58:31","80.117"
" 2024-08-25 17:23:03","80.105"
" 2024-08-25 17:54:13","80.007"
" 2024-08-25 18:08:52","79.971"
" 2024-08-25 18:59:56","79.8"
" 2024-08-25 19:09:58","79.788"
" 2024-08-25 19:53:11","79.653"
" 2024-08-25 20:13:15","79.617"
" 2024-08-25 20:55:57","79.507"
" 2024-08-25 21:08:41","79.482"
" 2024-08-25 21:51:31","79.373"
" 2024-08-25 22:01:41","79.36"
" 2024-08-25 22:54:56","79.25"
" 2024-08-25 23:16:17","79.214"
" 2024-08-25 23:52:10","79.141"
" 2024-08-26 00:16:21","79.092"
" 2024-08-26 00:52:58","79.031"
" 2024-08-26 01:03:05","79.019"
" 2024-08-26 01:13:22","78.982"
" 2024-08-26 01:27:38","83.267"
" 2024-08-26 01:59:16","82.668"
" 2024-08-26 02:11:37","82.571"
" 2024-08-26 02:56:07","82.498"
" 2024-08-26 03:06:09","82.485"
" 2024-08-26 03:58:45","82.314"
" 2024-08-26 04:08:54","82.302"
" 2024-08-26 04:50:43","82.18"
" 2024-08-26 05:00:45","82.168"
" 2024-08-26 05:53:59","82.046"
" 2024-08-26 06:06:51","82.009"
" 2024-08-26 06:48:16","81.912"
" 2024-08-26 07:03:50","81.887"
" 2024-08-26 07:59:43","81.777"
" 2024-08-26 08:09:23","81.753"
" 2024-08-26 08:09:46","81.765"
" 2024-08-26 08:44:00","55.813"
" 2024-08-26 08:59:04","69.253"
" 2024-08-26 09:01:23","70.938"
" 2024-08-26 09:29:11","82.571"
" 2024-08-26 09:59:25","80.703"
" 2024-08-26 10:09:50","80.313"
" 2024-08-26 10:50:15","79.58"
" 2024-08-26 11:02:06","79.495"
" 2024-08-26 11:33:05","79.421"
" 2024-08-26 11:53:28","79.458"
" 2024-08-26 12:05:41","79.495"
" 2024-08-26 12:51:46","79.666"
" 2024-08-26 13:05:24","79.714"
" 2024-08-26 13:49:26","79.849"
" 2024-08-26 14:00:25","79.897"
" 2024-08-26 14:47:37","80.032"
" 2024-08-26 15:00:29","80.056"
" 2024-08-26 15:57:36","80.166"
" 2024-08-26 16:10:35","80.19"
" 2024-08-26 16:20:37","80.178"
" 2024-08-26 16:35:17","80.203"
" 2024-08-26 17:23:16","80.215"
" 2024-08-26 17:54:23","80.251"
" 2024-08-26 18:05:40","80.264"
" 2024-08-26 18:28:59","80.3"
" 2024-08-26 19:00:07","80.313"
" 2024-08-26 19:23:01","80.325"
" 2024-08-26 19:33:51","80.313"
" 2024-08-26 20:16:17","80.3"
" 2024-08-26 20:58:50","80.239"
" 2024-08-26 21:08:52","80.215"
" 2024-08-26 21:53:45","80.166"
" 2024-08-26 22:11:30","80.142"
" 2024-08-26 22:44:25","80.117"
" 2024-08-26 22:54:58","80.129"
" 2024-08-26 23:11:02","80.093"
" 2024-08-26 23:58:44","80.032"
" 2024-08-27 00:09:32","80.007"
" 2024-08-27 00:59:11","79.91"
" 2024-08-27 01:11:32","79.885"
" 2024-08-27 01:53:37","79.8"
" 2024-08-27 02:05:35","79.763"
" 2024-08-27 02:59:41","79.702"
" 2024-08-27 03:09:45","79.666"
" 2024-08-27 03:50:08","79.592"
" 2024-08-27 04:00:57","79.58"
" 2024-08-27 04:49:26","79.519"
" 2024-08-27 05:09:38","79.507"
" 2024-08-27 05:53:07","79.434"
" 2024-08-27 06:09:17","79.421"
" 2024-08-27 06:52:49","79.324"
" 2024-08-27 07:08:23","79.604"
" 2024-08-27 07:16:06","82.9"
" 2024-08-27 07:57:00","82.205"
" 2024-08-27 08:07:02","82.07"
" 2024-08-27 08:46:55","56.558"
" 2024-08-27 08:58:53","66.75"
" 2024-08-27 09:00:10","68.447"
" 2024-08-27 09:14:11","83.474"
" 2024-08-27 09:54:43","80.886"
" 2024-08-27 10:05:24","80.813"
" 2024-08-27 10:51:27","81.033"
" 2024-08-27 11:04:04","81.021"
" 2024-08-27 11:46:33","80.935"
" 2024-08-27 12:07:17","80.886"
" 2024-08-27 12:45:22","80.825"
" 2024-08-27 13:01:56","80.801"
" 2024-08-27 13:49:51","80.715"
" 2024-08-27 14:10:19","80.691"
" 2024-08-27 14:51:53","80.618"
" 2024-08-27 15:02:35","80.593"
" 2024-08-27 15:12:37","80.605"
" 2024-08-27 15:57:08","80.532"
" 2024-08-27 16:25:51","80.483"
" 2024-08-27 16:56:44","80.447"
" 2024-08-27 17:10:39","80.41"
" 2024-08-27 17:58:36","80.349"
" 2024-08-27 18:17:15","80.325"
" 2024-08-27 18:38:22","80.276"
" 2024-08-27 19:21:13","80.215"
" 2024-08-27 20:20:00","80.142"
" 2024-08-27 20:52:17","80.093"
" 2024-08-27 21:02:27","80.068"
" 2024-08-27 21:47:06","79.995"
" 2024-08-27 22:04:26","79.983"
" 2024-08-27 22:59:04","79.885"
" 2024-08-27 23:11:33","79.861"
" 2024-08-27 23:58:38","79.775"
" 2024-08-28 00:10:21","79.751"
" 2024-08-28 00:57:13","79.678"
" 2024-08-28 01:12:53","79.653"
" 2024-08-28 01:51:55","79.568"
" 2024-08-28 02:02:04","79.531"
" 2024-08-28 02:46:28","79.446"
" 2024-08-28 03:05:44","79.421"
" 2024-08-28 03:47:11","79.336"
" 2024-08-28 04:01:11","79.312"
" 2024-08-28 04:47:41","79.238"
" 2024-08-28 05:00:56","79.189"
" 2024-08-28 05:56:16","79.08"
" 2024-08-28 06:06:26","79.055"
" 2024-08-28 06:52:55","78.958"
" 2024-08-28 07:03:28","78.945"
" 2024-08-28 07:36:55","57.083"
" 2024-08-28 07:58:47","71.853"
" 2024-08-28 08:01:37","73.464"
" 2024-08-28 08:24:09","83.376"
" 2024-08-28 08:54:32","80.862"
" 2024-08-28 09:04:34","80.447"
" 2024-08-28 09:47:10","79.922"
" 2024-08-28 09:58:30","79.995"
" 2024-08-28 10:09:57","80.081"
" 2024-08-28 10:51:16","80.618"
" 2024-08-28 11:01:18","80.764"
" 2024-08-28 11:43:09","81.326"
" 2024-08-28 11:49:20","56.204"
" 2024-08-28 11:56:01","64.663"
" 2024-08-28 12:00:31","66.287"
" 2024-08-28 12:24:35","82.754"
" 2024-08-28 12:55:13","81.167"
" 2024-08-28 13:05:16","80.654"
" 2024-08-28 13:57:40","79.421"
" 2024-08-28 14:07:50","79.36"
" 2024-08-28 14:31:54","79.263"
" 2024-08-28 15:21:26","79.312"
" 2024-08-28 15:53:22","79.397"
" 2024-08-28 16:03:40","79.434"
" 2024-08-28 16:50:08","79.604"
" 2024-08-28 17:04:02","79.666"
" 2024-08-28 17:58:37","79.897"
" 2024-08-28 18:09:42","79.946"
" 2024-08-28 18:55:00","80.142"
" 2024-08-28 19:06:36","80.178"
" 2024-08-28 19:29:38","80.215"
" 2024-08-28 19:51:46","80.203"
" 2024-08-28 20:02:19","80.239"
" 2024-08-28 20:52:28","80.264"
" 2024-08-28 21:16:19","80.251"
" 2024-08-28 21:52:45","80.264"
" 2024-08-28 22:03:19","80.239"
" 2024-08-28 22:56:05","80.154"
" 2024-08-28 23:10:53","80.117"
" 2024-08-28 23:46:55","80.032"
" 2024-08-29 00:08:01","80.007"
" 2024-08-29 00:40:17","79.983"
" 2024-08-29 01:00:47","79.958"
" 2024-08-29 01:53:50","79.861"
" 2024-08-29 02:15:04","79.849"
" 2024-08-29 02:46:59","79.775"
" 2024-08-29 03:08:51","79.751"
" 2024-08-29 03:57:53","79.666"
" 2024-08-29 04:15:51","79.653"
" 2024-08-29 04:52:33","79.58"
" 2024-08-29 05:04:07","79.556"
" 2024-08-29 05:52:38","79.47"
" 2024-08-29 06:02:40","79.434"
" 2024-08-29 06:49:14","79.36"
" 2024-08-29 07:02:52","79.336"
" 2024-08-29 07:58:34","79.25"
" 2024-08-29 08:18:54","79.226"
" 2024-08-29 08:29:11","82.559"
" 2024-08-29 08:31:38","57.083"
" 2024-08-29 08:58:07","75.344"
" 2024-08-29 09:00:42","77.029"
" 2024-08-29 09:11:30","83.547"
" 2024-08-29 09:52:18","80.447"
" 2024-08-29 10:02:20","80.093"
" 2024-08-29 10:57:31","79.238"
" 2024-08-29 11:08:27","79.189"
" 2024-08-29 11:59:32","58.535"
" 2024-08-29 11:59:55","56.631"
" 2024-08-29 12:40:11","83.108"
" 2024-08-29 12:50:13","82.424"
" 2024-08-29 13:00:15","81.472"
" 2024-08-29 13:53:01","79.604"
" 2024-08-29 14:13:36","79.604"
" 2024-08-29 14:55:09","79.995"
" 2024-08-29 15:05:19","80.129"
" 2024-08-29 15:56:54","80.764"
" 2024-08-29 16:07:59","80.898"
" 2024-08-29 16:52:29","81.301"
" 2024-08-29 17:02:31","81.375"
" 2024-08-29 17:55:18","81.692"
" 2024-08-29 18:07:15","81.765"
" 2024-08-29 18:50:06","81.887"
" 2024-08-29 19:12:14","81.912"
" 2024-08-29 19:51:59","81.887"
" 2024-08-29 20:02:09","81.875"
" 2024-08-29 20:45:15","81.826"
" 2024-08-29 20:56:34","81.838"
" 2024-08-29 21:12:06","81.814"
" 2024-08-29 21:58:04","81.753"
" 2024-08-29 22:08:53","81.741"
" 2024-08-29 22:58:18","81.631"
" 2024-08-29 23:08:36","81.619"
" 2024-08-29 23:19:32","81.631"
" 2024-08-29 23:57:06","81.57"
" 2024-08-30 00:00:00","81.57"
" 2024-08-30 00:07:31","81.558"
" 2024-08-30 00:17:57","81.57"
" 2024-08-30 00:56:23","81.533"
" 2024-08-30 01:07:14","81.521"
" 2024-08-30 01:51:06","81.472"
" 2024-08-30 02:03:44","81.484"
" 2024-08-30 02:58:01","81.399"
" 2024-08-30 03:08:42","81.387"
" 2024-08-30 03:52:26","81.301"
" 2024-08-30 04:06:43","81.265"
" 2024-08-30 04:51:14","81.179"
" 2024-08-30 05:01:16","81.155"
" 2024-08-30 05:56:44","81.057"
" 2024-08-30 06:07:25","81.021"
" 2024-08-30 06:47:41","80.959"
" 2024-08-30 07:03:23","80.935"
" 2024-08-30 07:58:57","80.813"
" 2024-08-30 08:16:26","74.746"
" 2024-08-30 08:17:28","55.386"
" 2024-08-30 08:57:45","81.338"
" 2024-08-30 09:02:53","82.961"
" 2024-08-30 09:53:43","80.227"
" 2024-08-30 10:03:46","80.093"
" 2024-08-30 10:24:29","80.044"
" 2024-08-30 10:54:43","80.3"
" 2024-08-30 11:05:00","80.435"
" 2024-08-30 11:58:24","81.155"
" 2024-08-30 12:08:34","81.289"
" 2024-08-30 12:50:00","81.655"
" 2024-08-30 13:01:04","81.729"
" 2024-08-30 13:43:39","81.899"
" 2024-08-30 14:04:14","81.912"
" 2024-08-30 14:34:29","81.948"
" 2024-08-30 14:55:43","81.912"
" 2024-08-30 15:07:10","81.899"
" 2024-08-30 15:17:43","81.912"
" 2024-08-30 15:55:31","81.899"
" 2024-08-30 16:17:10","81.875"
" 2024-08-30 16:53:58","81.826"
" 2024-08-30 17:11:59","81.838"
" 2024-08-30 17:23:11","81.826"
" 2024-08-30 17:53:56","81.826"
" 2024-08-30 18:09:12","81.814"
" 2024-08-30 18:56:03","81.753"
" 2024-08-30 19:06:37","81.765"
" 2024-08-30 19:59:22","81.692"
" 2024-08-30 20:09:24","81.704"
" 2024-08-30 20:54:40","81.667"
" 2024-08-30 21:07:01","81.655"
" 2024-08-30 21:52:18","81.619"
