Timestamp,3370-02-EBB08,3370-02-AI153,3370-02-AI156,3370-02-AI109,3370-02-AI110
 2024-09-03 14:08:37,8.964,8.099,9.495,53.758,54.025
 2024-09-03 14:59:24,9.348,8.141,9.22,53.743,54.239
 2024-09-03 14:59:32,9.316,8.124,9.225,53.751,54.193
 2024-09-03 14:59:39,9.312,8.16,9.248,53.682,54.208
 2024-09-03 15:00:49,9.316,8.047,9.138,53.903,54.17
 2024-09-03 15:58:17,9.298,8.074,9.165,53.842,54.353
 2024-09-03 15:59:34,9.321,8.067,9.161,53.873,54.33
 2024-09-03 15:59:42,9.316,8.101,9.193,53.842,54.308
 2024-09-03 16:08:11,9.312,5.951,9.078,54.041,51.927
 2024-09-03 16:09:28,9.316,7.798,9.106,54.002,55.063
 2024-09-03 16:59:29,9.312,7.784,9.101,53.995,53.957
 2024-09-03 16:59:37,9.316,7.697,9.156,53.964,53.88
 2024-09-03 17:00:54,9.312,9.425,6.78,54.178,54.071
 2024-09-03 17:27:32,9.316,7.765,8.602,54.132,51.576
 2024-09-03 17:59:32,9.321,7.754,8.589,54.147,53.346
 2024-09-03 17:59:40,9.316,7.779,8.497,54.109,53.339
 2024-09-03 18:03:08,9.326,7.658,10.099,54.292,53.392
 2024-09-03 18:59:04,9.33,7.714,8.575,54.277,52.721
 2024-09-03 18:59:34,9.312,7.689,8.566,54.254,53.011
 2024-09-03 18:59:42,9.316,7.712,8.579,51.79,53.064
 2024-09-03 19:01:46,9.312,7.599,8.465,55.009,53.178
 2024-09-03 19:59:21,9.321,7.632,8.52,53.88,52.591
 2024-09-03 19:59:29,9.316,7.609,8.488,53.857,52.637
 2024-09-03 19:59:37,9.321,8.711,8.52,54.033,52.698
 2024-09-03 20:37:40,9.193,7.557,8.401,51.546,52.934
 2024-09-03 20:57:51,9.38,7.737,8.442,53.308,52.065
 2024-09-03 20:59:31,9.316,7.738,8.419,53.3,52.24
 2024-09-03 20:59:39,9.312,8.795,8.392,53.354,52.324
 2024-09-03 21:10:13,7.719,7.494,10.15,52.675,51.996
 2024-09-03 21:22:10,9.449,7.841,8.767,52.972,55.368
 2024-09-03 21:59:36,9.211,7.878,8.772,53.026,53.56
 2024-09-03 21:59:44,9.225,7.754,8.566,53.148,53.522
 2024-09-03 22:46:18,9.257,8.356,10.058,52.56,54.765
 2024-09-03 22:47:20,9.138,7.964,8.964,52.599,52.286
 2024-09-03 22:59:25,9.174,7.943,9.037,52.66,52.98
 2024-09-03 22:59:41,9.17,7.853,9.376,52.888,53.049
 2024-09-03 23:00:19,9.188,8.219,8.726,52.026,53.613
 2024-09-03 23:01:13,9.083,8.101,8.872,52.202,52.995
 2024-09-03 23:59:30,9.11,8.089,8.863,52.301,53.346
 2024-09-03 23:59:37,9.097,7.918,8.776,51.958,53.308
 2024-09-04 00:00:00,9.147,8.328,9.174,55.292,53.308
 2024-09-04 00:00:08,6.84,8.227,9.037,53.499,53.217
 2024-09-04 00:00:55,8.598,8.17,9.019,53.468,53.369
 2024-09-04 00:59:36,8.584,7.759,8.831,54.742,53.308
 2024-09-04 00:59:44,8.502,8.475,9.289,52.225,53.323
 2024-09-04 00:59:59,9.861,8.33,9.152,52.911,53.339
 2024-09-04 01:00:45,8.566,8.29,9.147,52.988,53.255
 2024-09-04 01:59:33,8.57,7.077,8.657,53.552,53.278
 2024-09-04 02:00:04,8.584,9.211,9.527,52.934,53.293
 2024-09-04 02:04:57,8.46,8.288,9.422,53.285,53.27
 2024-09-04 02:07:31,8.52,8.286,9.371,53.255,53.323
 2024-09-04 02:59:22,8.492,8.288,10.557,53.255,53.308
 2024-09-04 02:59:45,8.515,8.276,8.245,53.156,53.3
 2024-09-04 03:00:23,8.392,8.286,9.316,53.308,53.278
 2024-09-04 03:02:50,8.447,8.286,9.321,53.247,53.316
 2024-09-04 03:59:26,8.428,8.288,9.307,53.262,53.293
 2024-09-04 03:59:42,8.387,8.286,9.316,53.278,53.3
 2024-09-04 03:59:57,10.69,8.288,9.316,53.194,53.308
 2024-09-04 04:09:36,8.767,8.286,9.321,53.217,53.285
 2024-09-04 04:58:45,8.772,8.295,9.316,53.232,53.3
 2024-09-04 04:59:39,8.63,8.288,9.321,53.262,53.293
 2024-09-04 05:00:02,10.058,8.286,9.316,53.209,53.285
 2024-09-04 05:09:10,9.01,8.288,9.326,53.247,53.3
 2024-09-04 05:59:20,9.023,8.292,9.316,53.239,53.3
 2024-09-04 06:00:14,9.367,8.295,9.321,53.255,53.293
 2024-09-04 06:28:40,8.708,8.284,9.316,53.217,53.3
 2024-09-04 06:59:09,8.868,8.288,9.321,53.232,53.293
 2024-09-04 06:59:55,8.836,8.276,9.316,53.239,53.3
 2024-09-04 07:09:34,8.776,8.398,9.321,53.247,53.293
 2024-09-04 07:58:36,9.165,8.204,9.321,53.224,53.3
 2024-09-04 08:00:08,9.042,8.288,9.316,53.232,53.293
 2024-09-04 08:56:07,9.014,8.29,9.321,53.239,56.841
 2024-09-04 08:57:32,8.831,5.488,9.321,53.247,50.592
 2024-09-04 08:59:36,9.284,8.534,9.316,53.232,51.759
 2024-09-04 08:59:43,9.152,8.078,9.321,53.239,52.065
 2024-09-04 09:00:07,9.097,8.068,9.316,53.232,52.461
 2024-09-04 09:01:01,8.666,8.101,9.321,53.239,51.401
 2024-09-04 09:59:32,9.513,8.004,9.316,53.232,52.072
 2024-09-04 09:59:40,9.39,8.013,9.33,53.239,52.133
 2024-09-04 10:02:22,9.385,8.015,9.321,53.232,52.019
 2024-09-04 10:35:52,10.41,8.046,9.316,53.239,246
 2024-09-05 00:00:00,8.593,7.937,9.321,53.232,246
 2024-09-05 14:05:38,9.316,7.944,9.316,56.871,53.003
 2024-09-05 14:07:04,9.321,7.96,9.321,50.554,52.965
 2024-09-05 14:07:16,9.307,7.977,9.403,51.607,246
 2024-09-05 14:59:31,9.316,7.88,9.243,51.958,53.163
 2024-09-05 14:59:39,9.316,7.891,9.321,52.415,53.156
 2024-09-05 15:03:46,9.321,7.895,9.326,51.324,53.094
 2024-09-05 15:48:53,9.316,7.91,9.344,52.011,53.308
 2024-09-05 15:59:35,9.321,7.798,7.797,52.034,53.27
 2024-09-05 15:59:42,9.316,7.828,8.872,51.927,53.293
 2024-09-05 16:08:50,9.321,7.838,8.854,246,51.569
 2024-09-05 16:10:30,9.307,7.849,8.886,246,55.185
 2024-09-05 16:59:37,9.316,7.75,8.785,52.927,54.147
 2024-09-05 16:59:45,9.321,7.78,8.804,52.888,54.132
 2024-09-05 17:00:31,9.316,7.771,8.827,246,54.819
 2024-09-05 17:59:31,9.316,7.788,8.845,53.049,54.521
 2024-09-05 17:59:39,9.321,7.664,8.73,53.041,54.552
 2024-09-05 18:17:08,9.316,7.697,8.744,53.011,54.88
 2024-09-05 18:18:25,9.321,7.706,8.753,53.232,51.729
 2024-09-05 18:59:34,9.316,7.647,8.776,53.201,53.438
 2024-09-05 18:59:41,9.321,10.313,8.662,51.454,53.4
 2024-09-05 19:01:14,9.321,7.805,8.676,55.116,53.514
 2024-09-05 19:56:46,9.316,7.809,8.685,54.094,52.835
 2024-09-05 19:59:36,9.321,7.662,8.712,54.071,53.369
 2024-09-05 19:59:44,9.321,8.541,8.589,54.75,53.323
 2024-09-05 20:04:52,9.316,8.095,8.625,54.46,53.445
 2024-09-05 20:58:37,9.326,8.074,8.63,54.491,52.461
 2024-09-05 20:59:31,9.321,7.634,8.657,54.826,53.14
 2024-09-05 20:59:39,9.316,8.496,8.547,51.691,53.11
 2024-09-05 21:24:35,9.321,8.372,8.593,53.392,53.148
 2024-09-05 21:32:34,9.321,8.236,8.57,53.362,52.354
 2024-09-05 21:59:34,9.316,7.92,8.602,53.468,52.675
 2024-09-05 21:59:42,9.229,8.292,8.47,52.805,52.614
 2024-09-05 22:01:22,9.422,8.198,8.502,53.331,49.905
 2024-09-05 22:30:02,9.321,8.219,8.524,53.278,54.91
 2024-09-05 22:59:36,9.326,8.124,8.442,53.407,53.423
 2024-09-05 22:59:44,9.532,8.347,10.845,52.423,53.59
 2024-09-05 23:00:07,6.698,8.288,8.836,53.102,53.835
 2024-09-05 23:00:54,8.863,8.307,8.84,53.072,53.156
 2024-09-05 23:59:31,8.854,8.229,10.182,53.102,53.453
 2024-09-05 23:59:39,8.895,8.438,8.643,52.324,53.491
 2024-09-06 00:00:00,8.79,8.395,8.827,52.637,53.453
 2024-09-06 00:14:49,8.795,8.301,8.781,52.576,53.377
 2024-09-06 00:17:23,8.817,6.771,8.511,49.905,53.583
 2024-09-06 00:59:33,8.836,8.646,9.591,54.872,53.484
 2024-09-06 00:59:41,8.73,8.452,9.564,53.362,53.445
 2024-09-06 01:00:04,8.744,8.435,9.234,53.529,53.392
 2024-09-06 01:00:50,8.758,8.442,9.01,53.766,53.56
 2024-09-06 01:59:35,8.781,8.377,9.426,53.094,53.468
 2024-09-06 01:59:43,8.666,8.379,9.335,53.392,53.484
 2024-09-06 02:00:06,8.68,8.379,9.316,53.43,53.506
 2024-09-06 02:04:36,8.689,8.377,9.225,53.392,53.453
 2024-09-06 02:59:37,8.712,8.381,9.472,53.316,53.499
 2024-09-06 02:59:45,8.598,8.376,9.353,53.522,53.506
 2024-09-06 03:07:36,8.621,8.379,9.408,53.423,53.445
 2024-09-06 03:59:32,8.634,8.377,9.298,53.384,53.476
 2024-09-06 03:59:40,8.648,8.379,9.637,53.339,53.468
 2024-09-06 03:59:48,8.543,8.379,9.454,53.499,53.461
 2024-09-06 04:09:26,8.589,8.368,9.417,53.407,53.499
 2024-09-06 04:59:34,8.566,8.385,8.712,53.415,53.476
 2024-09-06 04:59:50,8.598,8.236,10.31,53.392,53.484
 2024-09-06 05:04:35,8.474,8.345,9.564,53.445,53.468
 2024-09-06 05:05:29,8.511,8.414,9.559,53.438,53.491
 2024-09-06 05:59:36,8.502,7.531,9.403,53.445,53.491
 2024-09-06 06:00:00,8.442,8.709,9.413,53.384,53.484
 2024-09-06 06:00:23,10.287,8.192,9.413,53.415,53.468
 2024-09-06 06:01:17,8.836,8.177,9.408,53.4,53.491
 2024-09-06 06:59:31,8.84,8.198,9.422,53.438,53.476
 2024-09-06 06:59:54,10.218,8.078,9.413,53.392,53.468
 2024-09-06 07:09:09,8.643,8.112,9.408,53.407,53.484
 2024-09-06 07:59:02,8.822,8.141,9.413,53.415,53.476
 2024-09-06 07:59:56,8.795,6.119,9.408,53.407,53.484
 2024-09-06 08:54:49,8.479,9.159,9.413,53.43,56.558
 2024-09-06 08:56:14,9.614,8.15,9.5,53.43,50.829
 2024-09-06 08:59:35,9.532,8.164,9.261,53.423,51.675
 2024-09-06 08:59:43,9.211,9.329,9.399,53.407,51.607
 2024-09-06 09:00:37,9.023,7.821,9.435,53.43,52.522
 2024-09-06 09:59:37,9.408,8.194,8.543,53.415,52.217
 2024-09-06 09:59:45,9.362,8.196,9.518,53.423,52.209
 2024-09-06 10:00:08,9.33,8.194,8.982,53.407,52.202
 2024-09-06 10:53:37,9.193,8.194,8.955,53.415,52.515
 2024-09-06 10:59:32,9.481,8.196,9.014,53.423,52.4
 2024-09-06 10:59:40,9.403,8.364,8.868,56.413,52.476
 2024-09-06 11:03:54,9.435,7.031,8.891,50.783,52.4
 2024-09-06 11:58:25,9.307,8.046,8.904,51.607,52.652
 2024-09-06 11:59:34,9.614,8.051,7.018,51.53,52.614
 2024-09-06 11:59:42,9.495,8.067,10.516,52.438,52.621
 2024-09-06 12:04:51,9.449,7.956,9.179,52.156,52.553
 2024-09-06 12:58:04,8.465,7.998,9.193,52.148,52.812
 2024-09-06 12:59:36,10.836,7.975,10.314,52.133,52.759
 2024-09-06 12:59:44,9.573,8.002,9.124,52.415,52.751
 2024-09-06 13:00:00,9.545,7.893,9.225,52.332,52.69
 2024-09-06 13:58:06,9.403,7.916,9.229,52.377,52.972
 2024-09-06 13:59:38,9.413,7.903,9.225,52.332,52.888
 2024-09-06 13:59:46,9.413,7.939,9.225,52.56,52.866
 2024-09-06 14:01:19,9.408,7.832,9.229,52.538,52.85
 2024-09-06 14:55:26,9.403,7.836,9.303,52.53,53.102
 2024-09-06 14:59:33,9.417,7.853,7.746,52.476,53.056
 2024-09-06 14:59:40,9.413,7.878,8.836,52.744,53.064
 2024-09-06 15:01:13,9.408,7.769,8.849,52.667,53.003
 2024-09-06 15:55:51,9.413,7.792,8.859,52.705,53.239
 2024-09-06 15:59:35,9.413,7.807,8.744,52.644,53.163
 2024-09-06 15:59:42,9.408,7.815,8.79,52.873,53.186
 2024-09-06 16:15:09,9.477,7.71,8.749,52.805,51.523
 2024-09-06 16:16:40,9.289,7.723,8.808,52.774,55.154
 2024-09-06 16:59:30,9.362,7.725,8.694,53.003,54.514
 2024-09-06 16:59:38,9.403,7.754,8.712,52.965,54.559
 2024-09-06 17:05:02,9.435,7.63,8.698,52.972,55.048
 2024-09-06 17:43:35,8.795,7.666,8.74,52.927,51.5
 2024-09-06 17:59:32,8.973,7.658,8.625,53.133,53.438
 2024-09-06 17:59:40,8.959,8.311,8.634,53.072,53.362
 2024-09-06 18:02:53,8.978,7.267,8.662,53.102,53.606
 2024-09-06 18:57:46,8.808,7.731,8.689,51.5,51.607
 2024-09-06 18:59:34,8.886,7.733,8.566,55.086,51.828
 2024-09-06 18:59:42,8.927,7.735,8.598,54.453,51.881
 2024-09-06 19:00:28,7.142,7.731,8.607,54.491,52.782
 2024-09-06 19:03:10,10.511,7.733,8.63,54.948,51.729
 2024-09-06 19:12:18,9.188,7.731,8.515,51.477,52.415
 2024-09-06 19:29:36,9.184,7.538,8.529,53.4,52.171
 2024-09-06 20:34:16,10.053,8.03,8.524,53.316,51.744
 2024-09-06 23:25:39,8.973,7.819,8.566,53.568,53.407
 2024-09-06 23:57:39,9.225,7.821,8.428,51.599,53.278
 2024-09-06 23:57:54,9.229,7.801,8.47,51.805,53.285
 2024-09-06 23:58:33,9.225,7.918,8.46,51.866,53.384
 2024-09-07 00:00:00,9.225,7.897,8.378,52.759,53.285
 2024-09-07 00:21:57,9.229,7.904,10.035,51.706,53.278
 2024-09-07 00:57:49,9.307,8.438,8.758,52.4,53.346
 2024-09-07 00:57:56,7.119,7.779,8.763,52.164,53.331
 2024-09-07 00:58:12,8.831,8.137,8.758,51.729,53.3
 2024-09-07 00:59:14,8.84,8.133,8.763,53.346,53.369
 2024-09-07 01:57:51,8.859,8.086,8.849,53.217,53.346
 2024-09-07 01:57:58,8.744,8.337,8.598,53.224,53.354
 2024-09-07 01:58:52,8.795,8.253,9.06,53.323,53.308
 2024-09-07 02:57:45,8.753,8.273,8.849,53.224,53.316
 2024-09-07 02:58:08,8.795,8.448,8.84,53.217,53.323
 2024-09-07 02:58:31,8.689,8.206,8.836,53.285,53.346
 2024-09-07 02:59:25,8.721,8.248,8.95,53.27,53.316
 2024-09-07 03:57:16,8.694,8.356,8.927,53.232,53.339
 2024-09-07 03:58:02,8.749,7.719,8.936,53.308,53.331
 2024-09-07 03:58:18,8.625,8.536,10.04,53.285,53.323
 2024-09-07 04:02:40,8.662,8.397,8.621,53.293,53.346
 2024-09-07 04:56:55,8.689,8.538,8.872,53.3,53.331
 2024-09-07 04:58:05,8.566,6.892,8.9,53.247,53.339
 2024-09-07 05:07:35,8.589,8.656,8.813,53.255,53.323
 2024-09-07 05:17:22,8.607,8.393,9.083,53.262,53.346
 2024-09-07 05:57:37,8.625,8.393,8.959,53.285,53.331
 2024-09-07 05:58:31,8.515,8.395,8.978,53.255,53.339
 2024-09-07 06:17:01,8.529,8.374,9.179,53.278,53.323
 2024-09-07 06:57:46,8.534,8.397,8.955,53.27,53.339
 2024-09-07 06:58:33,8.561,8.393,8.978,53.262,53.331
 2024-09-07 06:59:27,8.437,8.391,9.179,53.278,53.339
 2024-09-07 07:57:18,8.479,8.393,8.712,53.27,53.331
 2024-09-07 07:58:12,8.47,8.391,9.719,53.278,53.339
 2024-09-07 08:02:42,8.378,8.393,9.55,53.262,53.331
 2024-09-07 08:39:14,9.902,8.479,9.596,53.27,53.354
 2024-09-07 08:58:06,8.758,7.626,8.785,53.278,53.346
 2024-09-07 08:58:21,8.763,8.345,10.635,53.262,53.339
 2024-09-07 09:04:08,8.758,8.322,9.422,53.278,55.215
 2024-09-07 09:05:25,8.763,8.372,9.422,53.27,52.202
 2024-09-07 09:58:15,8.799,8.263,9.426,53.278,53.499
 2024-09-07 09:58:31,8.557,8.284,9.417,53.27,53.537
 2024-09-07 09:59:56,9.088,8.292,9.431,53.278,53.484
 2024-09-07 10:55:12,8.854,8.309,9.422,53.27,53.712
 2024-09-07 10:58:02,8.84,8.208,9.426,53.293,53.667
 2024-09-07 10:58:17,8.831,8.21,8.767,53.278,53.674
 2024-09-07 10:59:19,8.95,8.232,9.536,53.064,53.629
 2024-09-07 11:57:18,8.927,8.244,9.376,55.177,53.85
 2024-09-07 11:58:12,8.936,8.139,9.353,52.141,53.812
 2024-09-07 11:58:20,10.259,8.187,9.403,53.445,53.819
 2024-09-07 12:01:49,8.621,8.166,9.298,53.438,53.911
 2024-09-07 12:15:50,8.877,9.144,9.307,53.415,51.927
 2024-09-07 12:59:57,8.9,8.088,9.312,53.644,53.026
 2024-09-07 13:00:05,8.822,8.187,9.344,53.606,53.018
 2024-09-07 13:28:22,9.092,8.189,9.229,53.613,50.912
 2024-09-07 13:29:54,8.959,8.187,9.239,53.568,53.651
 2024-09-07 13:59:59,8.969,8.187,9.261,53.789,52.904
 2024-09-07 14:00:07,9.161,8.189,9.271,53.743,52.957
 2024-09-07 14:03:19,8.964,5.141,9.174,53.751,52.881
 2024-09-07 14:57:19,9.193,8.44,9.211,53.857,53.11
 2024-09-07 14:59:53,9.637,8.021,9.193,51.82,53.033
 2024-09-07 15:00:01,8.712,8.007,9.806,52.927,53.094
 2024-09-07 15:06:26,9.5,8.055,9.133,52.98,53.011
 2024-09-07 15:58:45,9.586,7.952,9.216,50.768,53.27
 2024-09-07 15:59:55,8.671,7.962,9.22,53.545,53.156
 2024-09-07 16:00:03,10.502,7.969,9.216,52.812,53.209
 2024-09-07 16:14:57,9.422,7.994,9.22,52.866,52.095
 2024-09-07 16:16:22,9.422,7.878,9.216,52.789,55.185
 2024-09-07 16:59:57,9.426,7.925,10.639,53.026,54.567
 2024-09-07 17:00:05,9.408,7.929,6.025,52.95,54.529
 2024-09-07 17:05:59,9.431,7.773,8.795,52.995,54.964
 2024-09-07 17:32:21,9.422,7.821,8.799,52.934,52.148
 2024-09-07 17:59:59,9.495,7.855,8.854,53.178,53.453
 2024-09-07 18:00:07,9.527,6.22,8.74,53.094,53.438
 2024-09-07 18:35:21,8.598,9.23,8.749,53.125,53.644
 2024-09-07 18:45:54,9.376,7.847,8.758,51.981,51.775
 2024-09-07 18:59:54,9.362,7.832,8.79,55.116,52.24
 2024-09-07 19:00:02,9.403,7.876,8.671,54.506,52.248
 2024-09-07 19:31:09,9.298,7.754,8.721,54.468,51.813
 2024-09-07 19:32:03,9.303,7.769,8.73,54.895,52.934
 2024-09-07 19:59:56,9.316,7.79,8.579,52.11,52.019
 2024-09-07 20:00:04,9.344,7.798,8.639,53.415,51.95
 2024-09-07 20:09:43,9.234,7.683,8.653,53.4,52.66
 2024-09-07 20:46:21,9.243,7.691,7.124,53.598,51.576
 2024-09-07 20:59:51,9.271,7.71,10.41,51.736,51.836
 2024-09-07 20:59:59,9.28,7.725,8.882,52.225,51.942
 2024-09-07 21:29:48,9.174,7.615,8.863,52.24,51.096
 2024-09-07 21:32:07,9.197,7.632,8.9,51.782,53.209
 2024-09-07 21:59:53,9.211,7.639,8.79,52.911,52.202
 2024-09-07 22:00:01,10.026,9.856,8.795,51.981,52.293
 2024-09-07 22:33:41,9.12,7.42,8.817,51.927,55.421
 2024-09-07 22:59:56,9.22,7.668,8.827,52.629,53.514
 2024-09-07 23:00:04,9.216,7.658,8.717,51.553,53.484
 2024-09-07 23:00:50,9.22,8.286,8.721,51.813,53.14
 2024-09-07 23:01:36,9.22,7.464,8.744,51.927,53.506
 2024-09-07 23:59:58,9.216,7.805,8.758,51.08,53.3
 2024-09-08 00:00:00,9.522,7.811,8.639,53.156,53.3
 2024-09-08 00:00:05,6.414,7.702,8.662,52.156,53.323
 2024-09-08 00:02:17,8.799,7.969,8.676,52.255,53.392
 2024-09-08 00:04:51,8.795,7.908,11.569,55.368,53.255
 2024-09-08 01:00:00,8.845,7.899,8.552,53.453,53.308
 2024-09-08 01:00:07,8.735,7.75,8.827,53.43,53.3
 2024-09-08 01:02:57,8.749,8.088,8.694,53.087,53.362
 2024-09-08 01:05:31,8.758,7.992,9.5,53.445,53.285
 2024-09-08 01:59:54,8.785,8.036,8.543,53.239,53.339
 2024-09-08 02:00:02,8.666,7.941,8.982,53.239,53.346
 2024-09-08 02:04:32,8.717,8.149,8.909,53.262,53.3
 2024-09-08 02:12:15,8.726,8.112,8.781,53.331,53.354
 2024-09-08 02:59:42,8.584,8.078,9.133,53.194,53.316
 2024-09-08 03:00:20,8.63,8.051,9.042,53.255,53.323
 2024-09-08 03:01:37,8.666,8.232,9.023,53.239,53.308
 2024-09-08 03:09:28,7.05,8.198,8.863,53.3,53.346
 2024-09-08 03:59:28,10.131,8.208,9.225,53.224,53.331
 2024-09-08 04:00:15,8.872,8.08,9.106,53.278,53.323
 2024-09-08 04:00:30,8.859,8.36,9.207,53.285,53.316
 2024-09-08 04:09:53,8.904,8.295,9.037,53.293,53.339
 2024-09-08 04:59:46,8.79,8.313,9.312,53.232,53.323
 2024-09-08 05:00:09,8.799,7.107,9.22,53.255,53.331
 2024-09-08 05:09:48,8.822,8.452,9.165,53.262,53.316
 2024-09-08 05:12:22,8.712,8.284,9.106,53.278,53.339
 2024-09-08 05:59:48,8.73,8.284,9.422,53.247,53.323
 2024-09-08 06:00:50,8.749,8.286,9.298,53.27,53.331
 2024-09-08 06:27:50,8.758,8.273,9.307,53.262,53.316
 2024-09-08 06:59:43,8.643,8.29,9.152,53.278,53.331
 2024-09-08 07:00:22,8.666,8.284,9.5,53.247,53.323
 2024-09-08 07:10:00,8.68,8.282,9.371,53.262,53.331
 2024-09-08 07:59:15,11.221,8.284,9.44,53.27,53.323
 2024-09-08 08:00:16,8.543,8.282,10.438,53.255,53.331
 2024-09-08 08:29:58,8.854,8.284,8.785,53.278,53.323
 2024-09-08 08:59:01,8.708,8.282,9.316,53.262,53.331
 2024-09-08 09:00:11,9.477,8.28,9.316,53.27,53.323
 2024-09-08 09:04:41,8.515,8.282,9.312,53.262,56.657
 2024-09-08 09:06:06,8.941,8.28,9.303,53.27,50.607
 2024-09-08 09:59:57,8.914,8.282,9.321,53.262,52.042
 2024-09-08 10:00:05,9.115,8.28,9.312,53.27,52.08
 2024-09-08 10:03:41,8.808,8.278,9.316,53.262,52.042
 2024-09-08 10:50:58,9.055,8.28,9.312,53.27,52.316
 2024-09-08 10:59:43,9.051,8.278,9.312,53.262,52.271
 2024-09-08 11:00:06,8.877,8.267,9.316,53.27,52.278
 2024-09-08 11:01:31,9.239,8.284,9.312,53.262,52.225
 2024-09-08 11:52:50,9.078,8.278,9.312,56.612,52.484
 2024-09-08 11:59:54,9.211,8.28,9.316,50.516,52.461
 2024-09-08 12:00:02,9.042,8.273,9.312,52.011,52.446
 2024-09-08 12:08:31,9.294,8.278,9.307,51.988,52.4
 2024-09-08 12:59:03,9.188,8.28,9.312,51.965,52.644
 2024-09-08 12:59:57,9.147,6.234,9.307,52.248,52.599
 2024-09-08 13:00:05,9.129,8.509,9.312,52.179,52.606
 2024-09-08 13:01:45,9.399,8.244,9.312,52.209,52.545
 2024-09-08 13:49:32,9.248,8.225,9.307,52.148,52.797
 2024-09-08 13:59:57,9.312,8.259,9.298,52.4,52.751
 2024-09-08 14:00:05,9.179,8.147,9.316,52.385,52.728
 2024-09-08 14:02:31,9.477,8.191,9.312,52.377,52.698
 2024-09-08 14:55:13,9.403,8.183,9.307,52.301,52.972
 2024-09-08 14:59:59,9.426,8.2,9.321,52.56,52.919
 2024-09-08 15:00:06,8.872,8.089,9.307,52.522,52.911
 2024-09-08 15:01:23,10.447,8.118,9.312,52.515,52.858
 2024-09-08 15:58:51,9.316,8.112,7.298,52.469,53.102
 2024-09-08 15:59:53,9.316,8.137,9.504,52.766,53.056
 2024-09-08 16:00:01,9.312,8.028,9.28,52.675,53.003
 2024-09-08 16:28:56,9.307,8.074,9.257,52.637,50.233
 2024-09-08 16:30:13,9.321,8.07,9.294,52.621,55.147
 2024-09-08 16:59:55,9.316,7.975,9.174,52.888,54.269
 2024-09-08 17:00:03,9.312,7.988,9.22,52.805,54.231
 2024-09-08 17:04:48,9.316,7.985,9.216,52.843,55.009
 2024-09-08 17:22:03,9.312,8.013,9.225,52.782,50.699
 2024-09-08 17:59:58,9.316,7.906,9.124,52.98,50.951
 2024-09-08 18:00:06,9.312,7.952,9.147,52.972,51.019
 2024-09-08 18:37:23,9.312,7.918,9.142,52.942,50.867
 2024-09-08 18:41:45,9.316,7.935,9.165,50.188,54.224
 2024-09-08 18:59:53,9.312,7.836,9.06,55.078,52.476
 2024-09-08 19:00:00,9.307,7.843,9.097,54.208,52.675
 2024-09-08 19:03:05,9.312,7.868,9.092,54.17,53.094
 2024-09-08 19:57:36,9.307,7.883,9.097,54.933,52.339
 2024-09-08 19:59:55,9.312,7.752,8.996,50.714,52.629
 2024-09-08 20:00:02,9.312,7.794,9.019,50.958,52.713
 2024-09-08 20:07:22,9.307,7.788,9.028,51.027,52.843
 2024-09-08 20:46:04,9.312,10.624,9.042,50.874,52.118
 2024-09-08 20:59:57,9.298,7.502,8.936,54.185,52.461
 2024-09-08 21:00:04,9.312,7.809,8.978,52.438,52.377
 2024-09-08 21:05:13,9.307,7.75,8.955,52.629,52.621
 2024-09-08 21:44:33,9.321,7.557,8.973,53.049,51.927
 2024-09-08 21:59:51,9.312,8.528,8.868,52.293,52.019
 2024-09-08 21:59:59,9.307,7.954,8.877,52.576,52.217
 2024-09-08 22:09:37,7.357,7.973,8.9,52.675,51.096
 2024-09-08 22:57:51,9.445,7.883,8.914,52.805,56.619
 2024-09-08 22:59:54,9.275,8.084,8.795,52.072,53.705
 2024-09-08 23:00:02,9.266,8.051,8.827,52.423,53.491
 2024-09-08 23:00:40,9.294,7.973,8.822,52.332,52.301
 2024-09-08 23:01:27,9.184,8.204,11.353,52.583,53.644
 2024-09-08 23:59:56,9.22,8.122,8.515,51.881,53.018
 2024-09-09 00:00:00,9.216,8.137,8.84,51.981,53.018
 2024-09-09 00:00:04,9.225,8.061,8.845,52.171,53.064
 2024-09-09 00:00:19,9.12,8.276,8.726,51.073,53.102
 2024-09-09 00:01:13,9.152,8.234,10.333,56.581,52.942
 2024-09-09 00:59:58,9.147,8.232,9.097,53.636,52.988
 2024-09-09 01:00:06,9.165,7.836,9.078,53.43,52.98
 2024-09-09 01:01:00,9.055,8.465,8.978,52.24,53.072
 2024-09-09 01:59:53,9.078,8.244,9.239,53.583,53.056
 2024-09-09 02:00:09,9.097,8.236,9.11,52.95,53.049
 2024-09-09 02:00:47,8.996,7.565,9.12,52.95,52.995
 2024-09-09 02:01:41,9.019,8.437,8.996,52.995,53.056
 2024-09-09 02:59:32,9.014,8.271,9.339,53.041,53.011
 2024-09-09 03:00:03,9.042,8.267,9.22,52.873,53.018
 2024-09-09 03:10:35,8.936,8.273,9.243,52.927,56.238
 2024-09-09 03:11:52,8.973,8.271,9.133,52.919,50.264
 2024-09-09 03:59:57,8.955,8.271,9.44,52.911,51.706
 2024-09-09 04:00:05,8.973,8.269,9.367,53.003,51.775
 2024-09-09 04:01:45,8.868,8.263,9.326,52.988,51.706
 2024-09-09 04:49:58,8.872,8.276,9.142,52.98,52.026
 2024-09-09 04:59:59,8.895,8.271,10.443,52.934,52.011
